price3rsiUSD,fee_to_reward3stdUSD,difficulty14var,transactions7var,price7rocUSD,price3trxUSD,size90roc,transactions3var,price3rocUSD,activeaddresses7trx,price30rocUSD,price7rsiUSD,size90mom,confirmationtime30sma,price3momUSD,size90sma,mediantransactionvalue14rocUSD,hashrate30mom,mediantransactionvalue14momUSD,price14rsiUSD,fee_to_rewardUSD,price7momUSD,hashrate14trx,price30rsiUSD,activeaddresses,mediantransactionvalueUSD,top100cap90rsi,fee_to_reward14emaUSD,priceUSD,transactionvalueUSD,size3sma,hashrate7std,confirmationtime14wma,median_transaction_feeUSD,confirmationtime3ema,confirmationtime,category
72.155,0.318,1.9013512056811e+22,156617851.0,0.303,0.129,-10.652,214113608.0,0.701,0.059,3.914,57.903,-86856.0,9.892,46.13800000000001,648695.0,11.431,-4.55003666165222e+18,29.662,52.61,0.986,20.009,0.133,49.326,561435,289.145,52.106,1.063,6630.0,22151.0,669008.0,4.7671105715871e+18,10.207,0.129,10.61,10.667,1
74.97800000000002,0.255,2.0692409368667e+22,146030912.0,0.908,0.177,-11.097,134517246.0,0.618,0.045,5.251,59.005,-92994.0,9.966,40.796,647662.0,14.179,-6.41816878609059e+18,36.929,53.054,1.016,59.761,0.07,49.489,554591,297.38,52.002,1.057,6639.0,21082.0,685926.0,5.31541657513672e+18,10.359000000000002,0.138,10.843,11.077,0
36.881,0.134,2.1438585951721e+22,152000424.0,1.4880000000000002,0.065,-19.796,26677118.0,0.011,0.054000000000000006,4.336,48.865,-171869.0,9.944,0.7020000000000001,645752.0,1.214,-5.6747868832727e+16,3.38,49.65600000000001,0.862,96.454,0.033,48.398,556835,281.876,52.327,1.031,6581.0,27939.0,723283.0,5.76854570423273e+18,10.342,0.115,10.422,10.0,0
7.553,0.127,2.1252041805957e+22,237562939.0,-4.5310000000000015,-0.58,-18.928,121669510.0,-5.215,0.219,-0.441,24.173,-164343.0,9.906,-345.7480000000001,643926.0,5.4620000000000015,5.15883611980788e+18,16.243,36.745,0.919,-298.238,0.022,43.359,608748,313.624,52.1,1.016,6284.0,25379.0,715085.0,6.75375776784766e+18,10.203,0.096,9.739,9.057,0
7.366,0.209,2.0132776931393e+22,235173676.0,-4.646,-0.913,-10.352,75640876.0,-5.432,0.391,-0.14400000000000002,23.873,-92440.0,9.984,-360.61300000000006,642899.0,-3.164,2.94765837487431e+18,-9.674,36.527,1.106,-305.918,0.025,43.26,598570,296.103,51.057,1.028,6278.0,28846.0,733589.0,7.19849845416434e+18,10.321,0.123,10.324000000000002,10.909,1
12.61,0.292,1.8080791328011e+22,312614626.0,-4.6930000000000005,-0.914,-1.15,567886006.0,-4.442,0.29100000000000004,-2.51,25.611,-7302.0,10.0,-292.2920000000001,642818.0,2.687,-2.94931976352822e+18,6.401,37.175,0.7490000000000001,-309.632,0.023,43.476000000000006,513512,244.649,51.035,0.991,6288.0,20967.0,710763.0,6.12877655788088e+18,10.331,0.0966,10.268,10.213,1
37.119,0.298,1.5096084995836e+22,552406834.0,-3.721,-0.669,-4.698,481620636.0,0.8059999999999999,-0.086,-2.638,33.714,-34875.0,10.057,50.63,642431.0,-1.879,-4.00073149944746e+18,-4.614,40.191,0.8640000000000001,-244.837,-0.011,44.48,451714,241.007,50.833,0.974,6335.0,21912.0,711957.0,7.57787045950404e+18,10.657,0.108,11.45,12.632,1
82.084,0.318,1.1178657934826e+22,677290131.0,-0.244,0.114,0.7040000000000001,1081603188.0,5.35,-0.046,1.388,62.297,5071.0,10.01,335.853,642487.0,0.005,6.19519039798238e+18,0.016,54.292,1.128,-16.203,-0.028,49.964,619424,318.067,51.12300000000001,0.994,6614.0,31782.0,687043.0,7.50018761145847e+18,10.447,0.142,10.169,8.889,1
83.802,0.251,6.3285101450241e+21,738319507.0,0.042,0.613,-10.939,1138709268.0,5.6179999999999986,0.12,2.318,64.084,-97453.0,10.021,353.246,641404.0,-4.828,4.3866836352935e+18,-15.621,55.412,1.132,2.818,-0.029,50.465,603605,307.9290000000001,50.635,1.013,6642.0,21281.0,742233.0,6.52415146454503e+18,10.477,0.152,10.418,10.667,0
71.69800000000002,0.046,5.4564162642123e+20,794351581.0,0.434,0.6829999999999999,35.65,14318061.0,4.327,0.201,3.135,60.179,212561.0,10.013,274.123,643766.0,10.569,4.25545301592645e+18,29.415,53.74800000000001,1.082,28.584,-0.034,49.859,564479,307.73,50.457,1.022,6609.0,22656.0,775997.0,6.58384342611265e+18,10.474,0.15,10.425999999999998,10.435,0
65.345,0.078,5.0546885836453e+19,749232785.0,4.936,0.5489999999999999,16.409000000000002,8214201.0,-0.292,0.294,4.556,58.319,106534.0,10.023,-19.315,644950.0,11.675,1.60270845872405e+18,31.227,52.979,1.037,310.23,-0.033,49.583,587516,298.705,50.209,1.024,6595.0,25607.0,786012.0,6.07619848682135e+18,10.467,0.14400000000000002,10.431,10.435,0
37.532,0.078,4.8851938376158e+21,773525213.0,3.752,0.234,36.192,10076192.0,-1.926,0.464,2.552,48.554,206103.0,10.053,-127.883,647240.0,-20.534,-4.3327100314457e+18,-67.567,48.789,0.986,235.548,-0.05,48.048,619914,261.488,49.103,1.019,6514.0,24641.0,780055.0,6.00984634142521e+18,10.412,0.14,10.286,10.141,1
43.246,0.207,8.9642561015843e+21,601878588.0,3.787,0.05,84.959,148172486.0,-1.252,0.34,1.617,50.092,307164.0,10.077,-82.741,650653.0,-11.545,-2.25071774364517e+18,-27.131,49.468,0.7959999999999999,238.135,-0.06,48.309,516162,207.877,48.292,0.989,6526.0,19292.0,733356.0,6.01753045075245e+18,10.357,0.106,10.178,10.07,1
62.56399999999999,0.225,1.2287733677733e+22,344376593.0,3.779,0.059,-7.5310000000000015,303676583.0,-0.306,0.009000000000000001,-1.383,55.877,-53296.0,10.092,-20.184,650060.0,86.571,3.91344784156205e+17,94.483,52.042,0.718,239.415,-0.071,49.3,480204,203.622,48.277,0.953,6574.0,16700.0,699558.0,3.89454351867277e+18,10.364,0.0913,10.306,10.435,0
44.74100000000001,0.112,1.4855626566046e+22,296138673.0,-1.164,0.009000000000000001,-6.0870000000000015,326713223.0,0.358,-0.117,-2.63,50.544,-45694.0,10.092,23.329,649553.0,-4.674,-2.19331998061784e+18,-13.513,49.90600000000001,0.855,-76.976,-0.068,48.549,566330,275.632,48.155,0.94,6537.0,22423.0,676020.0,3.99798658408422e+18,10.216,0.118,9.798,9.29,0
34.544000000000004,0.129,1.6667934766548e+22,282848622.0,-1.964,-0.07400000000000001,-11.717,409022908.0,-0.235,-0.025,-2.994,46.933,-94290.0,10.083,-15.334,648505.0,-5.524,3.53888970252127e+18,-16.427,48.427,0.855,-130.445,-0.041,48.026,606406,280.953,48.479,0.929,6511.0,26116.0,689925.0,5.14092427107334e+18,10.089,0.123,9.574,9.351,1
47.687,0.312,1.772465827923e+22,260391830.0,-1.196,-0.07400000000000001,40.313,591738.0,-0.674,-0.024,-1.731,49.996,250516.0,10.184,-44.341,651289.0,-3.4410000000000003,-1.1239729319186e+19,-9.699,49.609,1.186,-79.04899999999998,-0.061,48.448,545787,272.177,48.673,0.963,6530.0,25766.0,762439.0,8.13230665257858e+18,10.431,0.132,11.159,12.743,0
32.973,0.27,1.8025797104084e+22,263590098.0,-1.406,-0.108,5.977,223470.0,-0.536,0.051,1.217,45.46100000000001,44301.0,10.25,-35.052,651781.0,-17.118,-1.328720792821e+19,-53.68600000000001,47.859,1.014,-92.713,-0.108,47.852,585432,259.938,48.682,0.97,6502.0,25782.0,789281.0,9.20904584473494e+18,10.449000000000002,0.135,10.835,10.511,0
28.678,0.173,1.7571351241128e+22,261446243.0,-0.32,-0.134,30.926,450670.0,-0.281,0.171,0.359,43.956,183834.0,10.24,-18.283,653823.0,-2.652,-3.89779652566927e+18,-7.852,47.278,0.993,-20.845,-0.133,47.65600000000001,595606,288.251,48.447,0.973,6493.0,21174.0,811898.0,9.2275302216553e+18,10.394,0.13,10.452,10.07,0
27.803,0.226,1.6361320690335e+22,237882839.0,-0.5379999999999999,-0.132,66.594,89739881.0,-0.594,-0.011,-0.5589999999999999,43.684,277410.0,10.258,-38.779,656906.0,-8.407,3.99170387814525e+18,-20.567,47.178,0.765,-35.087,-0.14,47.62300000000001,487581,224.083,48.405,0.945,6491.0,15997.0,752577.0,9.3040710309755e+18,10.416,0.101,10.52,10.588,0
22.306,0.194,1.4395705451739e+22,166241715.0,-1.385,-0.126,-9.523,184624143.0,-0.285,-0.29600000000000004,-2.99,42.051,-69258.0,10.289,-18.502,656136.0,-16.198,-7.56853743820733e+18,-39.039,46.61,0.935,-91.031,-0.16,47.44300000000001,486159,201.967,48.37300000000001,0.944,6483.0,15410.0,710086.0,9.6251600058472e+18,10.395,0.0924,10.403,10.286,0
5.726,0.244,1.1674505525307e+22,228942336.0,-2.001,-0.255,-1.298,441940891.0,-1.334,-0.287,-2.459,29.49,-9941.0,10.302,-86.63,656026.0,-22.165,-1.2395252278549e+18,-70.498,41.371,1.063,-130.804,-0.157,45.694,590111,247.568,47.87,0.96,6406.0,19204.0,702553.0,9.6269514009444e+18,10.339,0.14,10.133,9.863,0
2.745,0.109,8.1977209110648e+21,381560784.0,-2.767,-0.451,-10.441,744344998.0,-2.471,-0.123,-4.221,22.016,-85824.0,10.319,-160.411,655072.0,-28.891,-4.52529480889348e+18,-88.965,37.008,0.966,-180.164,-0.152,44.057,599489,218.96400000000003,48.059,0.961,6331.0,18978.0,716614.0,7.89260230451477e+18,10.206,0.14300000000000002,9.742,9.351,0
2.718,0.208,3.9653516089941e+21,538835559.0,-3.065,-0.504,11.408,61241798.0,-2.367,0.131,-4.238,21.935,73108.0,10.31,-153.441,655884.0,-35.1,2.5956898630697e+17,-108.014,36.955,0.8109999999999999,-200.132,-0.113,44.037,616843,199.716,46.819,0.941,6330.0,20435.0,735272.0,8.26750919019072e+18,10.017,0.108,9.288,8.834,1
34.413000000000004,0.127,1726035687112704.0,607598643.0,-2.162,-0.39,12.853,7388966.0,-0.7,0.338,-3.3080000000000003,31.711,84319.0,10.271,-44.846,656821.0,-25.734,7.1767193094119e+18,-76.868,40.008,0.899,-140.59799999999998,-0.041,44.916,601403,221.837,46.746,0.935,6361.0,20882.0,730167.0,8.32419923048265e+18,9.911,0.103,9.319,9.351,1
62.681,0.16699999999999998,1.59060806682542e+17,705215327.0,-1.277,-0.168,82.917,19545383.0,1.248,0.5479999999999999,-1.145,44.32100000000001,378519.0,10.276,78.98899999999998,661027.0,-3.982,-5.29045950006968e+17,-10.412,44.494,1.015,-82.89200000000002,0.006,46.269,623469,251.076,46.144,0.946,6410.0,27737.0,763120.0,8.42646957987852e+18,9.912,0.128,9.695,10.07,0
46.955,0.28600000000000003,2.91797020073525e+17,585391140.0,-1.642,-0.071,41.648,336379500.0,0.865,0.5379999999999999,-3.006,39.871,194752.0,10.254,54.762,663191.0,-6.598,2.89723568172492e+18,-13.715,42.712,0.6709999999999999,-106.59,0.05,45.668,559675,194.161,46.04600000000001,0.909,6385.0,15249.0,745917.0,8.41553772340519e+18,9.764,0.0927,9.319,8.943999999999997,1
63.029,0.281,3.99934718809735e+17,499885978.0,-1.074,0.027000000000000003,-4.692,757599975.0,0.825,0.3670000000000001,-2.585,47.038,-38555.0,10.275,52.494,662763.0,-1.847,-2.25648616290537e+18,-3.762,45.431,0.828,-69.602,0.07,46.499,536643,199.86,45.795,0.898,6414.0,16976.0,760210.0,7.05978446360013e+18,9.994,0.0914,10.513,11.707,1
76.539,0.292,4.83473894301237e+17,582265274.0,0.6940000000000001,0.145,-2.485,847585085.0,0.636,0.355,-2.232,54.97,-20357.0,10.224,40.744,662536.0,-8.318999999999999,1.13624196826414e+18,-22.931,48.749,1.028,44.482,0.064,47.55,611210,252.701,45.733,0.916,6451.0,19133.0,748147.0,8.27521790229899e+18,9.985,0.12,10.257,10.0,1
77.72800000000002,0.292,5.42414520778228e+17,588526952.0,1.948,0.195,28.467,947067520.0,1.089,0.271,-1.909,55.723,182422.0,10.261,69.5,664563.0,0.4270000000000001,-3.52771854921694e+18,1.199,49.074,1.185,123.321,0.05,47.654,561998,282.152,45.502,0.952,6454.0,20053.0,801769.0,8.33597783970131e+18,10.136,0.136,10.753,11.25,1
92.499,0.177,5.76756606830641e+17,614007406.0,3.431,0.368,30.6,21331894.0,2.079,0.302,-1.252,70.594,198111.0,10.275,133.355,666765.0,0.043,-1.70813791167879e+18,0.117,56.725,1.237,217.195,0.018000000000000002,50.286,611976,272.29400000000004,45.968,0.99,6547.0,19553.0,822535.0,8.39829790191936e+18,10.246,0.165,10.915,11.077,0
62.857,0.156,5.86500195408151e+17,607913060.0,2.229,0.337,34.855,43362528.0,0.813,0.373,-2.042,59.535,224668.0,10.302,52.467,669261.0,-1.804,-1.77574678374544e+18,-4.691,52.684,1.37,141.795,-0.035,49.076,612517,255.247,46.278,1.04,6503.0,18474.0,846008.0,5.66901657228947e+18,10.481,0.197,11.408,11.901,0
34.768,0.138,5.71645234971148e+17,571696838.0,0.299,0.111,71.598,44049051.0,-0.39,0.475,-2.302,45.54600000000001,355614.0,10.347,-25.165,673212.0,-11.828,-9.2988778659628e+18,-34.094,46.667,1.394,19.168,-0.101,47.105,624017,254.157,46.383,1.087,6429.0,19382.0,855695.0,6.41772857191981e+18,10.628,0.18600000000000005,11.373,11.339,0
33.272,0.354,5.32191759879373e+17,552681870.0,0.617,-0.05,52.496,184004035.0,-1.88,0.267,2.2230000000000003,44.723,249138.0,10.411,-123.062,675980.0,-8.146,-1.1873990382047e+19,-18.254,46.285,1.007,39.37,-0.17600000000000002,46.974,513699,205.829,46.261,1.077,6424.0,14940.0,815093.0,5.15889183544876e+18,10.717,0.16899999999999998,11.183,10.992,0
28.565,0.515,4.68139718593217e+17,324520824.0,-0.037000000000000005,-0.14,-5.7120000000000015,264434234.0,-1.41,-0.014,2.124,42.441,-42021.0,10.377,-91.688,675513.0,-11.06,-2.76664720037845e+18,-22.338,45.267,0.769,-2.386,-0.213,46.632,523862,179.63,46.165,1.036,6411.0,14097.0,756544.0,5.88481827898361e+18,10.652,0.139,10.523,9.863,1
42.51300000000001,0.268,3.79489171242222e+17,347130784.0,-0.383,-0.131,3.355,566421108.0,-0.049,-0.099,2.189,46.11,26947.0,10.379,-3.148,675813.0,-14.45,-1.79263868353315e+18,-35.773,46.71100000000001,1.084,-24.724,-0.234,47.088,591468,211.796,46.75100000000001,1.042,6426.0,18479.0,749167.0,6.17275199545943e+18,10.646,0.139,10.404000000000002,10.286,0
29.963,0.358,2.66240092056584e+17,337087985.0,-0.76,-0.138,37.078,475718527.0,-0.294,-0.16,1.107,41.677,228570.0,10.358,-18.917,678353.0,18.379,1.40098844150312e+18,40.243,44.887,1.1909999999999998,-49.047,-0.259,46.5,564648,259.207,46.598,1.062,6405.0,20385.0,789600.0,5.7113498183606e+18,10.866,0.141,11.202,12.0,0
4.7639999999999985,0.36,1.2839247244637e+17,332296186.0,-5.9510000000000005,-0.608,37.562,74515910.0,-3.96,-0.207,-6.901,17.814,224969.0,10.417,-253.878,680852.0,54.158,-5.80813490485098e+18,108.163,29.882,1.508,-389.62,-0.279,40.286,561188,307.878,46.59,1.122,6158.0,24291.0,833032.0,5.72390690611318e+18,10.882,0.211,10.934,10.667,0
1.249,1.004,94489280512.0,361909701.0,-13.81,-1.909,40.252,37625539.0,-12.775,-0.077,-15.606,7.153,260906.0,10.44,-820.885,683751.0,28.613000000000003,-8.08812984740391e+18,63.475,16.572,2.378,-898.075,-0.301,30.79,621054,285.312,45.54600000000001,1.289,5605.0,36378.0,859337.0,5.51550194113423e+18,10.970999999999998,0.343,11.136,11.339,1
2.53,0.7829999999999999,4.71369783966905e+18,360708703.0,-12.715,-2.457,84.024,18292908.0,-12.39,0.119,-15.093,7.917000000000002,392864.0,10.473,-793.5880000000002,688116.0,4.916,-7.87427369708184e+18,12.343,17.044,2.292,-817.47,-0.338,30.99,624714,263.41900000000004,45.299,1.423,5612.0,22679.0,864469.0,6.02671592287922e+18,11.052,0.377,11.283,11.429,0
2.259,1.095,1.8667693432912e+22,299416518.0,-13.279000000000002,-2.444,44.559,147269697.0,-9.525,0.001,-15.521,7.474,216154.0,10.456,-586.504,690518.0,-7.801,-6.07130718668466e+18,-15.146,16.425,1.176,-853.061,-0.365,30.428,510062,179.016,45.572,1.39,5571.0,14453.0,823585.0,5.39617695383317e+18,10.921,0.221,10.607,9.931,1
21.646,1.06,3.4452416807338e+22,372192739.0,-12.136,-1.947,18.92,313043126.0,0.505,-0.38,-13.514,15.911,118870.0,10.508,28.316,691839.0,-22.004,-1.37966768604662e+18,-43.978,21.165,1.16,-778.071,-0.382,32.376999999999995,455558,155.88299999999995,45.58,1.359,5633.0,13604.0,769611.0,3.81239727203865e+18,11.018,0.177,11.157,11.707,0
8.134,1.233,4.7358883821188e+22,300448709.0,-17.748,-2.134,40.492,149192054.0,-5.812,-0.515,-19.015,9.982,242620.0,10.553,-326.163,694535.0,5.393,-1.0624197773774e+19,13.627,15.783,2.476,-1140.0,-0.419,27.868,563465,266.328,45.63800000000001,1.508,5285.0,21160.0,763400.0,4.45648086116977e+18,11.077,0.401,11.293,11.429,0
2.947,2.351,5.7387094474417e+22,325074793.0,-27.689,-3.502,49.206,397562889.0,-16.862000000000002,-0.272,-29.55,5.494,293329.0,10.569,-939.379,697794.0,51.42,-9.05198840450212e+18,145.082,10.42,4.0360000000000005,-1774.0,-0.464,21.932,653601,427.235,46.6,1.845,4632.0,33963.0,826133.0,5.08119129245311e+18,11.053,0.5429999999999999,11.101,10.909,0
2.56,1.332,6.4537048767044e+22,310226845.0,-26.462,-4.246,56.85,189925462.0,-19.619,-0.195,-30.73,5.072,331253.0,10.717,-1105.0,701474.0,4.081,-1.3186997618454e+19,11.114,9.85,3.668,-1629.0,-0.516,21.193,545723,283.408,46.676,2.088,4528.0,23243.0,881724.0,5.24387777584895e+18,11.407,0.456,12.408,13.714,1
4.916,1.307,6.8808746699042e+22,231428821.0,-18.981,-4.073,43.305,193757443.0,-14.082,-0.062,-30.255,6.127000000000002,272889.0,10.798,-744.299,704506.0,-28.164,-1.8168301356537e+19,-71.888,10.513,2.503,-1064.0,-0.579,21.536,595324,183.359,46.608,2.144,4541.0,17338.0,902144.0,5.75781144896472e+18,11.481,0.34600000000000003,12.105,11.803,0
3.067,1.198,7.0202188270446e+22,200871634.0,-22.929,-3.929,46.416,68900468.0,-6.622999999999998,-0.022,-33.77,5.041,276749.0,10.758,-306.753,707581.0,-36.489,-4.17283627704647e+18,-92.74,9.289,2.313,-1287.0,-0.642,20.033,560197,161.418,48.394,2.166,4325.0,18164.0,896656.0,6.27027804460847e+18,11.517,0.315,11.813,11.52,0
2.949,0.6709999999999999,6.8717373481247e+22,229057670.0,-22.643,-3.46,66.999,109066579.0,-4.8260000000000005,-0.205,-33.718,4.968,302112.0,10.743,-218.522,710938.0,-36.906,1.11300987196993e+18,-75.962,9.208,1.715,-1261.0,-0.6729999999999999,19.931,494985,129.86700000000002,48.428,2.106,4310.0,15591.0,843024.0,5.63861173673577e+18,11.359000000000002,0.254,10.941,10.07,0
1.08,0.489,6.4354302331453e+22,232781463.0,-31.655,-3.991,42.825,227791969.0,-15.218,-0.525,-40.702,3.299,241887.0,10.785,-691.054,713626.0,-4.89,-7.15694734082214e+18,-8.783999999999999,7.17,1.978,-1783.0,-0.68,17.213,468476,170.84599999999998,48.862,2.089,3850.0,17163.0,810912.0,4.85504405381899e+18,11.379,0.242,11.14,11.339,1
15.497,0.82,5.7112974821014e+22,232292344.0,-25.596,-3.759,28.901,53684738.0,-9.072,-0.691,-39.418,9.653,204268.0,10.865,-392.351,715896.0,14.749,-1.5531836675076e+19,31.238000000000003,10.978,2.6860000000000004,-1353.0,-0.7090000000000001,19.258,525146,243.033,48.599,2.169,3933.0,19755.0,823604.0,5.85376675138263e+18,11.603,0.28300000000000003,12.056,12.973,0
10.942,0.586,4.6993390949981e+22,128047123.0,-18.485,-3.555,17.782,145073068.0,-12.393,-0.684,-41.767,8.423,127140.0,10.888,-534.106,717308.0,-32.221,-4.2420606846085e+18,-83.51899999999998,10.126,2.233,-856.16,-0.721,18.364,551642,175.688,48.584,2.177,3776.0,17651.0,853306.0,5.96598526519741e+18,11.537,0.256,11.524,10.992,1
54.57,0.382,3.3995550718345e+22,128616614.0,-9.066,-2.033,37.553,37305474.0,6.948,-0.6920000000000001,-35.72400000000001,30.817,236905.0,10.966,267.511,719940.0,-17.227999999999998,-1.1004536199434e+19,-53.041,23.968000000000004,2.56,-410.538,-0.721,26.091,515752,254.837,48.61,2.228,4118.0,21993.0,873651.0,6.02741308031747e+18,11.642,0.3,11.864,12.203,1
65.825,0.912,1.8119454126106e+22,134688019.0,-5.9510000000000005,-0.341,43.883,84639794.0,8.604,-0.6809999999999999,-32.539,38.66,278096.0,11.112,338.352,723030.0,-1.5119999999999998,-1.693812425409e+19,-4.313,29.229,3.321,-270.225,-0.755,29.198,521194,280.999,49.32100000000001,2.374,4271.0,20323.0,873902.0,7.99009300176651e+18,11.933,0.345,12.789,13.714,0
49.017,0.647,85899345920.0,72488595.0,-4.52,0.14400000000000002,50.125,11259871.0,9.374,-0.73,-34.764,34.455,305391.0,11.293,353.934,726424.0,2.426,-2.2447599802234e+19,6.391,27.348000000000006,3.13,-195.474,-0.802,28.071,494356,269.81,44.294,2.475,4129.0,30611.0,898071.0,8.8499657407553e+18,12.275,0.335,13.523,14.257,1
50.435,1.195,77309411328.0,85864885.0,-3.935,0.245,62.032,11585058.0,0.544,-0.711,-34.919000000000004,35.07,317693.0,11.368,22.413,729954.0,-15.39,-2.2221012932996e+19,-27.551,27.722,1.969,-169.60299999999995,-0.838,28.285,520394,151.465,38.515,2.407,4140.0,21317.0,885432.0,7.8778041631333e+18,12.237,0.253,12.568,11.613,1
58.867,1.3,77309411328.0,175496411.0,8.879,0.374,18.306,132531422.0,-1.849,-0.962,-34.602,38.387,122189.0,11.453,-78.982,731311.0,-17.982,-1.2208046564949e+19,-28.031,29.639,1.606,341.848,-0.861,29.353,414508,127.851,38.721,2.3,4192.0,18372.0,844716.0,6.34615407256403e+18,12.319,0.192,12.6,12.632,0
30.621,0.444,1.3991244133813e+22,169287608.0,1.823,-0.174,11.85,76878618.0,-3.032,-1.034,-37.284,31.584,89104.0,11.576,-125.201,732301.0,-9.372,-1.7338956747994e+19,-24.96,26.866,2.139,71.676,-0.882,27.805,498837,241.368,34.927,2.279,4004.0,24731.0,820173.0,6.35685159184391e+18,12.392,0.237,12.616,12.632,0
28.08,0.441,7.6517203494798e+22,180058203.0,5.433,-0.583,6.251,383305742.0,-3.85,-0.7659999999999999,-37.936,30.783,47414.0,11.534,-159.371,732828.0,-48.309,-1.6634409189957e+19,-206.393,26.53,1.794,205.133,-0.917,27.616,579435,220.842,27.176,2.214,3981.0,32757.0,812196.0,5.947124994317e+18,12.161,0.208,11.525,10.435,0
19.688,0.45,1.2869779367268e+23,185126513.0,-5.289,-0.947,15.687,145427051.0,-6.968,-0.513,-39.544,27.954,109114.0,11.57,-292.1040000000001,734040.0,-31.296,-8.7541995860577e+18,-88.696,25.359,1.594,-217.767,-0.928,26.965,533915,194.711,22.579,2.132,3900.0,26033.0,817204.0,4.36228431729796e+18,12.02,0.168,11.300999999999998,11.077,0
10.933,0.166,1.7053301466749e+23,315476862.0,-12.068,-1.457,19.631,90290592.0,-6.2120000000000015,-0.19,-41.813,23.46,137970.0,11.55,-248.75,735573.0,18.075,-1.3857681328037e+19,33.143,23.376,1.66,-515.4259999999998,-0.936,25.84,569550,216.502,20.194000000000006,2.069,3756.0,21921.0,817131.0,3.71457999222566e+18,11.849,0.133,10.984000000000002,10.667,0
4.247,0.489,2.0202286647918e+23,315588462.0,-17.307000000000002,-2.63,64.834,133918442.0,-14.216,0.166,-47.844,16.261,359474.0,11.602,-565.895,739568.0,83.17399999999998,-1.1829982478778e+19,134.25799999999998,19.499,2.143,-714.696,-0.946,23.452,586746,295.676,20.205,2.079,3415.0,19389.0,853139.0,3.72394041884143e+18,11.951,0.17,11.808,12.632,1
12.241,0.746,2.2316734910779e+23,361517305.0,-16.701,-2.929,52.668,393202468.0,-11.571,0.16699999999999998,-46.97,19.135,257553.0,11.583,-451.249,742429.0,0.8059999999999999,-9.7360580207635e+18,1.047,20.902,1.23,-691.43,-0.956,24.172,483081,130.914,21.103,1.965,3449.0,13778.0,833766.0,3.73486420520706e+18,11.87,0.104,11.573,11.339,1
38.066,0.962,2.3396646255331e+23,265426667.0,-15.045,-2.262,4.726,90074214.0,-5.1720000000000015,-0.135,-44.607,28.651,33633.0,11.58,-194.251,742803.0,-42.801,-1.1059934445495e+19,-73.123,25.554,1.042,-630.695,-0.974,26.551,432326,97.723,21.388,1.842,3561.0,11175.0,801918.0,3.70001836468195e+18,11.765,0.08900000000000001,11.412,11.25,0
37.054,0.343,2.3442020681573e+23,241717839.0,-11.237,-1.536,12.202,132216416.0,4.086,-0.277,-44.673,28.409,92502.0,11.601,139.52,743831.0,-22.679,-6.64989514986493e+18,-55.118,25.454,1.461,-449.976,-0.974,26.498,512175,187.915,21.654,1.791,3554.0,14713.0,780807.0,3.72343028568549e+18,11.71,0.105,11.512,11.613,0
23.961,0.4,2.2452858189505e+23,205921920.0,-13.111,-1.297,47.547,67296986.0,0.295,-0.211,-46.053,25.038,262990.0,11.656,10.171,746753.0,16.831,-1.56150163791e+19,29.57,24.068,1.471,-521.888,-0.962,25.766,551065,205.258,21.411,1.749,3459.0,16921.0,803984.0,3.38751282085207e+18,11.655,0.115,11.515999999999998,11.52,1
33.066,0.009000000000000001,2.0429158779128e+23,214118703.0,-10.682,-0.998,32.973,17269850.0,-2.19,-0.078,-45.793,27.61,211872.0,11.713,-77.975,749107.0,-25.918000000000006,-1.4836964213808e+19,-66.04899999999999,25.194000000000006,1.469,-416.566,-0.95,26.307,545888,188.788,21.411,1.712,3483.0,14654.0,840375.0,2.31994928546184e+18,11.659,0.11,11.758,12.0,0
24.129,0.131,1.7370922450441e+23,145677398.0,-8.595,-0.894,5.419,48249630.0,-3.42,0.077,-46.407,25.505,41859.0,11.68,-121.55,749572.0,-43.00899999999999,-1.2277671700929e+19,-120.854,24.391,1.332,-322.775,-0.941,25.904,550244,160.145,21.606,1.661,3433.0,14785.0,828255.0,2.30471368383879e+18,11.53,0.107,11.375,10.992,0
11.755999999999998,0.12,1.3278149203446e+23,216842194.0,-3.317,-1.223,29.835,34337838.0,-4.547,0.403,-46.383,20.72,180654.0,11.653,-157.265,751579.0,-33.27,-7.41553648034912e+18,-89.765,22.394,1.357,-113.259,-0.898,24.882,612878,180.046,21.604,1.62,3302.0,13865.0,818275.0,4.09259888135975e+18,11.277,0.097,10.619000000000002,9.863,0
9.273,0.34700000000000003,8.1508390381416e+22,123319889.0,-5.59,-1.465,44.733,28023205.0,-6.53,0.507,-41.913,19.252,220049.0,11.597,-227.471,754024.0,-34.595,-4.12641141333459e+18,-52.4,21.728,0.977,-192.787,-0.821,24.533,534587,99.065,21.603,1.535,3256.0,10053.0,770787.0,5.91129157570429e+18,11.039,0.0669,10.142,9.664,1
29.722,0.339,1.9889919545275e+22,213836991.0,-7.399,-1.251,9.336,435955531.0,-3.932,0.277,-41.233,24.947,65641.0,11.634,-134.96,754754.0,-12.49,-6.31188900546122e+18,-15.968,23.966,1.023,-263.485,-0.754,25.525,461489,111.883,21.606,1.466,3298.0,12318.0,755625.0,5.17105961841267e+18,11.201,0.0708,11.332,12.522,1
