price3rsiUSD,activeaddresses90var,mediantransactionvalue7rocUSD,sentbyaddress7var,activeaddresses3trx,hashrate14roc,mining_profitability3sma,size90mom,size7rsi,mining_profitability3roc,price30momUSD,confirmationtime3ema,hashrate3mom,mediantransactionvalue90rsiUSD,confirmationtime7wma,sentbyaddress30std,fee_to_rewardUSD,transactionfees14rsiUSD,size14var,hashrate90roc,confirmationtime30ema,transactionfees30rsiUSD,mediantransactionvalue30wmaUSD,difficulty7trx,difficulty14std,hashrate7mom,priceUSD,hashrate3std,hashrate14mom,median_transaction_feeUSD,mediantransactionvalueUSD,sentinusdUSD,category
94.572,926346221,7.702000000000001,57242864.0,-0.51,-7.811,3.08,128623.0,59.826,1.157,76.12100000000002,10.249,-2.14863956727801e+16,49.575,9.943,26073.0,0.426,55.042,1093376875,10.134,9.834,51.742,59.399,0.213,662371653.0,2.83401280814077e+16,294.297,5.28343124545086e+16,-2.78151432565935e+16,0.0294,74.505,309143864.0,0
62.538,898688214,-5.9270000000000005,54955020.0,-0.574,-8.244,3.045,88981.0,44.39100000000001,-3.087,70.425,10.056,-6236450590318592.0,49.16,9.943,26036.0,0.375,53.566,1105120526,15.063,9.836,51.238,59.827,0.206,700439176.0,-1.1700775024458e+16,291.01,5.55614491399202e+16,-2.9456409633889e+16,0.0291,63.334,269669735.0,0
28.663,885988380,26.358,53582792.0,0.249,-2.92,3.009,26451.0,48.067,-3.682,64.028,10.524,-5.76144079062373e+16,48.621,10.219,25877.0,0.376,49.78,1042890499,18.578,9.91,49.913,59.294,0.195,721075879.0,625297356951360.0,283.365,1287682366925300.0,-9909165070784700.0,0.0283,48.716,222524406.0,1
32.469,887176863,0.8590000000000001,60450811.0,0.6,-3.827,3.063,-60410.0,41.342,5.4910000000000005,52.205,10.297,-891098991718656.0,48.322,10.24,22001.0,0.334,51.212,1254086143,12.4,9.921,50.425,58.283,0.181,725770184.0,-2.54344670950057e+16,283.896,1704880820393100.0,-1.30266197351711e+16,0.0284,40.543,160751297.0,1
66.973,891641089,5.51,60459634.0,1.096,0.525,2.991,-3438.0,54.816,-6.66,44.66,10.328,6532391742559296.0,49.346,10.304,22004.0,0.434,53.912,1299668601,24.377,9.949,51.404,59.005,0.166,714836238.0,-1.53747879240312e+16,290.818,5890975370426481.0,1745669363562368.0,0.0291,67.07300000000001,270272831.0,0
54.86600000000001,893041386,-6.795,51904566.0,-0.65,-13.224,3.011,-50326.0,51.549,2.057,38.59,10.789,-7751319821919040.0,49.392,10.577,19086.0,0.439,52.309,1301881150,19.686,10.033,50.869,59.74100000000001,0.149,687528827.0,-1.24610968213992e+16,288.825,1.04326889576793e+16,-4.90159022926572e+16,0.0289,68.281,224914770.0,0
17.877,893153649,6.188,46709334.0,-1.258,-7.649,3.028,-49336.0,45.854,1.7180000000000002,39.084,10.1,4713137250672960.0,49.327,10.327,19202.0,0.395,53.53,1355450649,26.531,9.993,51.299,60.315,0.132,641761232.0,-5.48982592443109e+16,273.617,1.11065954934129e+16,-2.7508452678812e+16,0.0274,66.551,405871391.0,0
8.526,888733653,-32.263000000000005,46077730.0,0.175,14.831,2.873,58636.0,58.432,-15.358,18.414,10.306,1.00323422854375e+16,48.723,10.35,18270.0,0.48,50.249,1176600203,39.459,10.026,50.223,59.808,0.115,573127929.0,1.61439500341864e+16,257.124,1.86279748866807e+16,4.44840781155941e+16,0.0257,50.467,277611832.0,1
21.878,885092917,-18.064,44844332.0,-0.309,-4.19,2.823,25841.0,50.341,-5.15,21.188,10.486,3699172314248832.0,48.779,10.429,18275.0,0.472,51.431,1169323258,16.298,10.068,50.618,59.405,0.1,471752390.0,-2525473916831808.0,260.716,1.58054193549132e+16,-1.42262489412898e+16,0.0261,51.893,211824418.0,0
20.217,885295127,-7.684,41122343.0,-0.311,1.83,2.747,-7088.0,41.229,-7.2360000000000015,21.537,10.011,2674559724900096.0,48.518,10.196,18089.0,0.35100000000000003,45.305,1387198343,23.209,10.033,48.51300000000001,58.556,0.086,306727183.0,5390708386826432.0,259.368,1.55873876138775e+16,6016005743777792.0,0.0259,44.972,165595124.0,1
33.8,888536149,1.836,31506841.0,0.645,-9.487,2.864,37994.0,48.778,13.694,18.806,10.076,-2.50753739757125e+16,48.379,10.167,18634.0,0.369,47.122,1213882176,19.911,10.04,49.099,57.484,0.073,5150825.0,-8040324949807488.0,261.797,1.27019438651326e+16,-3.34747920448132e+16,0.0262,41.287,128922490.0,1
57.817,890519715,-12.973,16449990.0,0.8540000000000001,-0.2,2.881,24401.0,52.806,1.856,23.098000000000006,10.004,2.37331474197786e+16,49.065,10.083,18024.0,0.483,57.413,1092595591,9.819,10.033,52.854,57.534,0.038,365348527.0,1.46752817603875e+16,267.213,2.42708279102721e+16,-699506163643776.0,0.0267,58.372,236768098.0,0
27.427,878204152,0.019,20723114.0,-1.416,14.78,2.869,1631.0,36.64,-1.241,14.984000000000002,9.164,4.86990751696713e+16,49.459,9.612,18241.0,0.316,47.157,1882989077,28.27,9.923,48.976000000000006,58.201,-0.001,496343372.0,6.18411033784168e+16,256.186,5.24062215478685e+16,4.93800065570175e+16,0.0256,68.294,242562267.0,0
15.044,840608189,-10.201,21143456.0,-2.768,-0.029,2.753,77204.0,40.067,-11.973,8.556000000000001,9.026,6.75402671101953e+16,49.129,9.387,18390.0,0.389,50.087,2300766308,19.646,9.856,50.131,58.256,-0.036000000000000004,581943402.0,5.47868049097149e+16,244.675,3.41637514207741e+16,-111454334596032.0,0.0245,59.762,261020963.0,1
32.165,817489450,0.303,20437158.0,-2.592,8.073,2.692,93115.0,49.094,-6.519,10.898,9.378,5716559774397312.0,48.775,9.391,18590.0,0.392,44.749,1886998551,22.979,9.848,47.89100000000001,57.698,-0.063,640611961.0,1.03594992493473e+16,248.965,2.87954452932407e+16,2.65034492835336e+16,0.0249,50.62,245351353.0,0
28.962,812312314,14.375,22099132.0,-1.286,18.03,2.64,10137.0,40.508,-5.401,10.39,8.9,3499121919104128.0,49.129,9.096,18594.0,0.326,43.524,2309149894,22.812,9.756,47.354,57.74,-0.08199999999999999,679362516.0,6.16410529832721e+16,247.396,3.03098550014181e+16,5.91155790664403e+16,0.0247,59.352,247087742.0,1
48.103,801651403,-1.908,30638559.0,-0.173,10.289,2.639,61874.0,47.087,-0.13,15.298,9.315,-2.36113814798338e+16,48.537,9.208,19392.0,0.34,45.87,2351389769,16.397000000000002,9.754,48.236,56.79600000000001,-0.093,701503639.0,2.8500863704981e+16,251.271,2.72437116084546e+16,3.38915720918074e+16,0.0251,44.114,158193822.0,0
29.319000000000006,799099279,-8.593,30097315.0,3.302,6.85,2.6660000000000004,68558.0,48.84,3.17,-5.22,9.363,-4966650761125504.0,48.292,9.233,19610.0,0.333,43.65600000000001,2344226689,5.425,9.732,47.306,55.459,-0.097,708594005.0,3.04682224639343e+16,245.128,3.07207477485115e+16,2.24278975141268e+16,0.0245,37.739,134698864.0,1
29.325,789878376,-5.228,57784006.0,3.094,-0.8240000000000001,2.631,114256.0,58.199,-3.887,-7.58,9.752,-5.53388443688127e+16,49.012,9.467,19021.0,0.434,45.477,2233934041,9.506,9.759,47.973,55.31800000000001,-0.097,701090404.0,-1.74309388053192e+16,245.129,2.59308301936836e+16,-2755657044931712.0,0.0245,55.32,208783279.0,1
30.993,755722001,-7.974,143743825.0,2.014,8.074,2.661,130673.0,55.365,3.5010000000000003,-6.18,9.676,-1.56726321290233e+16,49.317,9.558,20669.0,0.433,44.176,2177903999,8.014,9.748,47.447,55.646,-0.093,678508827.0,-3.58708435937136e+16,245.298,1.61993295610862e+16,2.59702597847032e+16,0.0245,62.849,206250251.0,0
21.369,645497729,7.085,236008004.0,1.405,-1.95,2.59,281885.0,64.583,-7.903,-19.338,10.293,-2.41913394116642e+16,49.364,9.931,22257.0,0.508,43.508,2834381487,1.077,9.823,47.181,56.007,-0.086,639253379.0,-6.12633840579253e+16,243.148,1.85499185556518e+16,-6476579148210368.0,0.0243,63.996,259336754.0,1
62.574,634736337,7.892,221390051.0,0.653,0.025,2.712,102051.0,47.59,13.890999999999998,-27.134,9.484,1.28748961614601e+16,48.99,9.673,21217.0,0.377,44.458,2337215634,4.335,9.749,47.50100000000001,55.777,-0.079,579948033.0,-1.02726024182564e+16,248.23,1.94287681875599e+16,86896831090880.0,0.0248,54.615,192514809.0,1
79.502,635323303,-22.13,225383340.0,-0.623,12.185,2.675,114692.0,53.543,-4.198,-25.364,9.673,1.73719278332526e+16,48.657,9.75,21200.0,0.408,47.48,2336401459,9.37,9.756,48.527,55.06100000000001,-0.071,493415384.0,-2.19980376795651e+16,253.57,3.21388379854733e+16,3.96430153037069e+16,0.0254,46.218,184512488.0,0
71.499,635718892,-16.702,169065755.0,-0.324,5.238,2.767,57775.0,43.99800000000001,11.166,-17.808,9.543,2.66881032104979e+16,48.282,9.663,20408.0,0.359,52.264,2357661700,6.377999999999999,9.734,50.247,53.789,-0.062,360557822.0,-1.09638993675935e+16,252.689,1.68666979136414e+16,1.75369643373875e+16,0.0253,36.746,115201981.0,1
79.58800000000002,643920294,-19.697,182179771.0,1.163,13.472,2.638,17024.0,49.688,-12.906,-17.845,9.636,1.78619521891197e+16,48.027,9.666,20791.0,0.4,54.174,2331176056,8.144,9.734,50.968,52.172,0.021,1168141009.0,1.25560005319889e+16,255.001,1.09204263675889e+16,4.30242229959231e+16,0.0255,30.305,114187270.0,1
86.315,629811499,-15.557,183857872.0,0.033,-1.072,2.577,154756.0,60.813,-7.2189999999999985,-15.611,10.532,-1.96532093007246e+16,48.724,10.083,20839.0,0.509,51.557,2871676391,8.997,9.843,50.084,51.69300000000001,0.139,1757149591.0,1.36875973885229e+16,257.67,1.39956421938892e+16,-3743341416796224.0,0.0258,46.714,187844073.0,0
46.556,612414614,-5.188,162549191.0,-0.18,-8.527000000000001,2.576,51196.0,50.153,-0.019,-22.168000000000006,10.003,-1536831686421504.0,49.26300000000001,9.965,21157.0,0.412,47.569,2395346552,12.975,9.819,48.677,52.027,0.249,2122888169.0,3171901075008256.0,253.05900000000003,1.42186569298939e+16,-3.26989425187053e+16,0.0253,59.588,196936935.0,0
27.579,608885640,-11.245,104602501.0,-0.027000000000000003,-16.715,2.512,71606.0,57.994,-7.343,-33.496,10.762,-4.01549380367167e+16,49.15,10.364,21817.0,0.515,46.984,2441375613,15.66,9.929,48.467,52.139,0.336,2371031822.0,-3407598093063616.0,248.466,2.47585586445035e+16,-6.46709821509889e+16,0.0248,56.799,224745760.0,0
16.727999999999998,608235094,-11.642,97192501.0,-0.66,-3.818,2.521,32841.0,54.597,1.041,-50.235,10.794,-4085035019221632.0,48.802,10.567,21717.0,0.565,53.457,2547170013,11.534,9.987,50.779,51.715,0.392,2536333545.0,-3272333792158784.0,243.593,2.37428055318725e+16,-1.35449362104152e+16,0.0244,48.257,213353897.0,0
9.882,601554045,5.126,110565770.0,-0.047,-13.062,2.505,-23054.0,45.948,-1.68,-56.097,10.134,-1.43497710517068e+16,48.816,10.355,22554.0,0.727,74.005,1908974296,16.054000000000002,9.954,61.517,51.36600000000001,0.421,2634433910.0,-2.85497978099511e+16,237.873,1.61497813352364e+16,-5.05478354895162e+16,0.0238,48.587,238259889.0,0
8.15,607873363,11.002,96791635.0,1.149,-0.402,2.462,58923.0,48.47,-5.3439999999999985,-58.403,10.21,3.96002234657353e+16,48.496,10.359000000000002,22904.0,0.473,50.15600000000001,1651595026,21.393,9.975,50.18899999999999,50.544,0.4270000000000001,2672742866.0,9504522162173760.0,235.894,2.20240174973098e+16,-1459377205419776.0,0.0236,40.789,145219473.0,1
9.339,596055574,47.113,113329610.0,0.662,-1.816,2.402,-17108.0,45.41,-7.483,-55.018,10.73,2224263697151552.0,48.662,10.574000000000002,23590.0,0.439,49.122,1536625553,7.3039999999999985,10.058,49.61600000000001,50.039,0.415,2653850986.0,-1.8910022284127e+16,235.993,2.14074677358736e+16,-6354021752138112.0,0.0236,44.583,111468876.0,0
5.388,598149481,-0.155,118038241.0,0.6509999999999999,-0.92,2.423,-59581.0,52.548,2.309,-51.102,9.98,-7842424368957120.0,48.752,10.23,24442.0,0.442,46.065,1534853512,20.735,10.004,47.923,49.708,0.391,2576500323.0,-1.67390128781836e+16,232.263,2.71845396428115e+16,-3051415489660672.0,0.0232,46.642,211483070.0,0
1.7480000000000002,597807824,-7.108,113812542.0,-0.063,12.069,2.363,-24135.0,49.427,-7.841,-63.87,9.822,2.77419155215531e+16,49.136,10.072,23919.0,0.429,43.73,1539097429,24.176,9.982,46.613,49.94300000000001,0.36,2435126485.0,3.87832693701483e+16,220.026,5.19158437311349e+16,4.19551704451566e+16,0.022,55.352,215367990.0,1
7.694,600545881,-14.922,138361553.0,-1.856,-1.339,2.33,25677.0,57.983,-4.597,-70.014,10.813,-2.21974315973238e+16,48.838,10.443,24044.0,0.505,43.51600000000001,1377085337,3.444,10.1,46.494,49.692,0.325,2217518051.0,-952515844734144.0,220.804,6.12308481729139e+16,-4360113937797760.0,0.0221,48.324,179033796.0,1
44.68899999999999,604791679,27.398000000000003,154970301.0,-2.6460000000000004,-2.565,2.186,-29011.0,44.066,-15.572,-62.289,10.624,7087715222500864.0,49.418,10.461,24019.0,0.406,43.92100000000001,1388029886,2.385,10.121,46.68600000000001,50.331,0.289,1897627425.0,-5566262636461120.0,226.535,5.87862733465418e+16,-8838596428619904.0,0.0227,61.478,256257841.0,0
35.906,595029567,34.197,133637292.0,-2.313,-12.526,2.222,31679.0,53.146,5.18,-49.414,11.026,-7.02995527136877e+16,49.582,10.741,23984.0,0.464,43.825,1409969215,7.115,10.206,46.637,51.224,0.253,1407356247.0,-1.71665122918326e+16,224.203,1.46200139425153e+16,-4.57163101017837e+16,0.0224,65.202,256372594.0,0
29.437,595669645,8.238,113361312.0,-0.271,-5.2570000000000014,2.334,47226.0,45.043,15.883,-34.659,10.445,1.25274917713035e+16,48.681,10.561,23916.0,0.364,42.139,1202417985,4.14,10.184,45.79,50.76300000000001,0.219,237427034.0,-2.80252475391659e+16,222.465,1.4667724607091e+16,-1.85207253769922e+16,0.0222,44.149,171244994.0,1
43.349,605106199,24.283,110926540.0,2.145,-2.599,2.324,-34996.0,45.004,-1.219,-36.672,10.188,1.7283189019482e+16,49.18,10.412,24520.0,0.358,44.38399999999999,1251431128,2.164,10.167,46.765,51.041,0.17,293460535.0,9492662685869310.0,224.044,2.75982944806925e+16,-9417359598257660.0,0.0224,55.409,224491470.0,0
41.52,600814777,37.441,60774289.0,1.252,1.394,2.407,-57873.0,49.688,11.222,-35.559,9.769,3.08787191524153e+16,49.56399999999999,10.166,24266.0,0.441,45.32899999999999,953568439,27.724,10.115,47.17100000000001,51.872,0.079,968285901.0,2.15546312295398e+16,223.80900000000003,1.68962746297173e+16,4815618351356160.0,0.0224,64.105,290685328.0,1
63.08,598460684,72.017,54002838.0,0.467,10.087,2.343,26993.0,47.535,-7.95,-35.817,9.59,5.23688334998115e+16,50.904,9.93,23953.0,0.402,43.38800000000001,976776662,35.887,10.069,46.277,54.67,-0.017,1285097096.0,-3398329560907520.0,225.98,3.2715650108593e+16,3.53849398092408e+16,0.0226,95.215,282755258.0,1
89.053,597210466,93.481,92193914.0,0.868,8.096,2.432,-3257.0,50.255,11.628,-31.917,9.532,-4650676626946368.0,50.82899999999999,9.719,24454.0,0.416,46.952,675232370,3.636,10.031,47.769,57.24100000000001,-0.099,1492584995.0,2.70394176562468e+16,235.296,3.48592808317499e+16,2.60869018115126e+16,0.0235,93.497,305551363.0,0
80.48100000000002,586667820,63.791,106125949.0,0.599,-1.115,2.364,67392.0,62.382,-8.237,-21.83,10.305,-1.27039731966497e+16,51.135,9.992,24205.0,0.486,47.64100000000001,816214968,20.09,10.098,48.059,60.2,-0.162,1632967803.0,1762942810389184.0,234.356,4.17695400825658e+16,-3803319826071936.0,0.0234,100.695,264385354.0,0
56.56100000000001,573042243,40.379,89056241.0,0.512,-11.597,2.424,121007.0,67.475,7.955,-13.073,10.959,-8.87510641511795e+16,50.728,10.377,23788.0,0.501,46.775,1389121553,11.261,10.196,47.697,62.499,-0.204,1722729284.0,-2.18498409983993e+16,231.602,4.37687370584037e+16,-3.90163532902319e+16,0.0232,91.53,287144069.0,0
37.331,525707253,59.681,86327117.0,1.149,-3.116,2.471,-128903.0,38.961,5.519,-20.545,9.897,2239894238918656.0,49.807,10.059,23530.0,2.384,92.754,1768996375,25.579,10.108,85.17,63.37300000000001,-0.228,1769589496.0,1.6751820123862e+16,228.42,4.5201046960904e+16,-1.1273427415304e+16,0.0228,70.499,212411496.0,0
14.687,528305707,20.149,37544925.0,1.31,5.408,2.443,-112738.0,46.914,-3.722,-28.597,9.948,2.46039664932735e+16,49.637,10.07,23609.0,0.3720000000000001,47.865,1742251449,31.653,10.101,48.74800000000001,63.95,-0.237,1776945762.0,9083720284180740.0,218.799,5.63015723647672e+16,1.85763829700501e+16,0.0219,66.57300000000001,239119308.0,1
29.492,528762000,11.896,39539584.0,-0.318,-0.439,2.4090000000000003,51765.0,54.835,-4.188,-30.252,10.23,2.97304122268433e+16,49.864,10.207,22641.0,0.458,47.73,1818669084,10.604,10.128,48.631,64.845,-0.234,1745297671.0,-2.29981479239713e+16,221.019,2.90419937304578e+16,-1443516694431488.0,0.0221,71.73100000000002,299561338.0,1
54.044,508436461,-27.051,39443721.0,-0.517,-9.226,2.32,112453.0,47.606,-9.917,-19.552,9.821,3072110296040576.0,49.764,10.027,21960.0,0.421,47.973,1834190472,10.951,10.081,48.826,65.533,-0.224,1672432401.0,-3.2544903079909e+16,225.576,2.97379834246168e+16,-3.59432326408165e+16,0.0226,69.458,298561511.0,0
51.278,496517942,-29.317,42061551.0,-0.635,0.889,2.33,212708.0,60.68899999999999,1.511,-20.024,10.58,-3.79171653387977e+16,49.615,10.329,22283.0,0.529,48.003,2291732117,-4.422,10.163,48.849,65.936,-0.208,1552557494.0,-2.41827684276706e+16,225.106,2.64996554746467e+16,2856649228576192.0,0.0225,66.086,290982716.0,1
76.271,465777898,-27.313,38796829.0,-1.139,-7.193,2.39,125717.0,52.713,7.655,-13.736,10.663,-1.56130013486852e+16,49.935,10.416,21594.0,0.498,48.323,2233463060,-1.942,10.2,49.08600000000001,66.775,-0.189,1373418315.0,-2.59071760760067e+16,231.562,3.52767647006063e+16,-2.41442332656175e+16,0.0232,73.192,281528593.0,1
83.274,463692443,-29.966,84706167.0,-2.478,6.238,2.431,23767.0,41.49100000000001,5.044,-8.073,10.196,-1.44410134540655e+16,49.528,10.26,20727.0,0.37,48.01300000000001,2549567984,12.021,10.17,48.858,67.00399999999999,-0.16899999999999998,1106598130.0,4.1765147617205e+16,235.075,2.26040437347658e+16,1.99153066188057e+16,0.0235,64.102,288092865.0,0
76.61,470888456,-39.313,85028357.0,0.059,4.73,2.517,70942.0,45.902,11.575,-13.845999999999998,9.996,2.54587419966125e+16,48.587,10.189,20678.0,0.38,48.40600000000001,2533096215,-0.568,10.146,49.128,65.858,-0.149,652134523.0,-963920669976704.0,234.385,3.21155583475674e+16,1.57878994538852e+16,0.0234,42.784,196550631.0,1
87.62200000000001,460645990,-2.128,164045969.0,0.583,-3.65,2.513,37391.0,42.953,-0.451,-14.069,10.104,2.85434960190923e+16,49.603,10.187,22288.0,0.35,48.50100000000001,2679433582,11.083,10.15,49.191,66.181,-0.13,4317916.0,-2.19676465501879e+16,239.501,9416094290229740.0,-1.28839262660072e+16,0.024,65.156,195182349.0,1
88.574,458928735,-10.003,150989810.0,0.484,-7.113,2.446,33730.0,55.062,-7.782999999999999,-12.585,10.677,-1.39441195038397e+16,49.576,10.438,22133.0,0.47,48.484,2749485174,9.177,10.221,49.18,66.42399999999999,-0.11,17129515.0,-1909384113478080.0,240.104,2.00391405465826e+16,-2.49075320374493e+16,0.024,64.556,298922350.0,0
47.42,455189692,-4.896,176922156.0,0.635,-12.369000000000002,2.519,74686.0,48.29600000000001,8.816,-19.437,10.014,-1.11851500424628e+16,49.644,10.187,21813.0,0.423,48.143,2734583522,9.977,10.165,48.965,66.704,-0.093,22895297.0,-1.52211810084801e+16,235.564,1.32718643754909e+16,-4.77660840883891e+16,0.0236,66.058,284652208.0,0
41.416,445594506,11.174,194588002.0,1.071,2.909,2.57,65207.0,45.481,6.17,-23.051,9.479,1.83671039763634e+16,49.982,9.836,22532.0,0.391,48.099,2849678795,16.349,10.086,48.938,67.38600000000001,-0.077,26663970.0,3.43166227649732e+16,234.61900000000003,2.73066245039652e+16,1.01338543373026e+16,0.0235,73.471,277030307.0,0
27.856,432857518,0.905,215204200.0,0.638,9.258,2.522,159981.0,53.575,-6.041,-20.86,9.846,4.34454012526814e+16,50.0,9.888,22703.0,0.452,48.174,2656778430,5.556,10.094,48.981,68.035,-0.063,29218803.0,5.71490184878885e+16,232.198,2.51529938064943e+16,3.12418424118818e+16,0.0232,73.854,304895313.0,1
72.152,415899328,0.754,287023045.0,2.039,17.141,2.49,114795.0,50.371,-3.5780000000000003,-8.427,9.723,9996080590303430.0,49.575,9.806,25520.0,0.441,49.05,2009150145,0.206,10.062,49.46,68.055,-0.052000000000000005,30862728.0,9215913035888830.0,240.039,1.65631801264959e+16,5.09810606530938e+16,0.024,64.586,262775274.0,1
78.671,398122495,18.715,402315059.0,-0.081,-9.281,2.432,-25328.0,47.487,-6.582000000000002,-0.953,10.443,-4.04280587601507e+16,48.948,10.119,26910.0,0.413,48.394,1695992664,9.136,10.133,49.105,67.169,-0.042,31737610.0,-3.157017799179e+16,242.641,4.16418585192302e+16,-3.25340986617667e+16,0.0243,50.791,214756366.0,0
67.152,397550645,15.236,359141251.0,0.472,-14.661,2.532,56064.0,54.285,13.517,3.4960000000000004,10.803,-5.97160885344475e+16,50.072,10.384,27458.0,0.482,50.87300000000001,1698663057,-2.438,10.2,50.397,67.844,-0.034,31906774.0,-3.11105660656513e+16,241.37,3.37289120033502e+16,-5.30782126158392e+16,0.0241,75.084,232110316.0,1
67.69800000000001,393794672,62.158,359811158.0,0.168,4.928,2.5980000000000003,-4093.0,49.06800000000001,7.54,5.573,9.958,-5127637923564864.0,51.39,10.102,27814.0,0.4370000000000001,49.414,1607477854,0.485,10.13,49.653,70.372,-0.027000000000000003,31381635.0,1.80323946161637e+16,241.467,2.9031283281672e+16,1.61230105026856e+16,0.0241,104.683,285339313.0,1
67.91,387900406,53.021,371908227.0,0.165,7.559,2.571,54912.0,50.838,-3.224,5.501,9.779,6.23376672908945e+16,51.224,10.019,27542.0,0.4270000000000001,48.627,1596160925,14.732,10.096,49.258,72.531,-0.022,30125905.0,4.19526393415673e+16,241.493,5.83022111749135e+16,2.67314583330872e+16,0.0241,101.083,253310511.0,1
74.741,385165272,5.2570000000000014,361272879.0,-0.8440000000000001,12.905,2.624,-66122.0,42.091,6.285,9.942,9.334,5.69889640768758e+16,50.14100000000001,9.748,27204.0,0.381,48.357,989419246,17.539,10.018,49.127,73.035,-0.017,28041607.0,7511294034861056.0,242.205,3.05301188524693e+16,4.18279167998342e+16,0.0242,77.334,268813774.0,0
20.652,370958091,-6.909,358153567.0,-1.81,16.008,2.536,-161964.0,39.431,-9.445,16.339000000000002,9.342,1.81337027905368e+16,49.757,9.595,27178.0,0.364,47.715,952026827,22.857,9.975,48.823,72.92,-0.014,24921712.0,-7279303845980864.0,236.365,1.61541878432201e+16,4.98697146419077e+16,0.0236,68.751,246619912.0,1
31.55,368950444,-4.648,199786439.0,-1.656,9.281,2.526,-46028.0,46.96,-1.233,16.418,9.569,-9691517062494780.0,49.437,9.584,26721.0,0.41,48.31,819809562,7.38,9.963,49.085,72.314,-0.011,20294090.0,2.22650416887691e+16,237.222,7560274276357986.0,3.14809547246579e+16,0.0237,61.583,223776494.0,0
29.472,265893078,-7.794,126378417.0,0.149,-5.937,2.425,-79828.0,51.328,-11.282,10.393,10.239,-3.71254676512294e+16,48.784,9.844,26345.0,0.396,48.378,806340929,6.375,10.024,49.114,70.72800000000002,-0.008,12593923.0,1.08138851437823e+16,236.928,3.58805807097212e+16,-2.07562928480077e+16,0.0237,46.832,180914546.0,0
28.394,266474447,-35.799,155662535.0,0.89,11.274,2.477,-103103.0,36.929,6.186,12.612,9.33,1.70151670780797e+16,48.847,9.492,27431.0,0.306,49.003,1078765596,9.489,9.921,49.372,69.26100000000001,0.013,301552023.0,6.94519517665464e+16,236.816,4.35589602594975e+16,3.8341385700895e+16,0.0237,48.20399999999999,146959691.0,0
21.091,263415968,-36.161,131327531.0,0.07400000000000001,7.887,2.501,-70427.0,50.295,2.9930000000000003,13.64,9.665,-1.97746777161316e+16,49.70399999999999,9.632,27345.0,0.411,49.0,855455002,2.3,9.926,49.37,69.033,0.057,650103095.0,7618001896202368.0,236.105,4.05709296852403e+16,2.56503965123661e+16,0.0236,66.828,221259139.0,0
7.822999999999999,263261325,15.366,91604585.0,-0.112,0.747,2.449,89291.0,61.554,-6.515,8.935,10.371,1.21004061694376e+16,51.882,10.009,26391.0,0.481,48.21100000000001,1191800145,-1.6230000000000002,10.0,49.06100000000001,71.968,0.103,836076605.0,-3.94233759776746e+16,232.979,3.17101314298977e+16,2529263363892736.0,0.0233,116.615,278595973.0,1
14.933,247748484,36.485,108882571.0,0.024,-7.401,2.407,74422.0,50.823,-4.675,9.447,10.151,-4.65020422056552e+16,51.382,10.048,26540.0,0.414,47.543,1160666482,-12.007,9.996,48.804,74.057,0.142,959220406.0,-3.40390545159846e+16,233.256,1.54962788313142e+16,-2.65277604811236e+16,0.0233,105.549,255794328.0,1
51.557,248827950,51.633,108936005.0,-0.8390000000000001,1.733,2.4090000000000003,-48206.0,42.714,0.21600000000000005,9.085,9.721,2.41842769069427e+16,51.323,9.889,26562.0,0.373,48.672,1224152710,3.219,9.95,49.209,75.973,0.168,1042052365.0,1.36685760126082e+16,235.065,3.7173970553707e+16,6389272166627328.0,0.0235,104.25,223238062.0,1
71.441,241619336,58.237,108687819.0,-0.7040000000000001,-0.782,2.457,10661.0,54.487,6.471,1.719,10.078,4743674899727680.0,51.015,10.018,26387.0,0.443,49.163,1270068374,9.856,9.981,49.382,77.431,0.183,1093769682.0,-2.49881840154521e+16,237.015,3.59993583124065e+16,-2723142326683008.0,0.0237,97.448,309022908.0,1
85.303,246578654,72.486,167332068.0,-1.725,2.301,2.296,77316.0,57.304,-18.884,5.647,11.467,-6581288407220224.0,50.265,10.73,27753.0,0.454,49.238,1457046995,-0.46,10.167,49.407,77.806,0.187,1118696003.0,-3494875271975424.0,240.003,4.08337880970411e+16,7319009871806848.0,0.024,80.779,228849381.0,0
82.303,266361099,1.556,106788362.0,1.615,-1.836,2.449,-5842.0,51.3,18.855,8.252,10.665,-7.17795891108407e+16,48.879,10.624,27815.0,0.37,48.535,1366147425,-11.084,10.147,49.174,76.169,0.184,1118623717.0,-7.51261801763123e+16,239.853,3.46139203446457e+16,-5674228409765888.0,0.024,48.95399999999999,174347661.0,0
57.38,262251512,7.478,109250384.0,1.05,5.949,2.432,-9866.0,55.51300000000001,-2.233,10.202,10.439,1.80165153268966e+16,49.883,10.554,27770.0,0.439,48.874,1485475052,16.94,10.152,49.28100000000001,76.1,0.175,1093547867.0,1.28030090275761e+16,238.622,4.99109724357516e+16,2.04210109237784e+16,0.0239,71.82600000000002,225318774.0,0
39.279,256814902,-32.052,114898664.0,1.017,-12.646,2.602,63315.0,54.159,24.571,18.573,10.219,6919785694558656.0,50.20399999999999,10.423,27779.0,0.5,52.54,1544971823,-2.09,10.142,50.456,76.507,0.162,1041664293.0,-8675495746854400.0,237.372,4.9328800698498e+16,-4.8098871724529e+16,0.0237,79.237,240674965.0,1
