price90varUSD,mining_profitability90trx,top100cap90roc,difficulty90sma,mining_profitability90mom,price30varUSD,fee_to_reward14stdUSD,category
532.726,-0.256,-0.664,131270174113.0,-0.918,97.425,0.263,1
524.562,-0.259,-0.944,132070709272.0,-1.233,97.255,0.246,1
515.1759999999998,-0.263,-1.097,132871244431.0,-1.035,85.053,0.245,1
495.094,-0.266,-0.468,133671779591.0,-0.946,73.429,0.227,1
474.131,-0.269,1.628,134472314750.0,-1.632,70.42399999999998,0.227,1
470.824,-0.272,1.3159999999999998,135272849909.0,-1.014,70.131,0.244,1
470.681,-0.275,2.678,136073385068.0,-1.113,68.97,0.247,1
469.497,-0.278,1.972,136873920227.0,-0.7609999999999999,67.445,0.265,1
468.99,-0.281,2.463,137674455386.0,-0.865,61.007,0.265,1
465.755,-0.284,0.969,138474990545.0,-1.121,55.797,0.331,1
463.246,-0.28600000000000003,0.812,139211858235.0,-0.84,41.69600000000001,0.329,1
458.011,-0.289,0.589,139896485949.0,-0.866,29.101,0.365,1
452.22,-0.292,0.269,140592525622.0,-0.833,19.544,0.384,1
448.737,-0.294,0.35100000000000003,141292205316.0,-0.857,18.392,0.407,1
443.997,-0.297,-0.046,141991885010.0,-1.002,17.915,0.389,1
439.114,-0.299,-0.498,142691564705.0,-0.716,14.836,0.391,1
435.927,-0.301,0.043,143391244399.0,-0.784,12.334,0.392,1
420.76,-0.304,0.006,144090924093.0,-0.8690000000000001,12.416,0.413,1
398.49300000000005,-0.306,0.256,144790603787.0,-1.112,12.705,0.405,1
380.869,-0.308,0.11,145490283481.0,-0.7809999999999999,12.773,0.364,1
367.024,-0.31,-0.036000000000000004,146189963175.0,-0.976,12.599,0.373,1
351.093,-0.312,0.5379999999999999,146889642869.0,-0.853,12.462,0.41,1
336.709,-0.314,-0.136,147589322563.0,-0.907,12.626,0.404,1
334.713,-0.316,-0.325,148217876439.0,-0.532,13.822,0.392,1
331.746,-0.317,-0.112,148812289922.0,-0.584,14.999,0.397,1
334.475,-0.319,-0.723,149491638378.0,-0.467,16.112000000000002,0.38,1
323.762,-0.321,-1.155,150217460688.0,-0.634,18.601,0.37,1
322.645,-0.32299999999999995,-1.813,150943282998.0,-0.682,23.233,0.362,1
319.374,-0.324,-1.802,151669105307.0,-0.416,25.266,0.391,1
315.676,-0.326,-1.93,152394927617.0,-0.391,23.239,0.412,1
316.627,-0.327,-1.821,153120749927.0,-0.555,23.113000000000003,0.41,1
324.295,-0.329,-1.948,153846572236.0,-0.519,28.128,0.3720000000000001,1
333.16,-0.33,-2.037,154572394546.0,-0.7859999999999999,43.0,0.362,1
340.949,-0.331,-1.656,155298216856.0,-0.514,60.145,0.361,1
351.46,-0.333,-1.779,156024039165.0,-0.569,75.477,0.358,1
366.867,-0.334,-1.599,156749861475.0,-0.386,99.516,0.311,1
384.655,-0.335,-2.298,157440897114.0,-0.398,130.24200000000002,0.321,1
407.835,-0.336,-2.458,158092507858.0,-0.153,171.741,3.672,1
419.39,-0.337,-2.512,158744118603.0,-0.394,201.707,3.663,1
411.818,-0.337,-2.888,159395594509.0,-0.343,204.79,3.652,1
408.434,-0.338,-3.198,160046993588.0,-0.319,206.362,3.653,1
405.253,-0.339,-3.1830000000000003,160698392667.0,-0.376,210.727,3.647,1
395.109,-0.339,-3.425,161349791746.0,-0.14400000000000002,210.106,3.645,1
382.142,-0.34,-3.677,162001190825.0,-0.429,206.953,3.653,1
365.81,-0.34,-3.516,162652589905.0,-0.373,201.946,3.652,1
354.664,-0.341,-1.15,163303988984.0,-0.114,196.295,3.648,1
350.1869999999999,-0.341,-2.448,163955388063.0,-0.504,191.423,3.648,1
338.565,-0.341,-3.187,164606787142.0,-0.406,188.982,3.652,1
330.5130000000001,-0.341,-4.47,165031646892.0,0.013,189.667,3.648,1
319.932,-0.341,-4.419,165415455891.0,0.18,187.115,3.658,1
305.556,-0.341,-4.462,165799264890.0,-0.166,176.764,3.674,1
292.627,-0.341,-4.294,166183073890.0,0.019,163.00799999999995,0.345,1
278.316,-0.341,-4.961,166698474519.0,-0.368,146.999,0.334,1
263.839,-0.341,-5.102,167255567546.0,-0.071,133.71,0.304,1
256.307,-0.341,-5.092,167812660573.0,-0.138,119.941,0.302,1
255.761,-0.341,-5.34,168369753600.0,-0.219,103.861,0.321,1
257.754,-0.341,-5.308,168926846627.0,-0.239,91.05,0.302,1
259.096,-0.341,-5.185,169483939654.0,-0.067,80.817,0.409,1
262.966,-0.341,-5.336,170041032681.0,-0.472,65.64,0.467,1
268.374,-0.341,-5.484,170598125708.0,-0.209,48.306,0.483,1
271.403,-0.341,-5.692,171058713873.0,-0.21600000000000005,31.575,0.5529999999999999,1
272.731,-0.341,-5.68,171400526821.0,-0.175,27.413,0.541,1
273.482,-0.34,-5.4529999999999985,171742339770.0,-0.091,28.105,0.524,1
274.272,-0.34,-5.488,172084152718.0,-0.118,30.409,0.494,1
275.46,-0.34,-5.247999999999998,172425965667.0,-0.217,32.553000000000004,0.444,1
276.583,-0.34,-4.828,172773512456.0,-0.106,33.759,0.443,1
279.01,-0.34,-4.032,173171517041.0,-0.348,32.668,0.466,1
282.538,-0.339,-3.701,173569521626.0,-0.075,27.466,0.47,1
300.459,-0.339,-2.4090000000000003,173967526210.0,-0.191,40.667,0.526,1
346.3540000000001,-0.339,-1.791,174365530795.0,-0.034,106.845,0.514,1
434.172,-0.338,-0.469,174763535380.0,0.004,262.726,0.515,1
542.441,-0.338,2.968,175161539964.0,0.002,458.292,0.509,1
653.0880000000002,-0.337,2.191,175559544549.0,-0.206,649.174,0.508,1
751.701,-0.336,1.991,175957549134.0,0.273,804.936,0.508,1
851.6080000000002,-0.336,-0.595,176357368934.0,-0.067,955.127,0.4920000000000001,1
978.314,-0.334,-1.356,176811645198.0,0.194,1174.0,0.485,1
1151.0,-0.333,-1.84,177265921462.0,-0.039,1481.0,0.484,1
1329.0,-0.332,-0.64,177720197726.0,0.5710000000000001,1779.0,0.451,1
1522.0,-0.33,-0.785,178174473990.0,-0.046,2098.0,0.449,1
1704.0,-0.329,-0.8740000000000001,178628750254.0,0.055,2378.0,0.449,1
1867.0,-0.327,-0.94,179050921396.0,0.168,2596.0,0.442,1
2027.0,-0.325,-0.976,179469079398.0,0.242,2774.0,0.452,1
2173.0,-0.32299999999999995,-0.465,179887237400.0,0.156,2907.0,0.34700000000000003,1
2330.0,-0.32,-0.927,180305395402.0,0.246,3036.0,0.366,1
2680.0,-0.318,-1.4469999999999998,180723553404.0,0.17,3537.0,0.36,0
3237.0,-0.315,-1.7080000000000002,181141711406.0,0.518,4441.0,0.35700000000000004,0
3771.0,-0.312,-1.315,181559869408.0,0.308,5219.0,0.475,0
4275.0,-0.309,-1.3,181978027410.0,0.64,5846.0,0.596,0
5033.0,-0.305,-1.248,182352289008.0,0.622,6934.0,0.685,0
5816.0,-0.301,-1.564,182691895550.0,0.6920000000000001,7974.0,0.741,0
6595.0,-0.297,-1.6969999999999998,183031502093.0,0.8320000000000001,8834.0,0.747,0
7376.0,-0.292,-1.582,183371108635.0,0.665,9491.0,0.69,0
8103.0,-0.287,-1.156,183710715178.0,0.564,9874.0,0.6609999999999999,0
8475.0,-0.28300000000000003,-1.2819999999999998,184164166444.0,0.361,9496.0,0.677,0
8703.0,-0.278,-1.955,184652570038.0,0.227,8846.0,0.74,0
8744.0,-0.273,-2.472,185140973633.0,0.205,8064.0,0.706,1
8958.0,-0.268,-3.597,185629377227.0,0.292,7327.0,0.7040000000000001,0
9225.0,-0.263,-3.281,186117780821.0,0.569,6580.0,0.629,0
9384.0,-0.258,-3.689,186606184415.0,0.004,5890.0,0.618,0
9514.0,-0.253,-2.709,187094588009.0,0.33,5367.0,0.605,0
9651.0,-0.249,-2.803,187582991603.0,0.378,5013.0,0.627,0
9739.0,-0.244,-2.374,188071395198.0,0.399,4693.0,0.617,0
9866.0,-0.239,-2.43,188548386833.0,0.149,4372.0,0.598,0
10062.0,-0.234,-2.45,189021738448.0,0.374,4033.0,0.602,0
10277.0,-0.229,-2.4090000000000003,189495090063.0,0.41,3687.0,0.63,0
10439.0,-0.224,-1.978,189968441677.0,0.349,3398.0,0.6759999999999999,0
10574.0,-0.219,-2.143,190442954665.0,0.34700000000000003,3188.0,0.688,0
10698.0,-0.214,-1.953,190960148133.0,0.379,2974.0,0.669,0
10807.0,-0.21,-1.7819999999999998,191477341600.0,0.295,2777.0,0.5329999999999999,0
10818.0,-0.205,-1.445,191994535067.0,0.202,2570.0,0.454,0
10817.0,-0.2,-0.618,192511728534.0,0.26,2319.0,0.25,0
10822.0,-0.196,-0.9,193028922001.0,0.048,2050.0,0.25,0
10805.0,-0.192,-0.74,193546115469.0,-0.465,1766.0,0.33,0
10788.0,-0.188,-0.596,194063308936.0,-0.496,1511.0,0.871,0
10776.0,-0.185,-0.83,194580502403.0,-0.546,1485.0,1.044,0
10765.0,-0.183,-0.085,195012760897.0,-0.535,1482.0,1.2819999999999998,0
10739.0,-0.181,0.429,195398545538.0,-0.254,1481.0,1.44,0
10717.0,-0.179,1.2990000000000002,195784330178.0,-0.371,1479.0,1.538,0
10681.0,-0.17800000000000002,1.042,196170114819.0,-0.457,1332.0,1.504,0
10646.0,-0.177,0.759,196555899460.0,-0.362,1122.0,1.4069999999999998,0
10620.0,-0.177,0.662,196941719226.0,-0.453,885.0930000000002,1.391,0
10587.0,-0.177,0.274,197328543598.0,-0.613,599.672,1.465,0
