mining_profitability90wma,mining_profitability90trx,price90rocUSD,difficulty90std,price90varUSD,difficulty14trx,category
0.743,-0.369,-8.371,13895692607.0,1307.0,0.175,1
0.7390000000000001,-0.3720000000000001,-10.433,14054536370.0,1281.0,0.17,1
0.738,-0.374,-5.817,14202279022.0,1277.0,0.165,1
0.733,-0.376,-5.53,14752417305.0,1274.0,0.16899999999999998,1
0.727,-0.378,-6.627999999999999,15681922208.0,1264.0,0.184,1
0.725,-0.38,-4.402,16529199204.0,1261.0,0.207,1
0.72,-0.383,-7.115,17306329560.0,1248.0,0.232,1
0.716,-0.385,-10.323,18022389789.0,1210.0,0.256,1
0.713,-0.387,-11.543,18684402558.0,1156.0,0.279,1
0.71,-0.389,-9.19,19297930938.0,1116.0,0.299,1
0.706,-0.391,-8.654,19869364098.0,1080.0,0.315,1
0.705,-0.393,-8.816,20454625217.0,1043.0,0.326,1
0.703,-0.394,-9.151,21005401774.0,1003.0,0.334,1
0.701,-0.396,-4.75,21524341159.0,992.908,0.338,1
0.6990000000000001,-0.398,-5.207999999999998,22013695027.0,979.678,0.338,1
0.6970000000000001,-0.399,-5.516,22475395947.0,962.212,0.336,1
0.696,-0.401,-4.353,23382466211.0,948.545,0.34,1
0.693,-0.403,-4.603,24727555371.0,933.745,0.35600000000000004,1
0.6890000000000001,-0.404,-5.7120000000000015,25964461126.0,911.95,0.377,1
0.688,-0.406,-4.238,27107996363.0,888.8,0.4,1
0.687,-0.407,-2.803,28169534438.0,873.1089999999998,0.422,1
0.685,-0.409,-3.51,29158032383.0,852.818,0.441,1
0.6829999999999999,-0.41,-3.66,30080691695.0,830.768,0.456,1
0.6829999999999999,-0.411,-4.2330000000000005,30943402391.0,801.8560000000001,0.466,1
0.6809999999999999,-0.413,-5.235,31751096536.0,762.175,0.472,1
0.679,-0.414,-4.52,32509150881.0,730.42,0.473,1
0.6779999999999999,-0.415,-4.552,33219797730.0,699.3739999999998,0.47,1
0.675,-0.416,-4.505,33886019859.0,671.738,0.463,1
0.675,-0.417,-4.633,34510390218.0,645.474,0.453,1
0.6759999999999999,-0.418,-3.431,35095142607.0,626.941,0.44,1
0.6729999999999999,-0.419,-2.252,35603486033.0,612.5369999999998,0.424,1
0.672,-0.42,-0.374,35940197483.0,609.813,0.402,1
0.672,-0.421,-0.213,36251857532.0,608.387,0.376,1
0.6709999999999999,-0.421,0.254,36539107213.0,610.191,0.349,1
0.672,-0.422,1.564,36802518112.0,622.696,0.32,1
0.674,-0.422,4.129,37042598786.0,660.8919999999998,0.292,1
0.674,-0.422,4.5939999999999985,37259800218.0,704.2189999999998,0.264,1
0.674,-0.423,10.887,37454520446.0,803.6610000000002,0.238,1
0.6759999999999999,-0.423,13.594,37627108490.0,908.002,0.213,1
0.675,-0.423,17.402,37720661371.0,997.891,0.19,1
0.6759999999999999,-0.422,30.413,37528071308.0,1097.0,0.16899999999999998,1
0.6779999999999999,-0.422,26.536,37299082149.0,1224.0,0.149,1
0.68,-0.422,26.364,37033018694.0,1344.0,0.131,1
0.6779999999999999,-0.421,21.435,36729075257.0,1406.0,0.115,1
0.6809999999999999,-0.421,19.221,36394919204.0,1482.0,0.101,1
0.682,-0.42,20.311,36036826604.0,1566.0,0.08900000000000001,1
0.682,-0.419,20.091,35636635477.0,1636.0,0.08,1
0.684,-0.418,19.703,35192909699.0,1708.0,0.071,1
0.6859999999999999,-0.417,22.31,34703979407.0,1817.0,0.064,1
0.687,-0.416,21.678,34167904075.0,1897.0,0.058,1
0.687,-0.415,21.764,33582426054.0,1972.0,0.052000000000000005,1
0.6890000000000001,-0.413,22.953000000000007,32944911581.0,2022.0,0.048,1
0.688,-0.412,22.343000000000004,32329967813.0,2038.0,0.044,1
0.69,-0.411,22.671,32208080798.0,2063.0,0.04,1
0.69,-0.409,23.573,32064373939.0,2101.0,0.037000000000000005,1
0.6920000000000001,-0.408,25.752,31898552334.0,2155.0,0.034,1
0.6920000000000001,-0.406,29.234,31710269053.0,2250.0,0.031,1
0.693,-0.405,28.529,32076777302.0,2342.0,0.045,1
0.693,-0.403,28.694000000000006,32852592592.0,2444.0,0.078,1
0.6920000000000001,-0.401,27.066,33549465627.0,2525.0,0.122,1
0.693,-0.399,25.721,34172226346.0,2588.0,0.16899999999999998,1
0.693,-0.398,27.745,34724862403.0,2657.0,0.217,1
0.693,-0.396,28.973000000000006,35210675798.0,2714.0,0.262,1
0.695,-0.394,27.704,35632399824.0,2759.0,0.302,1
0.6940000000000001,-0.392,28.005,35992287370.0,2785.0,0.335,1
0.6940000000000001,-0.39,28.421,36292178067.0,2800.0,0.363,1
0.693,-0.388,27.438,36571099866.0,2810.0,0.384,1
0.695,-0.386,27.033,36872136257.0,2817.0,0.398,1
0.6940000000000001,-0.384,27.489,37121193837.0,2813.0,0.407,1
0.6940000000000001,-0.383,28.738000000000003,37319313292.0,2810.0,0.411,1
0.693,-0.381,30.43,37467302682.0,2819.0,0.41,1
0.6940000000000001,-0.379,32.406,37739811188.0,2875.0,0.409,1
0.696,-0.376,26.527,37979206881.0,2955.0,0.407,1
0.695,-0.374,26.151,38160758044.0,3028.0,0.404,1
0.695,-0.3720000000000001,24.413,38285287595.0,3079.0,0.4,1
0.696,-0.37,23.881,38353350966.0,3129.0,0.394,1
0.6970000000000001,-0.368,22.418000000000006,38365248687.0,3198.0,0.385,1
0.696,-0.366,23.137,38321033073.0,3275.0,0.375,1
0.696,-0.363,23.175,38220509378.0,3353.0,0.364,1
0.696,-0.361,24.453000000000007,38063231483.0,3429.0,0.35100000000000003,1
0.6990000000000001,-0.359,26.362,38002095577.0,3472.0,0.337,1
0.698,-0.35700000000000004,27.128,37937733990.0,3525.0,0.322,1
0.6990000000000001,-0.354,27.39,37824820845.0,3581.0,0.307,1
0.698,-0.35200000000000004,27.392,37662919473.0,3627.0,0.29100000000000004,1
0.6970000000000001,-0.35,27.675,38406967204.0,3664.0,0.294,1
0.6970000000000001,-0.34700000000000003,28.248,39152451319.0,3697.0,0.309,1
0.698,-0.345,29.386,39795873010.0,3739.0,0.33,1
0.696,-0.343,29.14,40342115993.0,3780.0,0.354,1
0.6970000000000001,-0.34,29.689,40795084101.0,3814.0,0.377,1
0.696,-0.338,32.11,41157857096.0,3820.0,0.397,1
0.6970000000000001,-0.336,35.656,41432804208.0,3865.0,0.414,1
0.698,-0.333,42.192,41621665970.0,4025.0,0.426,1
0.6990000000000001,-0.331,48.285,41725611339.0,4340.0,0.434,1
0.701,-0.328,48.981,42103093839.0,4645.0,0.4370000000000001,1
0.7020000000000001,-0.326,44.187,42621135268.0,4831.0,0.436,1
0.7020000000000001,-0.32299999999999995,48.023,43078528310.0,5099.0,0.4320000000000001,0
0.705,-0.32,50.632,43477187123.0,5403.0,0.424,0
0.708,-0.318,57.164,43896736161.0,5868.0,0.415,0
0.71,-0.315,59.635,44496803826.0,6385.0,0.409,0
0.7120000000000001,-0.312,55.497,45024810022.0,6811.0,0.405,0
0.713,-0.309,55.999,45483264460.0,7216.0,0.4,0
0.715,-0.305,58.99,45874252429.0,7685.0,0.395,0
0.72,-0.302,65.717,46199486875.0,8334.0,0.389,0
0.723,-0.298,66.611,46460348694.0,8991.0,0.381,0
0.728,-0.295,75.87100000000002,46657917609.0,9990.0,0.371,0
0.73,-0.29100000000000004,70.217,46792995330.0,10740.0,0.36,0
0.733,-0.287,50.345,47156138199.0,10861.0,0.348,1
0.732,-0.28300000000000003,40.353,47655668527.0,10767.0,0.335,1
0.735,-0.28,47.459,48114101449.0,10776.0,0.321,1
0.733,-0.276,41.023,48532601582.0,10758.0,0.306,1
0.736,-0.272,41.075,48973000352.0,10765.0,0.293,1
0.7340000000000001,-0.268,32.653,50088060638.0,10626.0,0.293,1
0.732,-0.265,22.744,51119523958.0,10424.0,0.302,1
0.7290000000000001,-0.262,25.967,52072358283.0,10235.0,0.315,1
0.728,-0.259,29.039,52950808501.0,10059.0,0.329,1
0.726,-0.256,27.779,53758521194.0,9862.0,0.342,1
0.725,-0.253,29.642,54498641609.0,9661.0,0.353,1
0.7240000000000001,-0.25,38.016,55173889928.0,9507.0,0.361,1
0.722,-0.247,40.38800000000001,55786621861.0,9346.0,0.3670000000000001,1
0.723,-0.244,41.03100000000001,56338877196.0,9192.0,0.369,1
0.7240000000000001,-0.242,39.095,56807620042.0,9063.0,0.3670000000000001,1
0.723,-0.239,39.957,57110176942.0,9012.0,0.363,1
0.723,-0.236,41.553,57443627199.0,8950.0,0.359,1
0.718,-0.234,40.242,60642474376.0,8876.0,0.393,1
0.7170000000000001,-0.232,36.253,63530085583.0,8789.0,0.449,1
0.715,-0.229,31.055,66147233752.0,8714.0,0.515,1
0.713,-0.227,31.902,68524914993.0,8655.0,0.5820000000000001,1
0.711,-0.225,29.675,70687298009.0,8660.0,0.645,1
0.708,-0.223,30.091,72653609048.0,8657.0,0.7,1
0.7070000000000001,-0.222,31.012,74439387415.0,8625.0,0.745,1
0.7040000000000001,-0.22,27.16,76057350551.0,8633.0,0.779,1
0.7020000000000001,-0.218,29.351,77518007134.0,8694.0,0.8029999999999999,1
0.703,-0.217,33.83,78830101930.0,8834.0,0.815,1
0.7,-0.215,41.535,80000944954.0,8963.0,0.818,1
0.7020000000000001,-0.214,43.574,81047488032.0,9158.0,0.813,1
0.7,-0.212,43.033,82011646734.0,9365.0,0.8009999999999999,1
0.6990000000000001,-0.21,44.40600000000001,84279825194.0,9547.0,0.802,1
0.696,-0.209,44.105,86328101575.0,9713.0,0.81,1
0.698,-0.207,43.276,88171802525.0,9992.0,0.8190000000000001,1
0.696,-0.206,46.89100000000001,89823526159.0,10269.0,0.826,1
0.696,-0.204,42.708,91293693073.0,10397.0,0.8290000000000001,1
0.6940000000000001,-0.203,37.359,92590951990.0,10336.0,0.8270000000000001,1
0.6920000000000001,-0.202,44.112,93722483097.0,10303.0,0.82,1
0.69,-0.2,42.504,94694227584.0,10257.0,0.8079999999999999,1
0.69,-0.199,40.104,95511062655.0,10202.0,0.7909999999999999,1
0.688,-0.198,38.933,96176935351.0,10189.0,0.769,1
0.6859999999999999,-0.197,35.501,96694964449.0,10231.0,0.7440000000000001,1
0.6859999999999999,-0.196,37.775,97643733296.0,10309.0,0.716,1
0.685,-0.194,39.51300000000001,98719153360.0,10453.0,0.6859999999999999,0
0.684,-0.193,42.667,100115068046.0,10604.0,0.6609999999999999,0
0.682,-0.192,42.892,101717544369.0,10685.0,0.643,1
0.682,-0.191,41.835,103174262905.0,10776.0,0.629,1
0.682,-0.19,47.434,104491319881.0,11019.0,0.617,0
0.682,-0.189,50.889,105673937401.0,11311.0,0.605,0
0.684,-0.188,55.052,106726584654.0,11683.0,0.5920000000000001,0
0.685,-0.18600000000000005,60.323,107653074313.0,12233.0,0.578,0
0.6859999999999999,-0.185,58.789,108456639526.0,12640.0,0.561,0
0.6859999999999999,-0.183,58.26300000000001,109139995493.0,12981.0,0.5429999999999999,0
0.685,-0.181,61.31800000000001,109705388592.0,13399.0,0.524,0
0.687,-0.18,61.301,110154635249.0,13839.0,0.503,0
0.688,-0.17800000000000002,60.911,110489152221.0,14347.0,0.482,0
0.69,-0.17600000000000002,61.137,110841097091.0,15099.0,0.459,0
0.6940000000000001,-0.174,66.10600000000001,111260830313.0,16014.0,0.439,0
0.6940000000000001,-0.172,66.324,112117222906.0,16871.0,0.428,0
0.696,-0.17,67.084,112834691145.0,17560.0,0.424,0
0.698,-0.16699999999999998,68.472,113415871565.0,18271.0,0.422,0
0.7,-0.165,64.569,113862851112.0,18794.0,0.421,0
0.7,-0.162,56.05,114177205901.0,18967.0,0.42,0
0.7,-0.16,52.901,114360029620.0,19002.0,0.417,1
0.7020000000000001,-0.158,55.698,114411952809.0,19139.0,0.413,0
0.7020000000000001,-0.155,52.19300000000001,114333153809.0,19053.0,0.406,1
0.7020000000000001,-0.153,54.257,114123361839.0,19078.0,0.398,1
0.7020000000000001,-0.15,58.01300000000001,113781852325.0,19244.0,0.388,0
0.7040000000000001,-0.14800000000000002,59.496,113307434280.0,19409.0,0.376,0
0.705,-0.145,60.621,113426619412.0,19569.0,0.363,0
0.7070000000000001,-0.14300000000000002,56.377,113499253496.0,19537.0,0.348,0
0.706,-0.14,43.807,113753249518.0,19174.0,0.338,1
0.703,-0.138,31.912,114087024364.0,18636.0,0.333,1
0.7020000000000001,-0.136,28.399,114301476773.0,18085.0,0.331,1
0.6990000000000001,-0.134,31.498,114397277802.0,17529.0,0.33,1
0.698,-0.132,34.248000000000005,114374725601.0,17110.0,0.329,1
0.6970000000000001,-0.131,24.629,114233750074.0,16815.0,0.327,1
0.695,-0.129,16.618,113973911785.0,16638.0,0.324,1
0.693,-0.127,11.138,113594395068.0,16469.0,0.32,1
0.688,-0.126,7.223,113093995093.0,16299.0,0.314,1
0.6859999999999999,-0.125,8.591000000000001,112471098390.0,16145.0,0.306,1
0.682,-0.124,10.124,111723656098.0,16003.0,0.297,1
0.6809999999999999,-0.123,9.968,110923353714.0,15940.0,0.287,1
0.679,-0.123,7.2429999999999986,110209683726.0,15897.0,0.276,1
0.6779999999999999,-0.122,9.048,109578026609.0,15829.0,0.268,1
0.675,-0.122,10.915,109356838169.0,15770.0,0.271,1
0.6729999999999999,-0.121,11.527,108985301725.0,15758.0,0.279,1
