mining_profitability90trx,activeaddresses90var,mining_profitability90mom,mining_profitability14var,top100cap30trx,median_transaction_feeUSD,mining_profitability,top100cap90roc,category
-0.025,2004330872,0.265,0.02,-0.042,0.0444,2.301,-3.864,0
-0.025,1926179491,0.077,0.017,-0.043,0.0447,2.125,-4.331,0
-0.025,1851910432,0.015,0.014,-0.044,0.0446,2.152,-3.767,0
-0.026,1843475080,-0.436,0.02,-0.045,0.0429,1.791,-3.886,0
-0.026,1792693006,-0.071,0.023,-0.045,0.043,1.91,-3.996,0
-0.027000000000000003,1784819133,-0.474,0.032,-0.046,0.0404,1.74,-3.884,1
-0.028,1794685626,-0.5529999999999999,0.038,-0.046,0.0371,1.737,-3.613,1
-0.03,1858529524,-0.382,0.04,-0.046,0.0384,1.877,-3.517,1
-0.031,1883717227,-0.328,0.041,-0.046,0.0383,1.69,-3.663,1
-0.033,1857664525,-0.8270000000000001,0.056,-0.046,0.0383,1.5319999999999998,-3.672,1
-0.035,2280355005,-0.312,0.056,-0.046,0.0393,1.813,-3.092,1
-0.037000000000000005,2295257802,-0.461,0.052000000000000005,-0.046,0.0414,1.886,-2.887,1
-0.039,2319725773,-0.354,0.04,-0.045,0.0394,1.956,-2.817,1
-0.041,2343558854,-0.628,0.038,-0.045,0.0389,1.791,-3.4,1
-0.043,2345761351,-0.742,0.025,-0.044,0.0396,1.793,-3.4730000000000003,1
-0.045,2362298236,-0.649,0.021,-0.044,0.0396,1.61,-3.799,1
-0.048,2399014163,-0.743,0.013,-0.044,0.0393,1.689,-3.1910000000000003,1
-0.05,2421523538,-1.058,0.014,-0.044,0.0394,1.666,-2.967,1
-0.053,2490075678,-1.231,0.014,-0.044,0.0384,1.5719999999999998,-2.58,1
-0.056,2519707830,-0.703,0.015,-0.044,0.0376,1.64,-2.441,1
-0.059,2527779442,-0.895,0.015,-0.044,0.0378,1.7080000000000002,-2.07,1
-0.062,2511834674,-1.119,0.014,-0.043,0.0378,1.617,-2.37,1
-0.065,2787042654,-1.616,0.019,-0.043,0.0373,1.436,-2.877,1
-0.068,3278924422,-2.009,0.017,-0.042,0.0374,1.729,-3.196,1
-0.071,3335573260,-1.605,0.017,-0.042,0.0372,1.601,-3.619,1
-0.075,3339023827,-1.586,0.018000000000000002,-0.041,0.0378,1.4340000000000002,-3.388,1
-0.078,3298668331,-1.332,0.012,-0.041,0.0388,1.757,-2.6010000000000004,1
-0.08199999999999999,3298405056,-1.244,0.011,-0.04,0.0377,1.707,-2.488,1
-0.085,3348308193,-2.015,0.017,-0.038,0.0378,1.272,-1.957,1
-0.08900000000000001,3319757304,-1.6769999999999998,0.03,-0.037000000000000005,0.0377,1.166,-1.515,1
-0.093,3355774600,-1.15,0.03,-0.036000000000000004,0.0375,1.435,-1.115,1
-0.097,3323479177,-1.327,0.035,-0.034,0.038,1.246,-1.022,1
-0.101,3259467869,-1.09,0.035,-0.033,0.0381,1.462,-0.867,1
-0.105,3243597278,-1.096,0.037000000000000005,-0.031,0.0383,1.283,-0.588,1
-0.109,3240438497,-1.364,0.034,-0.03,0.039,1.357,-0.638,1
-0.114,3205250774,-1.062,0.032,-0.028,0.04,1.416,-1.937,1
-0.118,3163086346,-0.8759999999999999,0.033,-0.026,0.0405,1.3730000000000002,-1.362,1
-0.122,3150562840,-1.584,0.028,-0.025,0.0405,1.3030000000000002,-1.815,1
-0.127,3144897574,-0.693,0.028,-0.023,0.0415,1.606,-2.053,1
-0.131,3080915347,-1.183,0.028,-0.022,0.0421,1.499,-1.932,1
-0.135,3055292538,-1.265,0.02,-0.02,0.0421,1.296,-1.952,1
-0.14,3035786826,-1.026,0.012,-0.019,0.043,1.365,-1.709,1
-0.14400000000000002,2955603858,-1.143,0.012,-0.017,0.0439,1.287,-1.72,1
-0.14800000000000002,2927589222,-0.918,0.009000000000000001,-0.016,0.0437,1.354,-1.652,1
-0.153,2893489913,-0.7929999999999999,0.009000000000000001,-0.015,0.0428,1.33,-1.626,1
-0.157,2857082503,-1.444,0.009000000000000001,-0.013,0.0421,1.215,-2.426,1
-0.162,2787475230,-0.601,0.01,-0.012,0.0423,1.503,-0.499,1
-0.166,2761713549,-1.435,0.012,-0.011,0.0424,1.2,0.634,1
-0.17,2571617890,-0.93,0.012,-0.01,0.0432,1.467,0.8290000000000001,1
-0.175,2568249916,-1.673,0.014,-0.009000000000000001,0.0429,1.211,0.5820000000000001,1
-0.179,2615644814,-1.023,0.014,-0.008,0.0437,1.3159999999999998,-2.814,1
-0.183,2648593388,-1.115,0.014,-0.008,0.0435,1.455,-4.913,1
-0.188,2630715380,-0.934,0.01,-0.008,0.0432,1.421,-3.188,1
-0.192,2592031196,-1.329,0.009000000000000001,-0.008,0.0421,1.266,-2.911,1
-0.196,2617624125,-1.515,0.009000000000000001,-0.006999999999999999,0.0474,1.3430000000000002,-1.2919999999999998,1
-0.2,2627788434,-1.3219999999999998,0.01,-0.006,0.0537,1.234,-0.125,1
-0.204,2661635214,-1.05,0.009000000000000001,-0.005,0.0457,1.321,0.042,1
-0.208,2684982331,-1.6740000000000002,0.011,-0.003,0.0454,1.16,-1.278,1
-0.212,2684692554,-1.006,0.014,-0.002,0.0413,1.536,-2.067,1
-0.21600000000000005,2700862612,-1.749,0.013,0.0,0.0413,1.342,-2.021,1
-0.22,2696393887,-1.032,0.011,0.001,0.0415,1.294,-2.66,1
-0.224,2674211905,-1.454,0.01,0.002,0.042,1.321,-2.556,1
-0.228,2738925643,-1.256,0.009000000000000001,0.002,0.0413,1.281,-2.291,1
-0.232,2725869461,-1.941,0.008,0.003,0.0413,1.296,-1.466,1
-0.235,2727420528,-1.39,0.009000000000000001,0.004,0.0414,1.422,-1.6769999999999998,1
-0.239,2730266408,-1.335,0.008,0.005,0.0416,1.367,-1.6,1
-0.242,2738716508,-1.636,0.006999999999999999,0.005,0.0422,1.252,-0.998,1
-0.246,2740588666,-1.6669999999999998,0.006999999999999999,0.006,0.0418,1.3090000000000002,-1.359,1
-0.249,2734542571,-1.258,0.008,0.006,0.0413,1.235,-1.376,1
-0.253,2742258177,-1.217,0.006999999999999999,0.006,0.0408,1.252,-1.345,1
-0.256,2766611460,-0.918,0.006999999999999999,0.006,0.041,1.287,-0.664,1
-0.259,2776457247,-1.233,0.006,0.005,0.041,1.275,-0.944,1
-0.263,2776451140,-1.035,0.002,0.004,0.0415,1.2990000000000002,-1.097,1
-0.266,2835526171,-0.946,0.002,0.004,0.0417,1.297,-0.468,1
-0.269,2787285550,-1.632,0.002,0.003,0.0416,1.243,1.628,1
-0.272,2799008392,-1.014,0.002,0.003,0.0415,1.266,1.3159999999999998,1
-0.275,2770733673,-1.113,0.002,0.004,0.0416,1.2990000000000002,2.678,1
-0.278,2794204233,-0.7609999999999999,0.003,0.005,0.0419,1.202,1.972,1
-0.281,2793951115,-0.865,0.005,0.006,0.0423,1.5,2.463,1
-0.284,2914780728,-1.121,0.005,0.006999999999999999,0.0418,1.204,0.969,1
-0.28600000000000003,2834024877,-0.84,0.005,0.008,0.0413,1.207,0.812,1
-0.289,2591582466,-0.866,0.006,0.009000000000000001,0.0415,1.189,0.589,1
-0.292,2575810480,-0.833,0.006999999999999999,0.01,0.0415,1.415,0.269,1
-0.294,2470067670,-0.857,0.008,0.011,0.0418,1.159,0.35100000000000003,1
-0.297,2433438613,-1.002,0.008,0.011,0.0418,1.3119999999999998,-0.046,1
-0.299,2405717701,-0.716,0.008,0.011,0.0419,1.3090000000000002,-0.498,1
-0.301,2335889828,-0.784,0.008,0.011,0.0421,1.261,0.043,1
-0.304,2292586504,-0.8690000000000001,0.008,0.01,0.0421,1.319,0.006,1
-0.306,2263055013,-1.112,0.008,0.01,0.042,1.218,0.256,1
-0.308,2283683221,-0.7809999999999999,0.008,0.009000000000000001,0.042,1.285,0.11,1
-0.31,2277815449,-0.976,0.008,0.008,0.0417,1.325,-0.036000000000000004,1
-0.312,2327546742,-0.853,0.008,0.006999999999999999,0.0419,1.272,0.5379999999999999,1
-0.314,2314814551,-0.907,0.004,0.006,0.042,1.245,-0.136,1
-0.316,2271045479,-0.532,0.004,0.004,0.0424,1.26,-0.325,1
-0.317,2231411179,-0.584,0.004,0.003,0.0424,1.3259999999999998,-0.112,1
-0.319,2188304623,-0.467,0.003,0.001,0.0423,1.274,-0.723,1
-0.321,2210860774,-0.634,0.004,0.0,0.0426,1.103,-1.155,1
-0.32299999999999995,2223876553,-0.682,0.003,-0.002,0.043,1.195,-1.813,1
-0.324,2228076076,-0.416,0.003,-0.004,0.0428,1.275,-1.802,1
-0.326,2189036278,-0.391,0.004,-0.006999999999999999,0.0427,1.141,-1.93,1
-0.327,1949699392,-0.555,0.004,-0.009000000000000001,0.0429,1.258,-1.821,1
-0.329,1949098156,-0.519,0.005,-0.012,0.0437,1.367,-1.948,1
-0.33,1949505607,-0.7859999999999999,0.005,-0.014,0.0443,1.17,-2.037,1
-0.331,1959209669,-0.514,0.005,-0.017,0.0445,1.277,-1.656,1
-0.333,1961256128,-0.569,0.005,-0.019,0.0446,1.223,-1.779,1
-0.334,1960413338,-0.386,0.005,-0.022,0.0453,1.223,-1.599,1
-0.335,1943446743,-0.398,0.005,-0.025,0.0457,1.291,-2.298,1
-0.336,1949183475,-0.153,0.01,-0.028,0.0463,1.513,-2.458,1
-0.337,1928310207,-0.394,0.01,-0.031,0.0459,1.179,-2.512,1
-0.337,1916652568,-0.343,0.01,-0.034,0.0444,1.297,-2.888,1
-0.338,1935209794,-0.319,0.009000000000000001,-0.037000000000000005,0.0449,1.389,-3.198,1
-0.339,1943886785,-0.376,0.009000000000000001,-0.04,0.0452,1.241,-3.1830000000000003,1
-0.339,1804201423,-0.14400000000000002,0.009000000000000001,-0.044,0.045,1.291,-3.425,1
-0.34,1435358566,-0.429,0.006999999999999999,-0.047,0.0446,1.3,-3.677,1
-0.34,1417183763,-0.373,0.008,-0.05,0.0446,1.228,-3.516,1
-0.341,1416258895,-0.114,0.006999999999999999,-0.052000000000000005,0.0447,1.319,-1.15,1
-0.341,1418564906,-0.504,0.006,-0.054000000000000006,0.0447,1.252,-2.448,1
-0.341,1422930562,-0.406,0.006,-0.056,0.0451,1.3019999999999998,-3.187,1
-0.341,1421581684,0.013,0.006,-0.058,0.0458,1.285,-4.47,1
-0.341,1457432143,0.18,0.006,-0.06,0.0458,1.345,-4.419,1
-0.341,1426394492,-0.166,0.006,-0.061,0.0458,1.268,-4.462,1
-0.341,1427234304,0.019,0.002,-0.063,0.0455,1.266,-4.294,1
-0.341,1426833133,-0.368,0.004,-0.065,0.0453,1.094,-4.961,1
-0.341,1426250945,-0.071,0.004,-0.067,0.0451,1.213,-5.102,1
-0.341,1429151655,-0.138,0.003,-0.069,0.0454,1.218,-5.092,1
-0.341,1428976946,-0.219,0.004,-0.071,0.0455,1.197,-5.34,1
-0.341,1431154247,-0.239,0.005,-0.073,0.0456,1.134,-5.308,1
-0.341,1443687052,-0.067,0.004,-0.07400000000000001,0.0456,1.236,-5.185,1
-0.341,1399467921,-0.472,0.005,-0.076,0.0493,1.133,-5.336,1
-0.341,1423412257,-0.209,0.005,-0.078,0.0493,1.29,-5.484,1
-0.341,1418807655,-0.21600000000000005,0.006,-0.079,0.0519,1.079,-5.692,1
-0.341,1409379599,-0.175,0.006,-0.081,0.0511,1.19,-5.68,1
-0.34,1388606535,-0.091,0.005,-0.083,0.0477,1.197,-5.4529999999999985,1
-0.34,1383717966,-0.118,0.004,-0.084,0.0461,1.237,-5.488,1
-0.34,1363833929,-0.217,0.004,-0.085,0.0462,1.113,-5.247999999999998,1
-0.34,1392883549,-0.106,0.004,-0.086,0.047,1.109,-4.828,1
-0.34,1364188275,-0.348,0.003,-0.086,0.0518,1.155,-4.032,1
-0.339,1362305978,-0.075,0.003,-0.085,0.0521,1.125,-3.701,1
-0.339,1384770392,-0.191,0.004,-0.084,0.064,1.276,-2.4090000000000003,1
-0.339,1387177306,-0.034,0.004,-0.08199999999999999,0.0653,1.177,-1.791,1
-0.338,1335029358,0.004,0.005,-0.079,0.0649,1.32,-0.469,1
-0.338,1360376925,0.002,0.01,-0.075,0.0619,1.457,2.968,1
-0.337,1280760396,-0.206,0.01,-0.069,0.0622,1.215,2.191,1
-0.336,1237498333,0.273,0.016,-0.063,0.0618,1.539,1.991,1
-0.336,1210198731,-0.067,0.015,-0.056,0.064,1.276,-0.595,1
-0.334,1182604383,0.194,0.017,-0.049,0.0642,1.429,-1.356,1
-0.333,1148757567,-0.039,0.017,-0.042,0.0604,1.2819999999999998,-1.84,1
-0.332,1129472485,0.5710000000000001,0.031,-0.035,0.0617,1.731,-0.64,1
-0.33,1143549698,-0.046,0.03,-0.029,0.0615,1.49,-0.785,1
-0.329,1130264887,0.055,0.027000000000000003,-0.022,0.0614,1.3969999999999998,-0.8740000000000001,1
-0.327,1129164120,0.168,0.024,-0.016,0.0618,1.462,-0.94,1
-0.325,1154656645,0.242,0.022,-0.01,0.0617,1.5619999999999998,-0.976,1
-0.32299999999999995,1121407563,0.156,0.021,-0.005,0.0615,1.4369999999999998,-0.465,1
-0.32,1098377108,0.246,0.017,0.0,0.0603,1.5419999999999998,-0.927,1
-0.318,1107125586,0.17,0.018000000000000002,0.005,0.0638,1.592,-1.4469999999999998,0
-0.315,1189360740,0.518,0.03,0.009000000000000001,0.0739,1.885,-1.7080000000000002,0
-0.312,1219676427,0.308,0.024,0.012,0.103,1.56,-1.315,0
-0.309,1290708516,0.64,0.037000000000000005,0.016,0.122,1.949,-1.3,0
-0.305,1365533805,0.622,0.037000000000000005,0.018000000000000002,0.117,1.857,-1.248,0
-0.301,1417834595,0.6920000000000001,0.043,0.02,0.119,1.944,-1.564,0
-0.297,1438867576,0.8320000000000001,0.049,0.022,0.12,2.119,-1.6969999999999998,0
-0.292,1429053650,0.665,0.054000000000000006,0.023,0.136,1.94,-1.582,0
-0.287,1453344725,0.564,0.052000000000000005,0.024,0.135,1.862,-1.156,0
-0.28300000000000003,1477761802,0.361,0.044,0.024,0.0962,1.658,-1.2819999999999998,0
-0.278,1474081760,0.227,0.044,0.025,0.116,1.469,-1.955,0
-0.273,1480120135,0.205,0.047,0.025,0.094,1.471,-2.472,1
-0.268,1499924175,0.292,0.042,0.026,0.113,1.591,-3.597,0
-0.263,1473329014,0.569,0.039,0.026,0.107,1.771,-3.281,0
-0.258,1470068515,0.004,0.041,0.026,0.1,1.504,-3.689,0
-0.253,1364257610,0.33,0.043,0.026,0.0957,1.534,-2.709,0
-0.249,1363543893,0.378,0.042,0.025,0.0878,1.585,-2.803,0
-0.244,1335238825,0.399,0.04,0.025,0.0859,1.587,-2.374,0
-0.239,1331578942,0.149,0.039,0.024,0.0883,1.564,-2.43,0
-0.234,1335499256,0.374,0.035,0.024,0.0906,1.5319999999999998,-2.45,0
-0.229,1331119187,0.41,0.02,0.023,0.0927,1.722,-2.4090000000000003,0
-0.224,1351621652,0.349,0.012,0.021,0.0881,1.6569999999999998,-1.978,0
-0.219,1350140916,0.34700000000000003,0.006999999999999999,0.02,0.0852,1.608,-2.143,0
-0.214,1348984030,0.379,0.008,0.019,0.0867,1.6969999999999998,-1.953,0
-0.21,1345977589,0.295,0.006999999999999999,0.018000000000000002,0.0882,1.5119999999999998,-1.7819999999999998,0
-0.205,1328710816,0.202,0.006999999999999999,0.016,0.0854,1.487,-1.445,0
-0.2,1312316115,0.26,0.006999999999999999,0.015,0.0844,1.585,-0.618,0
-0.196,1252400487,0.048,0.009000000000000001,0.015,0.0873,1.32,-0.9,0
-0.192,1323482689,-0.465,0.05,0.014,0.0845,0.78,-0.74,0
-0.188,1306301640,-0.496,0.087,0.013,0.0869,0.764,-0.596,0
-0.185,1320413825,-0.546,0.115,0.013,0.0784,0.78,-0.83,0
-0.183,1366525857,-0.535,0.14,0.013,0.0886,0.7390000000000001,-0.085,0
-0.181,1350388927,-0.254,0.151,0.012,0.0855,0.8490000000000001,0.429,0
-0.179,1336935509,-0.371,0.16,0.013,0.087,0.8240000000000001,1.2990000000000002,0
-0.17800000000000002,1333367022,-0.457,0.152,0.013,0.0844,0.8170000000000001,1.042,0
-0.177,1368504839,-0.362,0.142,0.013,0.0859,0.779,0.759,0
-0.177,1367241857,-0.453,0.128,0.013,0.0915,0.805,0.662,0
-0.177,1375829064,-0.613,0.1,0.013,0.0907,0.754,0.274,0
-0.177,1384210911,-0.317,0.079,0.013,0.0905,0.853,0.862,0
-0.177,1372266936,-0.487,0.057,0.013,0.0907,0.789,1.178,0
-0.17800000000000002,1368406723,-0.446,0.019,0.013,0.104,0.777,1.483,0
-0.179,1372876082,-0.393,0.001,0.013,0.103,0.831,1.6230000000000002,0
-0.18,1401166532,-0.526,0.001,0.013,0.0935,0.765,2.642,0
-0.181,1399451025,-0.718,0.001,0.013,0.104,0.795,2.3680000000000003,0
-0.183,1403708091,-0.379,0.001,0.013,0.103,0.799,2.591,0
-0.185,1403018219,-0.489,0.001,0.014,0.113,0.8079999999999999,2.762,1
-0.18600000000000005,1387042835,-0.5579999999999999,0.001,0.014,0.105,0.83,2.515,1
-0.188,2443614929,-0.425,0.001,0.014,0.113,0.816,2.483,1
-0.191,2569069658,-0.5710000000000001,0.001,0.014,0.122,0.72,2.849,1
-0.193,2569085259,-0.435,0.001,0.014,0.127,0.865,2.596,1
-0.196,2576004582,-0.435,0.001,0.013,0.112,0.7929999999999999,2.3080000000000003,1
-0.198,2600235009,-0.612,0.002,0.013,0.119,0.7070000000000001,-0.417,1
-0.201,2598930048,-0.498,0.002,0.012,0.099,0.754,-0.135,1
-0.204,2589583725,-0.5820000000000001,0.002,0.011,0.104,0.72,0.625,1
-0.207,2558903791,-0.523,0.002,0.009000000000000001,0.0942,0.763,1.6569999999999998,1
-0.21,2524555730,-0.639,0.002,0.008,0.078,0.706,1.426,1
-0.213,2536786235,-0.525,0.002,0.006,0.106,0.7440000000000001,3.024,1
-0.21600000000000005,2558778193,-0.481,0.002,0.005,0.11,0.785,3.359,1
-0.22,2556404938,-0.446,0.003,0.005,0.113,0.648,3.672,1
-0.223,2598123270,-0.418,0.003,0.004,0.113,0.795,2.778,1
-0.227,2600752998,-0.384,0.003,0.002,0.118,0.835,1.421,1
-0.23,2594785671,-0.453,0.003,0.001,0.107,0.7440000000000001,1.433,1
-0.234,2571984069,-0.382,0.003,-0.001,0.0987,0.752,1.39,1
-0.237,2579821771,-0.482,0.002,-0.003,0.104,0.755,1.331,1
-0.241,2592148633,-0.478,0.002,-0.006,0.103,0.655,1.618,1
-0.245,2628939828,-0.599,0.002,-0.008,0.112,0.691,1.569,1
-0.248,2637044971,-0.407,0.003,-0.011,0.104,0.672,1.785,1
-0.252,2625974556,-0.433,0.003,-0.013,0.104,0.757,1.509,1
-0.256,2624010961,-0.482,0.003,-0.016,0.115,0.715,1.205,1
-0.26,2615719827,-0.564,0.003,-0.019,0.107,0.6729999999999999,0.393,1
-0.263,2636279005,-0.408,0.003,-0.022,0.0966,0.705,-0.005,1
-0.267,2634520507,-0.426,0.003,-0.025,0.099,0.6829999999999999,-0.251,1
-0.271,2635362447,-0.4920000000000001,0.003,-0.028,0.106,0.6629999999999999,-1.233,1
-0.275,2647589319,-0.403,0.002,-0.032,0.105,0.722,-1.118,1
-0.279,2648173376,-0.662,0.002,-0.034,0.107,0.613,-2.486,1
-0.28300000000000003,2649962922,-0.475,0.002,-0.037000000000000005,0.105,0.7020000000000001,-2.982,1
-0.28600000000000003,2613509312,-0.5770000000000001,0.002,-0.04,0.0908,0.743,-3.942,1
-0.29,2628276400,-0.782,0.001,-0.042,0.0894,0.675,-5.447,1
-0.294,2632527496,-0.585,0.001,-0.044,0.101,0.629,-6.04,1
-0.298,2647516622,-0.789,0.002,-0.046,0.104,0.75,-6.5920000000000005,1
-0.301,2650448370,-0.645,0.002,-0.048,0.0909,0.631,-6.43,1
-0.305,2648037272,-0.748,0.002,-0.051,0.103,0.68,-6.075,1
-0.309,2645036157,-0.604,0.002,-0.053,0.093,0.6779999999999999,-5.6960000000000015,1
-0.313,2646410506,-1.103,0.002,-0.055,0.087,0.629,-5.4,1
-0.316,2668131028,-0.667,0.003,-0.056,0.0825,0.823,-4.8,1
-0.32,2681780174,-0.774,0.003,-0.058,0.0958,0.623,-4.784,1
-0.32299999999999995,2693775970,-0.752,0.003,-0.059,0.0951,0.71,-4.007,1
-0.327,2704832205,-0.826,0.003,-0.06,0.0957,0.736,-3.699,1
-0.33,2696437192,-0.725,0.003,-0.06,0.0932,0.7120000000000001,-4.172,1
-0.333,2694378241,-0.81,0.003,-0.061,0.108,0.732,-4.198,1
-0.336,2698031608,-0.8340000000000001,0.003,-0.061,0.0936,0.758,-3.78,1
-0.339,2646055758,-1.135,0.003,-0.061,0.093,0.75,-3.427,1
-0.342,2633072765,-0.909,0.003,-0.06,0.0911,0.6509999999999999,-3.565,1
-0.345,2601403881,-1.2,0.003,-0.06,0.11,0.7490000000000001,-3.504,1
-0.348,2534762980,-1.186,0.003,-0.059,0.0916,0.6709999999999999,-3.099,1
-0.35100000000000003,2455790513,-1.245,0.003,-0.058,0.0965,0.6990000000000001,-2.813,1
-0.354,2398757845,-1.49,0.003,-0.058,0.108,0.629,-2.647,1
-0.35700000000000004,2405663977,-1.203,0.003,-0.057,0.0952,0.737,-2.378,1
-0.359,2426609439,-1.178,0.002,-0.056,0.0962,0.684,-2.605,1
-0.362,2324184155,-0.988,0.001,-0.055,0.109,0.67,-2.898,1
-0.364,2331110471,-0.7440000000000001,0.002,-0.054000000000000006,0.11,0.725,-3.937,1
-0.3670000000000001,2285357920,-0.722,0.002,-0.053,0.105,0.7490000000000001,-3.411,1
-0.369,2260254210,-0.998,0.002,-0.052000000000000005,0.106,0.5920000000000001,-3.342,1
-0.3720000000000001,2204917482,-1.082,0.002,-0.05,0.0958,0.6890000000000001,-3.125,1
-0.374,2192887627,-0.69,0.003,-0.049,0.109,0.813,-3.138,1
-0.376,2194823345,-0.911,0.003,-0.048,0.0904,0.623,-2.7880000000000003,1
-0.378,2232904606,-0.983,0.004,-0.046,0.0907,0.602,-2.748,1
-0.38,2284032088,-0.8809999999999999,0.003,-0.045,0.0909,0.706,-3.107,1
-0.383,2298062311,-0.963,0.004,-0.044,0.0957,0.601,-2.7060000000000004,1
-0.385,2306293280,-0.893,0.004,-0.043,0.0957,0.639,-1.98,1
-0.387,2371527950,-1.044,0.004,-0.041,0.0957,0.6779999999999999,-1.845,1
-0.389,2360144003,-1.014,0.004,-0.039,0.0967,0.643,-1.878,1
-0.391,2360237314,-1.017,0.004,-0.038,0.0966,0.591,-1.736,1
-0.393,2591542000,-0.955,0.004,-0.036000000000000004,0.0972,0.742,-1.716,1
-0.394,2684197598,-0.857,0.004,-0.034,0.0964,0.655,-1.866,1
-0.396,2745209872,-0.809,0.004,-0.032,0.0991,0.6779999999999999,-1.989,1
-0.398,2863381925,-0.931,0.003,-0.03,0.0967,0.654,-3.036,1
-0.399,2914692661,-0.6970000000000001,0.003,-0.029,0.0971,0.623,-2.835,1
-0.401,2875111709,-0.099,0.002,-0.027000000000000003,0.0976,0.68,-2.825,1
-0.403,2877370119,-0.158,0.002,-0.025,0.0975,0.606,-2.827,1
-0.404,2859897340,-0.247,0.003,-0.024,0.116,0.5329999999999999,-2.963,1
-0.406,2913049241,-0.071,0.002,-0.022,0.114,0.6679999999999999,-3.112,1
-0.407,2908008345,-0.17600000000000002,0.002,-0.021,0.108,0.672,-3.516,1
-0.409,2889327833,-0.199,0.002,-0.019,0.101,0.625,-3.619,1
-0.41,2890628439,-0.187,0.002,-0.018000000000000002,0.101,0.631,-3.4530000000000003,1
-0.411,2849344722,-0.108,0.002,-0.017,0.104,0.6709999999999999,-3.381,1
-0.413,2860661721,-0.19,0.002,-0.017,0.116,0.615,-3.464,1
-0.414,2857056347,-0.126,0.001,-0.016,0.12,0.628,-3.12,1
-0.415,2854699378,-0.165,0.002,-0.015,0.112,0.687,-3.085,1
-0.416,2849691636,-0.247,0.002,-0.015,0.114,0.5429999999999999,-3.273,1
-0.417,2964942682,-0.061,0.003,-0.014,0.126,0.716,-3.653,1
-0.418,3005535892,-0.105,0.003,-0.014,0.118,0.726,-3.771,1
-0.419,2954461290,-0.2,0.003,-0.014,0.116,0.5660000000000001,-4.2330000000000005,1
-0.42,2966036192,-0.117,0.003,-0.014,0.116,0.6779999999999999,-3.971,1
-0.421,3055093970,-0.145,0.002,-0.013,0.118,0.655,-3.926,1
-0.421,3210749990,-0.147,0.002,-0.013,0.131,0.6609999999999999,-4.0139999999999985,1
-0.422,3356321935,-0.106,0.003,-0.013,0.14300000000000002,0.725,-3.542,1
-0.422,2532027288,-0.028,0.004,-0.013,0.136,0.787,-2.5860000000000003,1
-0.422,2320848021,-0.035,0.004,-0.013,0.141,0.685,-2.725,1
-0.423,2309466788,-0.146,0.004,-0.012,0.141,0.72,-2.25,1
-0.423,2331328122,-0.018000000000000002,0.005,-0.012,0.132,0.775,-2.031,1
-0.423,2370232758,-0.07400000000000001,0.004,-0.011,0.126,0.633,-2.394,1
-0.422,2450449494,-0.018000000000000002,0.005,-0.01,0.128,0.737,-1.879,1
-0.422,2479947415,0.053,0.003,-0.01,0.126,0.773,-1.55,1
-0.422,2501291657,0.001,0.004,-0.009000000000000001,0.123,0.764,-1.023,1
-0.421,2449949029,-0.066,0.004,-0.008,0.13699999999999998,0.64,-0.75,1
-0.421,2403624037,0.051,0.003,-0.006999999999999999,0.124,0.795,-2.604,1
-0.42,2402651250,-0.049,0.003,-0.006,0.128,0.736,-2.635,1
-0.419,2451743318,0.057,0.003,-0.005,0.127,0.705,-2.52,1
-0.418,2611502518,-0.019,0.002,-0.004,0.114,0.7759999999999999,-1.219,1
-0.417,2689395672,-0.083,0.003,-0.002,0.121,0.7509999999999999,0.132,1
-0.416,2727723622,0.01,0.002,-0.001,0.113,0.754,0.3,1
-0.415,2713109011,-0.047,0.002,0.0,0.11,0.705,0.201,1
-0.413,2679061814,-0.014,0.002,0.001,0.112,0.741,0.19,1
-0.412,2679177094,-0.009000000000000001,0.003,0.003,0.11,0.6459999999999999,0.277,1
-0.411,2772977512,0.085,0.002,0.004,0.111,0.7759999999999999,0.154,1
-0.409,2891009150,0.044,0.002,0.005,0.112,0.716,0.091,1
-0.408,2948043770,-0.013,0.002,0.006,0.112,0.743,0.273,1
-0.406,3000873247,0.0,0.002,0.006,0.126,0.715,0.525,1
-0.405,3067072466,0.033,0.001,0.006999999999999999,0.123,0.706,1.185,1
-0.403,3016678185,-0.021,0.001,0.008,0.123,0.684,1.213,1
-0.401,3037123529,-0.034,0.002,0.008,0.132,0.649,0.928,1
-0.399,3094356805,0.068,0.002,0.009000000000000001,0.147,0.73,0.679,1
-0.398,3112557860,-0.033,0.001,0.009000000000000001,0.153,0.6890000000000001,-0.194,1
-0.396,3155865844,0.083,0.001,0.008,0.14800000000000002,0.696,0.5710000000000001,1
-0.394,3360534633,0.073,0.001,0.008,0.153,0.775,0.013,1
-0.392,3446393763,-0.069,0.002,0.008,0.147,0.674,0.04,1
-0.39,3373913662,0.013,0.001,0.006999999999999999,0.147,0.688,0.345,1
-0.388,3367888182,0.013,0.002,0.006999999999999999,0.147,0.643,0.386,1
-0.386,3568394481,-0.008,0.001,0.006999999999999999,0.147,0.741,0.894,1
-0.384,3628767377,0.039,0.001,0.006,0.146,0.67,2.209,1
-0.383,3623219514,-0.009000000000000001,0.001,0.006,0.14800000000000002,0.6709999999999999,1.477,1
-0.381,3621619298,-0.013,0.001,0.005,0.151,0.6659999999999999,1.096,1
-0.379,3758636279,0.118,0.001,0.005,0.158,0.747,0.852,1
-0.376,3774926343,-0.066,0.002,0.004,0.153,0.757,0.3670000000000001,1
-0.374,3837617198,0.01,0.002,0.004,0.153,0.633,0.345,1
