hashrate14std,fee_to_reward90trxUSD,hashrate30trx,difficulty14trx,top100cap,price90smaUSD,price90rocUSD,difficulty90var,mining_profitability,price30varUSD,difficulty14var,price30smaUSD,priceUSD,price3emaUSD,top100cap90rsi,price90momUSD,top100cap30rsi,difficulty7trx,price7rocUSD,price7rsiUSD,median_transaction_feeUSD,price14rocUSD,top100cap14mom,top100cap14rsi,top100cap30mom,top100cap30roc,category
1.98182259648303e+18,-0.031,0.353,0.084,17.034000000000002,5492.0,109.481,3.6187052655429e+22,1.854,670232.0,3.6687635750274e+19,7242.0,9041.0,8677.0,50.142,4725.0,51.826,-0.195,15.444,87.085,2.797,47.865,-0.254,53.083,-0.155,-0.904,1
1.53088113160468e+18,-0.026,0.354,0.058,17.019000000000002,5549.0,114.779,3.5536203696433e+22,2.102,766312.0,5.01864477942e+19,7371.0,9607.0,9142.0,50.115,5134.0,51.772,-0.195,18.428,90.785,3.315,51.42100000000001,-0.267,52.916,17.019000000000002,0.0,1
1.38331289395823e+18,-0.021,0.35600000000000004,0.035,17.022000000000002,5607.0,115.149,3.4833373360091e+22,1.987,882386.0,6.0588534672906e+19,7504.0,9867.0,9504.0,50.121,5281.0,51.782,-0.191,20.654,92.011,3.577,49.478,-0.348,52.949,17.022000000000002,0.0,1
1.21393898391254e+18,-0.016,0.359,0.015,17.121,5672.0,124.052,3.4078561646402e+22,2.267,1092935.0,6.7893896386928e+19,7649.0,10480.0,9992.0,50.299,5802.0,52.142,-0.184,27.711,94.154,4.073,48.142,-0.223,54.069,17.121,0.0,1
1.21632776968315e+18,-0.011,0.364,-0.003,17.195,5729.0,107.894,3.3271768555368e+22,2.08,1195111.0,7.2102532936265e+19,7774.0,9996.0,9994.0,50.431,5188.0,52.414,-0.174,22.142,75.516,3.841,33.962,-0.15,54.927,0.02,0.116,1
1.24778608587268e+18,-0.006999999999999999,0.371,-0.018000000000000002,17.209,5791.0,118.079,3.2412994086986e+22,2.257,1328186.0,7.3214444319845e+19,7898.0,10236.0,10115.0,50.457,5542.0,52.467,-0.161,25.319000000000006,78.032,3.75,30.554,-0.139,55.099,0.036000000000000004,0.209,1
1.21385741490893e+18,-0.004,0.379,-0.03,17.223,5862.0,138.572,3.1502238241258e+22,2.0340000000000003,1596907.0,7.122963053901e+19,8032.0,10976.0,10546.0,50.483,6375.0,52.524,-0.146,29.683000000000003,83.965,3.896,42.448,-0.124,55.289,0.052000000000000005,0.305,1
1.19638528745885e+18,-0.001,0.386,-0.041,17.227999999999998,5939.0,157.16299999999995,3.0539501018183e+22,2.445,1917838.0,6.614809159349e+19,8168.0,11320.0,10933.0,50.493,6918.0,52.544,-0.131,25.202,86.012,3.811,44.538,-0.12,55.36,0.059,0.343,1
1.34208059152954e+18,0.002,0.396,-0.049,17.217,6018.0,166.042,2.9524782417762e+22,2.317,2222556.0,5.7969827483555e+19,8306.0,11414.0,11173.0,50.47,7124.0,52.49,-0.116,18.807,86.55799999999998,3.853,40.7,-0.106,55.142,0.049,0.284,1
1.31414690190795e+18,0.004,0.406,-0.055,17.188,6097.0,156.725,2.8568773305734e+22,2.399,2566772.0,4.6694838208668e+19,8448.0,11716.0,11445.0,50.415,7152.0,52.353,-0.101,18.742,88.277,3.5860000000000003,43.267,-0.01,54.57100000000001,0.022,0.127,1
1.74566263130671e+18,0.006,0.421,-0.049,17.123,6187.0,174.363,2.7900954784684e+22,2.4730000000000003,3077187.0,2.5876275875064e+20,8628.0,12656.0,12050.0,50.288,8043.0,52.033,-0.017,20.769,91.997,3.931,54.235,-0.01,53.228,-0.042,-0.243,1
1.8003802985839e+18,0.008,0.438,-0.003,17.13,6306.0,238.894,2.8244281923211e+22,2.661,4402568.0,4.0085754033476e+21,8900.0,15282.0,13666.0,50.302,10773.0,52.06800000000001,0.294,52.882,96.065,10.03,86.734,0.073,53.37,-0.192,-1.11,1
1.78457159033357e+18,0.012,0.454,0.066,17.035,6440.0,277.263,2.8477373475158e+22,3.464,6074865.0,7.2269738747508e+21,9198.0,16326.0,14996.0,50.114,11998.0,51.576,0.647,59.492,96.815,16.75,99.873,-0.002,51.242,-0.306,-1.763,1
1.76749971474491e+18,0.016,0.472,0.147,17.048,6563.0,263.063,2.8600229440526e+22,3.238,7131002.0,9.8066810846375e+21,9468.0,15335.0,15166.0,50.14,11111.0,51.64100000000001,0.946,39.713,79.936,14.408,81.184,-0.037000000000000005,51.526,-0.336,-1.934,1
1.82475246465852e+18,0.02,0.4920000000000001,0.231,17.11,6678.0,243.449,2.8612849819316e+22,2.657,7718960.0,1.1779398362785e+22,9721.0,14558.0,14862.0,50.26300000000001,10319.0,51.955,1.157,28.6,68.926,12.419,61.01,0.076,52.928,-0.329,-1.886,1
1.80291847399284e+18,0.024,0.512,0.312,17.157,6814.0,287.712,2.8515234611526e+22,3.259,8831457.0,1.3145125709196e+22,10055.0,16561.0,15711.0,50.358,12289.0,52.201,1.275,45.097,78.023,14.168,72.385,0.138,54.025,-0.287,-1.644,1
1.7046967053706e+18,0.03,0.532,0.386,17.147000000000002,6958.0,327.565,2.8307383817157e+22,3.208,9752213.0,1.3903863123868e+22,10415.0,16914.0,16312.0,50.338,12958.0,52.143,1.314,44.36600000000001,79.26899999999998,14.824000000000002,71.42399999999998,0.125,53.743,-0.141,-0.8170000000000001,1
1.65100217146031e+18,0.035,0.551,0.45,17.322,7104.0,359.001,2.7989297436209e+22,3.726,10415756.0,1.4055610606802e+22,10762.0,16746.0,16529.0,50.694,13098.0,53.093,1.29,32.316,76.85600000000002,14.382,59.79600000000001,0.201,57.928,0.036000000000000004,0.209,1
1.92807810186483e+18,0.042,0.573,0.504,17.3,7249.0,381.734,2.7560975468682e+22,3.284,10834959.0,1.3600368158e+22,11093.0,16521.0,16525.0,50.648,13092.0,52.957,1.223,8.107999999999999,73.35600000000002,14.183,65.278,0.105,57.233,-0.07,-0.403,0
1.93531201318237e+18,0.048,0.596,0.547,17.374000000000002,7403.0,369.905,2.7022417914575e+22,3.337,11561901.0,1.2538135777458e+22,11442.0,17543.0,17034.0,50.801,13810.0,53.375,1.129,7.457000000000002,78.538,16.419,71.38600000000002,0.165,59.03,0.029,0.168,0
1.84700864922976e+18,0.055,0.616,0.579,17.384,7566.0,399.645,2.637362477389e+22,3.721,12486034.0,1.086891346518e+22,11804.0,18334.0,17684.0,50.822,14664.0,53.434,1.02,19.552,81.743,16.427,67.03,0.161,59.284,0.039,0.227,0
1.61197223950242e+18,0.062,0.636,0.601,17.573,7737.0,389.705,2.6545182703037e+22,3.839,13737743.0,8.5927012211629e+21,12189.0,19401.0,18542.0,51.215,15439.0,54.535,0.907,33.271,85.22,17.230999999999998,71.387,0.345,63.761,0.225,1.295,0
1.82084466080168e+18,0.07,0.659,0.635,17.628,7903.0,373.974,2.7871521760342e+22,3.523,14409985.0,7.3355584144958e+21,12561.0,18854.0,18698.0,51.32899999999999,14876.0,54.856,0.926,13.845,76.505,16.587,65.185,0.411,64.965,0.28,1.6130000000000002,0
1.78252872165456e+18,0.078,0.682,0.6990000000000001,17.586,8062.0,362.793,3.0727027402746e+22,2.925,14647530.0,8.9718898904538e+21,12910.0,18319.0,18509.0,51.236,14361.0,54.549,1.139,8.309,68.517,19.873,56.362,0.398,63.222,0.237,1.366,0
1.77479396664888e+18,0.08800000000000001,0.701,0.7759999999999999,17.448,8208.0,343.451,3.3436250308763e+22,3.267,14324491.0,1.0092035167604e+22,13203.0,16899.0,17704.0,50.93,13088.0,53.54,1.375,0.911,51.769,27.119,33.521,0.325,57.78100000000001,0.125,0.723,0
1.83802686174145e+18,0.1,0.713,0.856,17.42,8348.0,347.468,3.5999190478391e+22,3.605,13730914.0,1.3382902333375e+22,13474.0,16311.0,17007.0,50.868,12666.0,53.333,1.554,-1.275,46.302,33.308,6.729,0.29,56.712,0.222,1.29,0
1.69099439957364e+18,0.113,0.721,0.929,17.504,8463.0,275.593,3.841584791163e+22,3.693,12778235.0,1.5861099452782e+22,13669.0,14030.0,15519.0,51.049,10294.0,53.886,1.65,-20.026,31.329,31.708,-14.062,0.469,59.149,0.371,2.167,1
1.63679175680069e+18,0.128,0.727,0.992,17.512999999999998,8589.0,306.362,4.0686222608482e+22,3.0610000000000004,11789608.0,1.7526626525825e+22,13899.0,15086.0,15302.0,51.06800000000001,11374.0,53.945,1.668,-17.713,41.543,34.095,-1.624,0.465,59.404,0.455,2.6660000000000004,0
1.63821622855563e+18,0.14400000000000002,0.73,1.042,17.519000000000002,8699.0,257.455,4.2810314568946e+22,2.7880000000000003,10662272.0,1.8379483552504e+22,14083.0,13698.0,14500.0,51.082,9866.0,53.988,1.62,-29.393,33.83,26.779,-5.902,0.409,59.596,0.481,2.825,0
1.63035982447366e+18,0.16,0.732,1.078,17.553,8809.0,251.951,4.4788123793021e+22,2.449,9580073.0,1.841967053282e+22,14262.0,13825.0,14163.0,51.158,9897.0,54.233,1.527,-26.671,35.115,24.886,-16.519000000000002,0.396,60.714,0.468,2.738,0
1.68298495957912e+18,0.17600000000000002,0.728,1.099,17.576,8933.0,276.36,4.661965028071e+22,2.983,8660033.0,1.764718746677e+22,14468.0,15224.0,14693.0,51.209,11179.0,54.399,1.404,-16.898,48.077,23.33,-9.992,0.429,61.473,0.542,3.179,0
1.66374592485566e+18,0.193,0.726,1.108,17.597,9061.0,274.094,4.8304894032009e+22,3.006,7882618.0,1.6062034354357e+22,14671.0,15712.0,15203.0,51.258,11512.0,54.562,1.266,-7.023,51.986,22.99,-6.176,0.275,62.221,0.578,3.3960000000000004,0
1.58426084245552e+18,0.209,0.723,1.104,17.625999999999994,9174.0,245.093,4.984385504692e+22,2.665,7094465.0,1.366421119558e+22,14820.0,14342.0,14772.0,51.325,10186.0,54.787,1.123,-12.073,41.708,21.061,-13.194,0.326,63.257,0.604,3.548,1
1.59271613712503e+18,0.226,0.72,1.09,17.704,9288.0,240.271,5.1236533325443e+22,2.902,6449227.0,1.0453717990439e+22,14958.0,14598.0,14685.0,51.503,10308.0,55.395,0.984,4.049,44.12,18.485,-16.788,0.33,65.936,0.5820000000000001,3.401,1
1.56591371369263e+18,0.242,0.7170000000000001,1.067,17.672,9388.0,207.135,5.2482928867579e+22,2.4130000000000003,5710802.0,6.4305547389326e+21,15067.0,13277.0,13981.0,51.425,8954.0,55.083,0.852,-11.989,35.336,16.035,-27.579,0.28800000000000003,63.894,0.477,2.775,1
1.6809384532662e+18,0.258,0.716,1.037,17.945,9488.0,203.155,5.3724190874206e+22,2.281,5014132.0,1.5947214410632e+21,15173.0,13402.0,13692.0,52.058,8981.0,57.242,0.731,-2.165,36.72,15.291,-30.922,0.3720000000000001,71.992,0.736,4.279,1
1.6241300145007e+18,0.273,0.715,1.008,18.038,9590.0,212.61900000000003,5.5335764588415e+22,2.174,4510682.0,1.6235331653636e+20,15258.0,13523.0,13607.0,52.27,9197.0,57.948,0.665,-2.189,38.22,14.625,-28.276,0.41,74.10600000000002,0.8140000000000001,4.728,1
1.84150290776749e+18,0.28800000000000003,0.7170000000000001,0.981,18.05,9697.0,226.612,5.6881286479612e+22,2.431,4045612.0,3.5641734077803e+20,15344.0,13924.0,13766.0,52.298,9661.0,58.042,0.629,-8.536,43.414,12.574000000000002,-23.992,0.464,74.378,0.821,4.767,1
1.87088050012023e+18,0.303,0.718,0.952,18.092,9817.0,252.114,5.8265897267114e+22,2.737,3519481.0,5.1611815527822e+20,15465.0,15027.0,14396.0,52.396,10759.0,58.375,0.6,-4.362,55.426,15.529000000000002,-11.079,0.644,75.346,0.875,5.081,0
2.01631279103903e+18,0.317,0.722,0.922,18.021,9934.0,240.43,5.9489596950922e+22,2.6060000000000003,3051116.0,6.4145576003798e+20,15570.0,14883.0,14640.0,52.213,10511.0,57.578,0.569,3.776,53.695,15.519,-8.754,0.601,70.51100000000002,0.833,4.847,0
1.89397145231462e+18,0.331,0.725,0.89,17.964000000000006,10062.0,263.898,6.0552385531037e+22,2.631,2759733.0,7.324301550557101e+20,15678.0,15881.0,15260.0,52.065,11517.0,56.928,0.5329999999999999,8.791,63.057,17.298,13.196,0.46,66.77600000000001,0.841,4.913,0
1.86172792718302e+18,0.345,0.725,0.857,17.930999999999994,10198.0,272.28700000000003,6.1454263007458e+22,3.139,2792808.0,7.890413403341e+20,15728.0,16784.0,16022.0,51.978,12276.0,56.542,0.4920000000000001,26.41,69.553,17.516,11.254,0.418,64.624,0.8,4.673,0
1.88299595347375e+18,0.358,0.727,0.821,17.959,10332.0,259.431,6.2195229380185e+22,2.865,2814383.0,8.112893158704499e+20,15741.0,16733.0,16378.0,52.047,12078.0,56.8,0.448,24.856,68.75399999999999,19.153,22.153,0.44,65.641,0.924,5.425,0
1.76633973315796e+18,0.371,0.728,0.785,18.088,10451.0,220.71,6.2775284649218e+22,2.754,2811215.0,7.9917408166746e+20,15746.0,15476.0,15927.0,52.362,10650.0,57.972,0.402,14.443,51.717,17.684,11.938,0.535,69.87,1.04,6.101,0
1.36531971914985e+18,0.384,0.7290000000000001,0.747,18.11,10564.0,213.632,6.3194428814557e+22,2.653,2780461.0,7.526956377235101e+20,15762.0,15041.0,15484.0,52.416,10245.0,58.174,0.35600000000000004,8.019,47.012,18.026,-1.202,0.535,70.543,1.001,5.848,0
1.44575920439607e+18,0.396,0.731,0.7090000000000001,18.053,10667.0,182.277,6.3452661876203e+22,2.427,2822210.0,6.7185398403807e+20,15688.0,14328.0,14906.0,52.261,9252.0,57.43600000000001,0.312,-4.648,40.053,16.449,-8.807,0.456,66.419,0.8959999999999999,5.222,0
1.53400447230448e+18,0.408,0.7340000000000001,0.67,18.095,10759.0,147.055,6.3549983834154e+22,2.5540000000000003,2872737.0,5.5664912061274e+20,15586.0,13863.0,14385.0,52.36600000000001,8252.0,57.844,0.271,-6.851,35.99800000000001,15.932,-3.334,0.469,67.91,0.948,5.53,0
1.79090414637274e+18,0.419,0.741,0.632,18.147,10850.0,143.984,6.3486394688412e+22,2.217,2919032.0,4.0708104744646e+20,15490.0,13850.0,14117.0,52.497,8173.0,58.351000000000006,0.233,-12.791,35.875,15.923,-5.124,0.443,69.686,0.825,4.7639999999999985,0
1.92403914778618e+18,0.429,0.7490000000000001,0.621,18.171,10947.0,155.016,6.5976475999862e+22,1.921,2920705.0,3.0975806512256e+21,15418.0,14363.0,14240.0,52.558,8731.0,58.59,0.365,-14.428,44.31100000000001,16.543,8.172,0.499,70.50399999999998,0.871,5.035,0
1.90584991786023e+18,0.438,0.7559999999999999,0.639,18.186,11037.0,143.327,6.9653738184314e+22,2.003,2839718.0,8.0091649275464e+21,15294.0,13821.0,14030.0,52.596,8141.0,58.743,0.617,-17.403,38.127,14.335,3.127,0.241,71.03,0.812,4.675,0
1.81480366164937e+18,0.447,0.7609999999999999,0.672,18.231,11129.0,147.30700000000004,7.3068512887683e+22,2.053,2571952.0,1.2286581450348e+22,15147.0,13932.0,13981.0,52.71,8298.0,59.202,0.867,-9.978,40.12,13.139,3.024,0.193,72.577,0.846,4.868,0
1.86027873355039e+18,0.455,0.765,0.711,18.281,11205.0,127.041,7.6220800109971e+22,1.867,2190720.0,1.5714148491875e+22,14909.0,12255.0,13118.0,52.84,6857.0,59.728,1.06,-18.521,25.57,12.664,-11.987,0.231,74.258,0.708,4.0280000000000005,0
2.3182385782954e+18,0.463,0.774,0.75,18.269,11262.0,90.001,7.9110599851176e+22,1.529,2176204.0,1.8243373424014e+22,14638.0,10747.0,11932.0,52.807,5091.0,59.54600000000001,1.177,-24.994,18.522,12.331,-28.48,0.17800000000000002,73.149,0.6409999999999999,3.639,1
2.54730970892245e+18,0.47,0.784,0.785,18.292,11326.0,99.74,8.17379121113e+22,1.7480000000000002,1989574.0,1.9874256246763e+22,14413.0,11561.0,11747.0,52.867,5773.0,59.79600000000001,1.224,-16.608,30.574,13.174,-22.321,0.271,73.97399999999998,0.706,4.017,0
2.36942574615686e+18,0.476,0.7909999999999999,0.813,18.312,11387.0,90.228,8.4102736890341e+22,1.717,2023345.0,2.0606796960125e+22,14235.0,11560.0,11653.0,52.92,5483.0,60.02,1.213,-16.535999999999998,30.565,11.901,-27.212,0.348,74.706,0.8640000000000001,4.9510000000000005,0
2.83642785140509e+18,0.482,0.804,0.8320000000000001,18.477,11461.0,111.923,8.6205074188302e+22,1.607,1959336.0,2.0440995564097e+22,14110.0,12544.0,12098.0,53.359,6625.0,61.842,1.159,-12.664,44.153,12.21,-25.264,0.546,79.78,1.057,6.067,0
3.04282639969749e+18,0.486,0.8190000000000001,0.8440000000000001,18.63,11529.0,103.903,8.8044924005179e+22,1.6,2105111.0,1.937685205868e+22,14041.0,11984.0,12041.0,53.765,6107.0,63.44600000000001,1.077,-13.292,39.077,10.15,-28.382,0.6709999999999999,83.166,1.127,6.436,0
2.981808332539e+18,0.489,0.8340000000000001,0.846,18.683,11590.0,98.119,8.9622286340976e+22,1.3730000000000002,2318053.0,1.7414366443874e+22,13912.0,11217.0,11629.0,53.905,5555.0,63.986,0.98,-19.488,33.01,7.126,-27.521,0.595,84.152,1.171,6.686,1
2.95149490822757e+18,0.491,0.85,0.841,18.684,11649.0,94.737,9.093716119569e+22,1.345,2630061.0,1.4553538719678e+22,13816.0,10800.0,11215.0,53.90600000000001,5254.0,63.992,0.8759999999999999,-11.871,30.055,5.142,-28.193,0.574,84.162,1.165,6.652,0
2.80455676416776e+18,0.491,0.862,0.8290000000000001,18.637,11707.0,90.504,9.2286779974228e+22,1.474,2868644.0,1.0794368886095e+22,13725.0,11094.0,11154.0,53.75899999999999,5271.0,63.107,0.7709999999999999,3.232,34.861,5.85,-22.57,0.584,79.383,1.084,6.176,0
3.05326164121557e+18,0.491,0.877,0.84,18.625,11769.0,95.458,9.8541949620576e+22,1.1740000000000002,2959981.0,1.0656468884043e+22,13597.0,11384.0,11269.0,53.722,5560.0,62.883,0.841,-1.528,39.63,5.687,-17.882,0.53,78.195,1.05,5.973,0
3.03064841285004e+18,0.489,0.89,0.878,18.588,11828.0,92.631,1.0719624939946e+23,1.227,2997317.0,1.3201795759447e+22,13443.0,11085.0,11177.0,53.602,5331.0,62.149,1.06,-4.104,36.422,5.544,-19.962,0.441,74.334,0.991,5.629,0
3.12565681801617e+18,0.487,0.902,0.929,18.398,11888.0,92.009,1.1552387106602e+23,1.166,3113942.0,1.9050929955036e+22,13341.0,11294.0,11236.0,52.996,5412.0,58.575,1.284,-9.963,40.354,5.114,-21.365,0.226,58.59,0.7709999999999999,4.376,0
2.8738289956182e+18,0.483,0.911,0.983,18.397,11950.0,91.257,1.2352481462027e+23,1.3159999999999998,3140716.0,2.4624989907623e+22,13245.0,11710.0,11473.0,52.995,5587.0,58.56800000000001,1.4480000000000002,-2.287,47.849,5.0360000000000005,-15.275,0.211,58.562,0.6940000000000001,3.917,0
2.3850917207814e+18,0.478,0.918,1.032,18.239,12007.0,82.135,1.311990800622e+23,1.136,3253555.0,2.876234272724e+22,13181.0,11372.0,11422.0,52.49,5128.0,55.713,1.534,1.384,42.756,4.864,-18.373,0.008,48.621,0.5670000000000001,3.207,0
2.27077913735852e+18,0.472,0.926,1.073,18.183,12055.0,65.691,1.3854666739181e+23,1.115,3436277.0,3.1462988413891e+22,13094.0,10781.0,11102.0,52.312,4274.0,54.74100000000001,1.546,-0.174,35.128,4.6160000000000005,-12.024,-0.098,45.681,0.238,1.325,0
2.42373588615404e+18,0.466,0.929,1.104,18.145,12090.0,45.832,1.4556757660911e+23,0.912,3705591.0,3.272692696758e+22,12982.0,10154.0,10628.0,52.19,3191.0,54.07,1.499,-8.474,28.769,3.786,-5.516,-0.124,43.723,0.107,0.594,0
2.5975025661084e+18,0.459,0.925,1.122,18.196,12118.0,34.736,1.5226180771409e+23,1.226,4003664.0,3.2554158388298e+22,12843.0,9755.0,10192.0,52.341,2515.0,54.837,1.41,-14.311,25.361,3.803,-15.62,-0.096,47.0,0.146,0.8109999999999999,0
2.47233674516431e+18,0.451,0.924,1.128,18.273,12135.0,20.436,1.5862936070675e+23,0.952,4359738.0,3.0944682676052e+22,12633.0,8748.0,9470.0,52.56800000000001,1484.0,55.974,1.295,-21.085,18.803,3.921,-24.324,-0.039,51.541,0.181,1.002,0
2.51642349072634e+18,0.443,0.923,1.124,18.314,12153.0,21.672,1.6467023558709e+23,0.914,4571979.0,2.789849983084e+22,12440.0,9091.0,9280.0,52.68899999999999,1619.0,56.574,1.167,-19.504,26.372,3.709,-27.524,-0.163,53.805,0.293,1.6230000000000002,0
2.57764144930094e+18,0.434,0.922,1.11,18.288,12170.0,21.674,1.7038443235512e+23,0.981,4557347.0,2.3415609852658e+22,12205.0,8826.0,9053.0,52.603,1572.0,56.069,1.035,-24.624,24.33,3.142,-26.348000000000006,-0.343,52.13,0.324,1.801,0
3.45733348672836e+18,0.424,0.928,1.087,18.367,12177.0,8.311,1.7577195101083e+23,0.7809999999999999,4442091.0,1.7496012741512e+22,11902.0,7704.0,8379.0,52.842,591.173,57.274,0.906,-32.251999999999995,17.596,2.559,-31.315,-0.316,56.573,0.436,2.434,1
3.75241146609808e+18,0.414,0.935,1.057,18.421,12171.0,-7.189,1.8091470629365e+23,0.6759999999999999,4405884.0,1.0166552367483e+22,11573.0,6852.0,7616.0,53.005,-530.799,58.07899999999999,0.787,-36.441,14.132,2.191,-36.552,-0.263,59.327,0.462,2.571,1
3.60491982734025e+18,0.404,0.938,1.051,18.426,12179.0,9.431,1.9100808543987e+23,0.727,4276586.0,6.6293788880143e+21,11322.0,7933.0,7774.0,53.019,683.681,58.152,0.846,-21.873,33.509,2.517,-28.493,-0.211,59.574,0.338,1.867,1
3.59538672046804e+18,0.393,0.939,1.055,18.292,12193.0,18.783,2.0032063048925e+23,0.677,4077676.0,9.0073937305831e+21,11095.0,8256.0,8015.0,52.56,1306.0,55.38800000000001,0.953,-15.366,38.359,2.377,-27.477,-0.333,50.43899999999999,0.182,1.006,1
3.73828990834111e+18,0.381,0.933,1.064,18.521,12213.0,26.729,2.0847008766747e+23,0.8029999999999999,3949457.0,1.23812742669e+22,10895.0,8300.0,8158.0,53.26300000000001,1751.0,58.864,1.045,-5.121,39.062,2.405,-25.126,-0.066,61.396,0.469,2.595,1
3.82920279176489e+18,0.369,0.922,1.072,18.502,12241.0,42.128,2.1605636915026e+23,0.858,3787838.0,1.5002451796427e+22,10722.0,8691.0,8424.0,53.197,2576.0,58.47,1.098,-4.4060000000000015,45.528,2.2880000000000003,-23.051,0.105,60.19600000000001,0.407,2.249,1
3.89561986846132e+18,0.35600000000000004,0.914,1.075,18.516,12262.0,29.774,2.2307947493761e+23,0.7040000000000001,3633122.0,1.6870926319162e+22,10535.0,8234.0,8329.0,53.239,1889.0,58.675,1.107,-6.716,39.768,2.059,-29.686,0.119,60.786,0.369,2.033,1
3.94103591366157e+18,0.343,0.906,1.072,18.589,12285.0,31.23,2.2953940502952e+23,0.8340000000000001,3225580.0,1.798669783511e+22,10345.0,8662.0,8495.0,53.467,2061.0,59.775,1.078,12.433,47.09,1.7619999999999998,-23.829,0.35100000000000003,63.875,0.418,2.302,1
4.25175079068622e+18,0.33,0.902,1.063,18.579,12303.0,22.368,2.3543615942599e+23,0.7609999999999999,2888234.0,1.8349766344269e+22,10173.0,8657.0,8576.0,53.43,1582.0,59.545,1.02,26.327,47.004,1.6769999999999998,-19.708,0.396,63.125,0.393,2.16,1
4.111811440502e+18,0.316,0.901,1.047,18.566,12320.0,21.345,2.4076973812703e+23,0.875,2432516.0,1.796013184664e+22,10010.0,9055.0,8815.0,53.38399999999999,1593.0,59.253,0.942,14.136,54.055,1.382,-10.828,0.422,62.152,0.336,1.842,1
3.51501485931487e+18,0.302,0.8959999999999999,1.024,18.591,12343.0,25.478,2.4554014113263e+23,0.7929999999999999,2259055.0,1.681779434222e+22,9930.0,9838.0,9327.0,53.463,1998.0,59.648,0.853,19.16,64.803,1.693,0.85,0.395,63.32899999999999,0.31,1.6969999999999998,1
3.52353262126488e+18,0.287,0.889,0.996,18.532,12369.0,30.529,2.497473684428e+23,0.955,2236805.0,1.4922753831007e+22,9907.0,10058.0,9692.0,53.246,2352.0,58.253,0.7609999999999999,21.18,67.307,1.217,14.974,0.259,58.63800000000001,0.263,1.439,0
3.58891617487748e+18,0.272,0.883,0.964,18.529,12401.0,36.782,2.5339142005752e+23,0.88,2166430.0,1.2275010313005e+22,9878.0,10713.0,10202.0,53.234,2881.0,58.178,0.669,23.266,73.78699999999998,1.103,17.835,0.215,58.392,0.237,1.296,0
3.55683160445543e+18,0.257,0.875,0.927,18.499,12430.0,32.788000000000004,2.5647229597681e+23,1.012,2098122.0,8.8745637882153e+21,9852.0,10772.0,10487.0,53.12,2660.0,57.43600000000001,0.5820000000000001,30.829,74.324,1.077,22.043000000000006,0.211,55.919,0.187,1.02,0
3.3170295776358e+18,0.242,0.868,0.888,18.48,12460.0,33.316,2.5898999620067e+23,0.986,1890381.0,4.7214142566323e+21,9797.0,10902.0,10695.0,53.049,2724.0,56.97,0.501,25.859,75.60600000000002,0.785,41.507,0.113,54.382,0.003,0.016,0
3.24335905731978e+18,0.227,0.857,0.855,18.45,12498.0,40.761,2.6270673505383e+23,0.993,1833293.0,5.7586984114976e+20,9783.0,11551.0,11123.0,52.93600000000001,3345.0,56.225,0.48,33.433,81.092,0.529,68.562,0.029,51.956,-0.18,-0.968,0
3.54700937945754e+18,0.211,0.85,0.8290000000000001,18.428,12527.0,32.587,2.6657825883977e+23,0.942,1802649.0,1.6178212419248e+21,9771.0,10851.0,10987.0,52.852,2667.0,55.668,0.5,19.838,63.203,0.204,36.779,0.002,50.17,-0.255,-1.367,0
3.68841010312604e+18,0.195,0.845,0.807,18.432,12551.0,26.407,2.6974268581529e+23,0.8079999999999999,1777314.0,2.480059924034e+21,9755.0,10325.0,10656.0,52.86600000000001,2157.0,55.755,0.527,4.949,52.957,0.205,25.057,0.14,50.523,-0.252,-1.347,1
3.01489075676131e+18,0.18,0.8370000000000001,0.7859999999999999,18.672,12569.0,18.694000000000006,2.719821610458e+23,0.88,1719119.0,3.1625858874752e+21,9720.0,10046.0,10351.0,53.688,1582.0,60.327,0.5429999999999999,-0.116,48.132,0.675,21.039,0.151,65.416,0.035,0.188,1
2.4814207494778e+18,0.16399999999999998,0.825,0.765,18.872,12579.0,10.325,2.7354092767548e+23,0.905,1626746.0,3.6653991322549e+21,9673.0,9975.0,10163.0,54.361,933.505,63.584,0.5429999999999999,-6.886,46.858,2.378,14.777,0.37,72.794,0.247,1.327,1
2.62811821252846e+18,0.14800000000000002,0.815,0.743,18.877,12580.0,0.438,2.7441898570433e+23,0.865,1557989.0,3.9884996583645e+21,9625.0,9649.0,9906.0,54.375,42.101000000000006,63.652,0.528,-10.423,41.063,1.344,17.192,0.361,72.93,0.289,1.555,1
2.63310191962839e+18,0.133,0.804,0.72,18.864,12580.0,0.738,2.7461633513236e+23,0.81,1466409.0,4.1318874658104e+21,9580.0,9939.0,9923.0,54.325,72.803,63.302,0.5,-8.83,47.776,0.454,14.746,0.275,71.815,0.467,2.536,1
2.56976516568099e+18,0.117,0.7929999999999999,0.695,18.891,12582.0,0.908,2.7413297595956e+23,0.92,1346800.0,4.0955625545884e+21,9542.0,10575.0,10249.0,54.416,95.181,63.74,0.464,-8.447000000000001,59.54600000000001,0.473,22.162,0.312,72.768,0.494,2.684,1
2.75805370036022e+18,0.101,0.784,0.6679999999999999,18.79,12588.0,6.106,2.7296890818593e+23,0.847,1272310.0,3.8795249247027e+21,9517.0,10607.0,10428.0,54.004,610.341,60.909,0.422,-2.253,60.067,0.596,17.139,0.224,64.00399999999999,0.551,3.022,0
