price90smaUSD,mining_profitability90trx,top100cap30trx,mining_profitability,top100cap90mom,difficulty90var,hashrate30var,top100cap90roc,top100cap90rsi,fee_to_rewardUSD,price30smaUSD,price3wmaUSD,top100cap,price7emaUSD,category
560.719,-1.232,0.04,8.155,-0.095,2.0926567505887e+19,4.0325511206477e+32,-0.476,52.338,0.335,488.103,471.554,19.837,473.829,0
559.089,-1.233,0.04,7.806,-0.13699999999999998,2.1461647260587e+19,4.9099541966029e+32,-0.687,51.769,0.264,487.436,463.213,19.806,469.467,0
557.395,-1.233,0.041,7.221,-0.11,2.1930582892414e+19,6.0460179133224e+32,-0.5489999999999999,52.475,0.276,486.154,449.321,19.848,461.729,0
555.355,-1.233,0.04,6.72,-0.145,2.2333374401368e+19,6.5790780005634e+32,-0.726,51.985,0.248,483.314,425.204,19.822,447.781,0
553.257,-1.233,0.04,7.223,-0.037000000000000005,2.2670021787448e+19,6.8410277684897e+32,-0.187,53.69,0.233,479.601,413.409,19.925,438.341,0
551.164,-1.233,0.04,6.349,0.14300000000000002,2.2940525050655e+19,7.2047204219774e+32,0.722,54.125,0.228,475.869,404.89,19.952,429.036,0
549.104,-1.233,0.041,7.104,0.479,2.3144884190988e+19,6.8553334575124e+32,2.459,54.114,0.279,472.421,402.181,19.952,421.846,0
547.31,-1.233,0.04,6.408,0.396,2.3283099208448e+19,6.5890023866297e+32,2.032,52.643,0.339,469.189,404.016,19.872,418.253,0
545.74,-1.233,0.04,7.199,0.415,2.3355170103035e+19,5.3277629628085e+32,2.129,52.87,0.316,466.711,416.796,19.886,420.819,0
543.821,-1.233,0.04,7.0379999999999985,0.4320000000000001,2.3471222700541e+19,4.9203507203234e+32,2.218,52.981,0.307,463.494,416.349,19.893,418.413,0
541.684,-1.234,0.04,5.174,0.451,2.4515565893251e+19,5.0455596064777e+32,2.32,53.192,1.411,459.814,410.736,19.906,414.935,0
539.538,-1.234,0.04,6.021,0.458,2.5787260080974e+19,4.9104802868751e+32,2.355,52.978,0.312,456.202,404.086,19.894,411.561,0
536.991,-1.234,0.039,5.2810000000000015,0.461,2.716086537649e+19,4.6666261109229e+32,2.371,53.338,0.331,452.345,396.686,19.916,406.399,0
533.971,-1.234,0.039,5.585,0.377,2.8455860453727e+19,4.3899443089556e+32,1.929,53.792,0.355,448.17,385.918,19.944000000000006,399.153,0
531.008,-1.234,0.039,6.015,0.35200000000000004,2.9672245312685e+19,4.3853960179943e+32,1.7990000000000002,53.264,0.317,444.512,380.517,19.916,394.144,0
528.125,-1.235,0.038,5.48,0.479,3.0810019953362e+19,4.8060174365689e+32,2.461,53.551,0.333,441.336,381.334,19.933,391.638,0
525.248,-1.235,0.038,5.265,0.493,3.186918437576e+19,4.2855318527591e+32,2.533,53.932,0.326,438.02,380.075,19.956,388.153,0
522.332,-1.235,0.038,5.5870000000000015,0.428,3.2849738579878e+19,4.1257932054904e+32,2.197,52.695,0.33,434.417,373.571,19.891,382.941,0
519.144,-1.235,0.037000000000000005,5.26,0.449,3.3751682565716e+19,4.1837852170963e+32,2.307,53.08600000000001,0.326,429.903,358.3230000000001,19.914,373.675,0
515.69,-1.236,0.037000000000000005,4.542,0.6609999999999999,3.4575016333274e+19,4.7784735625523e+32,3.419,54.247,0.281,424.277,334.41,19.985,359.206,0
512.372,-1.236,0.037000000000000005,4.632,0.8109999999999999,3.5319739882553e+19,5.0269695697272e+32,4.2010000000000005,56.307,0.313,418.976,324.141,20.119,350.019,0
509.115,-1.236,0.037000000000000005,4.121,0.845,3.5985853213551e+19,5.154559406625e+32,4.379,56.528,0.398,413.861,324.275,20.134,344.592,0
506.032,-1.236,0.037000000000000005,5.151,0.846,3.6573356326271e+19,4.7808356256428e+32,4.386,56.483,0.348,409.495,332.727,20.132,343.218,0
503.17,-1.237,0.037000000000000005,5.83,0.8340000000000001,3.7104087711048e+19,3.8782373348206e+32,4.3260000000000005,56.158,0.375,406.098,350.016,20.115,348.546,0
500.172,-1.237,0.037000000000000005,5.194,0.82,3.7613210321396e+19,3.48766152504e+32,4.251,56.19300000000001,0.335,402.094,359.166,20.117,351.98,0
497.169,-1.237,0.038,4.774,0.901,3.812854224921e+19,3.1745836915851e+32,4.669,57.504,0.28800000000000003,398.221,361.209,20.205,353.832,0
494.289,-1.238,0.038,5.362,0.893,3.8566814081347e+19,3.0422123423292e+32,4.618,57.902,0.298,394.562,361.448,20.232,356.01,0
491.596,-1.238,0.039,5.629,0.804,3.8928025817808e+19,2.9604491891936e+32,4.16,56.102,0.338,391.337,370.091,20.139,361.68,0
489.204,-1.238,0.04,5.355,0.7709999999999999,3.9212177458592e+19,2.9654849862055e+32,3.983,55.649,0.401,388.851,387.695,20.115,371.781,0
486.715,-1.238,0.04,5.812,0.858,3.94192690037e+19,2.7164207254919e+32,4.441,56.475,0.332,386.147,394.037,20.171,377.282,0
484.094,-1.239,0.041,5.522,0.8170000000000001,3.9549300453132e+19,2.7045683312611e+32,4.232,55.342,0.328,383.435,391.409,20.111,379.528,0
481.35,-1.239,0.041,5.495,0.809,3.9602271806886e+19,2.6093761225479e+32,4.192,55.176,0.329,380.871,384.112,20.102,379.509,0
478.711,-1.239,0.041,5.7570000000000014,0.785,3.9578183064965e+19,2.6382777203159e+32,4.0710000000000015,54.622,0.252,379.077,383.212,20.072,380.807,0
476.15,-1.239,0.041,5.082,0.921,3.9477034227366e+19,2.6292405744087e+32,4.799,55.3,0.317,378.49300000000005,385.67800000000005,20.117,382.706,0
473.506,-1.24,0.041,5.489,0.875,3.9298825294092e+19,2.6896489436604e+32,4.548,55.213,0.377,377.568,384.731,20.112,382.603,0
470.9,-1.24,0.041,6.14,0.893,3.904355626514e+19,2.7272892817772e+32,4.643,55.41,0.34,376.997,384.163,20.125,382.951,0
468.398,-1.24,0.041,5.284,0.949,3.8711227140513e+19,3.0665732471482e+32,4.934,56.238,0.318,376.415,383.115,20.18,382.914,0
465.8130000000001,-1.24,0.041,5.229,0.943,3.8438125032137e+19,3.0330863779476e+32,4.901,56.117,0.338,375.075,375.244,20.174,379.007,0
463.158,-1.241,0.041,4.963,0.908,3.8418541156161e+19,3.1552187375344e+32,4.7189999999999985,55.64,0.31,372.649,364.088,20.149,373.185,0
460.415,-1.241,0.041,5.041,0.882,3.8325491883635e+19,3.1954754854174e+32,4.586,55.084,0.28600000000000003,370.579,354.331,20.119,367.161,0
457.814,-1.241,0.041,4.245,0.816,3.815897721456e+19,3.1736717994411e+32,4.242,54.017,0.358,368.805,351.291,20.062,363.192,0
455.241,-1.241,0.04,5.556,0.815,3.7918997148935e+19,2.8049707771647e+32,4.231,54.24100000000001,0.34,367.18300000000005,351.673,20.076,360.592,0
452.773,-1.241,0.04,4.5280000000000005,0.851,3.7605551686761e+19,2.7494345650012e+32,4.42,54.678,0.387,365.916,352.598,20.104,358.671,0
450.217,-1.241,0.039,5.212999999999999,0.805,3.7218640828037e+19,2.5044644066622e+32,4.18,53.848,0.368,364.832,348.884,20.059,355.228,0
447.404,-1.241,0.038,4.87,0.6990000000000001,3.6758264572763e+19,2.7931596854394e+32,3.613,53.402,0.326,363.457,342.717,20.035,350.88699999999994,0
444.636,-1.242,0.037000000000000005,4.926,0.728,3.6224422920941e+19,4.1243509751101e+32,3.758,54.272,0.274,362.031,340.775,20.09,348.5,0
441.812,-1.242,0.037000000000000005,4.338,0.6809999999999999,3.5617115872569e+19,4.5222097827905e+32,3.519,53.43,0.316,360.411,334.641,20.044,343.651,0
438.905,-1.242,0.036000000000000004,4.272,0.682,3.4936343427646e+19,4.5865750196645e+32,3.5210000000000004,53.559,0.326,358.9790000000001,328.76,20.052,338.8230000000001,0
436.076,-1.242,0.035,4.94,0.618,3.4182105586175e+19,4.5894768680991e+32,3.1830000000000003,53.122,0.392,358.3769999999999,326.873,20.028,336.07199999999995,0
433.241,-1.242,0.034,4.408,0.61,3.3354402348154e+19,4.7027819189574e+32,3.135,53.539,0.333,358.712,326.25,20.054,333.514,0
430.4980000000001,-1.242,0.033,3.637,0.713,3.2961701293036e+19,5.5562535814522e+32,3.669,55.076,0.387,359.19699999999995,331.745,20.154,334.3830000000001,0
427.739,-1.242,0.032,4.897,0.768,3.2790743353741e+19,5.5554430464244e+32,3.949,55.854,0.374,359.662,337.779,20.207,336.358,0
425.055,-1.242,0.031,4.275,0.71,3.2566473680733e+19,5.5568139851495e+32,3.653,54.911,0.35700000000000004,359.857,342.732,20.155,338.505,0
422.334,-1.242,0.03,4.519,0.77,3.2244678900723e+19,5.1218310533969e+32,3.964,55.594,0.282,359.145,343.617,20.202,339.673,0
419.733,-1.242,0.03,4.66,0.8,3.1825359013712e+19,5.1445315059742e+32,4.117,55.974,0.4,358.732,346.8230000000001,20.228,342.225,0
417.483,-1.243,0.03,4.36,0.8059999999999999,3.13085140197e+19,5.5420253508716e+32,4.146,56.153,0.365,358.946,356.718,20.24,348.116,0
415.435,-1.243,0.029,4.277,0.767,3.0694143918686e+19,5.335644945359e+32,3.941,55.764,0.414,359.084,363.588,20.219,352.759,0
414.056,-1.243,0.029,5.384,0.737,2.9982248710671e+19,5.2729158183939e+32,3.781,55.879,0.41,359.625,380.665,20.227,363.304,0
413.195,-1.242,0.029,5.674,0.7070000000000001,2.9172828395654e+19,5.0082971366264e+32,3.628,55.543,0.396,360.507,407.029,20.209,379.612,0
412.033,-1.242,0.029,5.12,0.7759999999999999,2.8265882973636e+19,5.0081207324531e+32,3.972,57.003,0.341,360.624,407.321,20.309,384.035,0
410.727,-1.242,0.029,4.642,0.6579999999999999,2.7261412444617e+19,4.9350593791911e+32,3.366,54.965,0.32,360.643,397.268,20.197,384.732,0
409.705,-1.242,0.029,5.045,0.856,2.6159416808596e+19,4.5440353979969e+32,4.375,57.88,0.309,360.807,387.345,20.411,384.642,0
408.817,-1.242,0.029,4.862,0.825,2.5131285467553e+19,4.5887122728712e+32,4.213,57.803,0.418,361.221,391.155,20.407,387.762,0
407.594,-1.242,0.03,4.956,0.799,2.4844271613614e+19,4.3981194067316e+32,4.078,57.425,0.339,360.976,386.962,20.386,386.085,0
406.008,-1.242,0.03,4.6530000000000005,0.713,2.459519730135e+19,3.7330426900062e+32,3.621,57.707,0.373,360.854,382.527,20.407,384.225,0
404.372,-1.241,0.031,4.598,0.762,2.4279264005816e+19,3.0726925448837e+32,3.876,57.928,0.384,360.249,372.642,20.424,379.628,0
402.682,-1.241,0.032,4.279,0.698,2.3896471727012e+19,3.259844850682e+32,3.543,57.457,0.4,359.209,360.849,20.398,372.619,0
401.038,-1.241,0.032,4.647,0.6709999999999999,2.3446820464938e+19,3.1650791423663e+32,3.41,56.833,0.28600000000000003,358.85,356.435,20.363,368.597,0
399.434,-1.241,0.033,4.352,0.655,2.2930310219594e+19,3.1810459153416e+32,3.324,56.88399999999999,0.335,358.9430000000001,356.694,20.367,366.074,0
397.959,-1.24,0.034,4.773,0.631,2.234694099098e+19,3.0775696024239e+32,3.199,56.935,0.355,359.8040000000001,366.385,20.37,368.286,0
396.496,-1.24,0.034,4.394,0.632,2.1696712779096e+19,2.8116548233293e+32,3.2030000000000003,57.044,0.368,360.87,376.351,20.378,372.027,0
394.963,-1.24,0.035,4.695,0.601,2.0979625583942e+19,2.4850610470737e+32,3.027,57.93600000000001,0.354,361.502,376.125,20.444000000000006,371.964,0
393.453,-1.239,0.035,4.808,0.59,2.0195679405518e+19,2.452344725758e+32,2.975,57.87300000000001,0.34,362.097,373.176,20.44,371.661,0
391.972,-1.239,0.036000000000000004,4.534,0.7909999999999999,1.9344874243824e+19,2.1550265556204e+32,3.965,61.56100000000001,0.315,362.915,370.264,20.736,371.104,0
390.749,-1.238,0.037000000000000005,5.009,0.828,1.8440935519264e+19,2.1622708026792e+32,4.155,61.909,0.282,364.276,374.288,20.767,373.004,0
389.62,-1.238,0.039,4.78,0.8740000000000001,1.8189279560247e+19,1.9662996148297e+32,4.397,61.86,0.319,365.49300000000005,376.73,20.764,374.215,0
388.536,-1.237,0.041,4.115,1.043,1.789671670662e+19,1.9558352696339e+32,5.2429999999999986,63.838,0.4270000000000001,367.17800000000005,378.889,20.945,375.573,0
387.491,-1.237,0.043,5.17,1.121,1.7562571411534e+19,1.9971292896515e+32,5.629,64.67699999999999,0.378,369.077,380.182,21.027,377.009,0
386.351,-1.236,0.046,4.5,1.152,1.7156287031011e+19,2.6177998209783e+32,5.7879999999999985,65.03,0.469,370.773,379.73,21.062,377.432,0
385.124,-1.236,0.049,4.937,1.196,1.6710934206076e+19,2.6025862058896e+32,6.0120000000000005,65.275,0.405,372.384,376.871,21.086,376.616,0
383.918,-1.235,0.052000000000000005,4.916,1.569,1.6226512936727e+19,2.2553677710919e+32,7.888,68.649,0.317,373.582,374.307,21.46,375.695,0
382.732,-1.234,0.057,4.271,1.903,1.5703023222966e+19,2.2236439476986e+32,9.572,71.146,0.326,374.671,374.142,21.788,375.506,0
381.675,-1.234,0.062,4.555,1.925,1.5140465064792e+19,2.3749666185571e+32,9.679,71.29,0.34600000000000003,375.674,374.647,21.809,375.386,0
380.592,-1.233,0.068,5.3279999999999985,1.866,1.4538838462206e+19,2.3699585698969e+32,9.386,70.215,0.386,376.533,371.971,21.747,373.776,0
379.151,-1.232,0.07400000000000001,4.422,1.864,1.3898143415206e+19,2.3671523507784e+32,9.389,69.60600000000001,0.354,376.627,361.849,21.711,368.514,0
377.7480000000001,-1.231,0.08,3.939,1.838,1.3218379923794e+19,2.5260831613706e+32,9.259,69.15100000000001,0.349,376.077,353.711,21.685,363.707,0
376.41,-1.23,0.086,4.813,1.796,1.249954798797e+19,2.5759341592498e+32,9.051,68.459,0.32299999999999995,375.583,351.153,21.644,360.7480000000001,0
375.025,-1.229,0.091,4.162,1.797,1.1814968938e+19,2.5322217476165e+32,9.058,68.333,0.328,374.11300000000006,350.923,21.636,358.27,0
373.59,-1.228,0.096,4.464,1.742,1.1445610323885e+19,2.4819197928684e+32,8.783,67.347,0.284,371.412,349.34,21.578000000000007,355.577,0
372.182,-1.228,0.101,4.434,1.737,1.1050674837316e+19,2.459079983999e+32,8.761000000000001,67.13600000000001,0.342,369.775,348.405,21.565,353.733,0
370.844,-1.227,0.106,4.218,1.724,1.0630162478293e+19,2.4546240638609e+32,8.691,67.077,0.4,368.453,347.566,21.561,352.091,0
369.497,-1.226,0.11,4.475,1.758,1.0184073246817e+19,2.5584718832313e+32,8.874,67.09899999999999,0.419,366.8130000000001,341.34,21.564,347.861,0
368.215,-1.225,0.113,3.866,1.712,9.685346145865e+18,2.625089931273e+32,8.627,67.03699999999999,0.473,364.348,331.159,21.56,341.68300000000005,0
367.179,-1.224,0.116,3.858,1.703,9.15786368777191e+18,2.7405334983403e+32,8.593,66.425,0.425,362.068,319.909,21.525,334.427,0
366.093,-1.222,0.119,4.35,1.525,8.60749303371399e+18,3.1785602534688e+32,7.6560000000000015,65.168,0.433,359.858,314.249,21.451,328.906,0
365.244,-1.221,0.121,3.903,1.5019999999999998,8.03423418369075e+18,3.1639167536284e+32,7.53,65.207,0.362,358.487,318.581,21.455,327.858,0
364.396,-1.22,0.123,3.948,1.4880000000000002,7.43808713770323e+18,3.0573651931161e+32,7.457000000000002,64.952,0.343,357.565,322.266,21.44,326.879,0
363.514,-1.219,0.123,5.0680000000000005,1.029,6.81905189575013e+18,3.0873449259418e+32,5.1770000000000005,56.922,0.341,356.617,326.141,20.901,327.18,0
362.45,-1.218,0.122,3.94,0.987,6.17712845783276e+18,3.461156566238e+32,4.966,56.563,0.377,355.7580000000001,329.723,20.874,328.571,0
361.539,-1.217,0.121,4.224,1.3219999999999998,5.61294972641136e+18,3.5296962775284e+32,6.645,59.764,0.29,354.2340000000001,330.189,21.215,328.725,0
360.589,-1.215,0.12,3.906,1.324,5.53141408495226e+18,4.0387568265998e+32,6.65,59.892,0.236,352.093,324.703,21.23,326.302,0
359.719,-1.214,0.118,4.2780000000000005,1.336,5.44419845095686e+18,3.9899488522042e+32,6.718,59.905,0.506,350.472,322.776,21.231,325.51,0
358.917,-1.213,0.116,3.861,1.36,5.35130282442411e+18,4.2189472708705e+32,6.83,60.306,0.451,348.73800000000006,320.252,21.276,323.817,0
358.2290000000001,-1.211,0.114,4.283,1.334,5.25272720535428e+18,4.3516274572064e+32,6.688,60.316,0.29100000000000004,346.9380000000001,317.822,21.277,321.723,0
357.514,-1.21,0.112,3.904,1.269,5.14847159374735e+18,4.9748757421332e+32,6.371,59.083,0.35200000000000004,344.809,315.681,21.185,319.998,0
356.712,-1.209,0.11,4.006,1.294,5.04782385095875e+18,4.7613482458357e+32,6.492000000000001,59.467,0.35700000000000004,342.612,313.486,21.227,317.9840000000001,0
355.99,-1.207,0.107,3.704,1.249,4.98101056993545e+18,5.0873279187287e+32,6.2570000000000014,59.168,0.299,340.381,312.814,21.205,316.6690000000001,0
355.416,-1.206,0.104,4.049,1.35,4.90536895109294e+18,5.412784672608e+32,6.787000000000001,59.5,0.195,338.19199999999995,314.045,21.241,316.408,0
355.066,-1.204,0.102,3.938,1.283,4.82089899443067e+18,5.2212919804717e+32,6.442,58.918,0.28600000000000003,336.047,314.502,21.197,315.893,0
354.93,-1.203,0.099,3.695,1.141,4.72760069994893e+18,5.6800548220932e+32,5.711,57.993,0.29100000000000004,333.694,309.182,21.127,312.817,0
354.401,-1.2009999999999998,0.095,3.5860000000000003,1.038,4.62547406764743e+18,6.1169566126575e+32,5.159,58.277,0.504,330.4240000000001,290.998,21.157,303.318,0
353.776,-1.2,0.092,3.18,1.021,4.51451909752671e+18,6.614053843845e+32,5.072,58.253,0.412,326.995,278.243,21.155,295.508,0
353.076,-1.198,0.08900000000000001,3.4530000000000003,1.025,4.39473578958625e+18,6.2734288537653e+32,5.09,58.264,0.325,323.697,274.548,21.156,290.657,0
352.217,-1.197,0.086,3.249,0.946,4.27460249149322e+18,6.2357187888337e+32,4.702,57.006,0.364,320.972,280.97,21.061,289.7870000000001,0
351.386,-1.195,0.08199999999999999,3.81,0.847,4.16674093285428e+18,6.3024608046507e+32,4.208,55.771,0.442,318.7990000000001,285.514,20.964,289.226,0
350.546,-1.194,0.078,3.261,0.7170000000000001,4.05102940442172e+18,6.1966689157351e+32,3.548,55.246,0.433,316.616,285.607,20.922,287.868,0
349.631,-1.192,0.07400000000000001,3.567,0.653,3.92746790619578e+18,5.96843348241e+32,3.227,54.792,0.414,314.2270000000001,282.627,20.885,285.953,0
348.459,-1.1909999999999998,0.07,3.563,0.7709999999999999,3.79605643817622e+18,5.9684512008905e+32,3.829,55.053,0.349,311.638,277.275,20.911,282.752,0
346.98,-1.189,0.066,3.011,0.8,3.67894540876513e+18,6.0266393012196e+32,3.975,55.099,0.921,309.022,272.268,20.915,279.323,0
345.265,-1.187,0.062,2.807,0.8240000000000001,3.77203291505191e+18,6.1224843755662e+32,4.086,55.916,0.487,305.397,254.923,20.995,269.35200000000003,0
343.1690000000001,-1.186,0.058,2.293,0.885,3.84525716444728e+18,6.1478190137745e+32,4.4,55.915,0.419,300.41,223.441,20.995,251.408,1
341.241,-1.1840000000000002,0.054000000000000006,2.515,0.857,3.89861815695154e+18,5.8096706472641e+32,4.265,55.447,0.455,296.103,208.734,20.959,240.041,1
339.319,-1.183,0.05,2.254,0.892,3.93211589256361e+18,5.6024597273551e+32,4.4430000000000005,55.492,0.419,292.39,207.453,20.963,232.969,1
337.233,-1.182,0.047,2.331,0.836,3.94575037128534e+18,5.0124237166705e+32,4.155,55.35,0.386,288.654,205.21,20.952,224.878,1
335.273,-1.18,0.043,2.466,0.8440000000000001,3.93952159311541e+18,3.8747744816862e+32,4.197,55.386,0.362,285.107,205.125,20.956,220.141,1
333.36,-1.179,0.04,2.216,0.8370000000000001,3.91342955805435e+18,4.0212141382791e+32,4.157,55.445,0.398,281.344,207.989,20.961,218.062,1
331.44699999999995,-1.177,0.037000000000000005,2.278,0.773,3.86747426610191e+18,3.9606885987276e+32,3.828,55.33,0.485,277.568,210.25,20.953000000000007,216.206,1
329.751,-1.176,0.034,2.824,1.195,3.86605971806801e+18,3.5381868342785e+32,5.924,59.441,0.359,273.786,212.836,21.369,215.814,1
328.38,-1.175,0.032,2.342,1.259,3.87923660327433e+18,3.7280738111515e+32,6.247000000000001,59.787,0.396,270.438,222.808,21.407,219.938,1
327.0540000000001,-1.173,0.03,2.546,1.265,3.87666619365353e+18,3.9842432925412e+32,6.29,59.485,0.44,267.124,228.086,21.385,222.392,1
325.786,-1.172,0.029,2.805,1.288,3.85834848920745e+18,4.5365156976036e+32,6.42,59.019,0.366,264.394,233.875,21.35,226.08,0
324.627,-1.171,0.029,2.794,1.287,3.82428348993398e+18,4.6935935681028e+32,6.41,59.14100000000001,0.425,261.907,241.596,21.363000000000003,231.688,0
323.832,-1.169,0.028,3.264,1.01,3.77447119583497e+18,5.0453052496339e+32,5.022,55.96100000000001,0.503,260.66,263.022,21.114,244.096,0
322.902,-1.168,0.027000000000000003,3.302,1.095,3.63953945008171e+18,5.0814436708352e+32,5.457999999999998,56.346,0.376,258.853,265.815,21.154,248.383,0
321.957,-1.166,0.026,3.261,1.067,3.43024930685243e+18,4.9199036194603e+32,5.324,55.703,0.282,256.785,260.362,21.102,249.484,0
320.746,-1.165,0.025,2.818,0.949,3.21405673412808e+18,5.2542727391085e+32,4.723,54.956,0.298,254.134,244.003,21.039,245.213,0
319.673,-1.164,0.024,2.533,1.017,2.99096173190971e+18,5.2211653715028e+32,5.075,55.17100000000001,0.325,251.459,235.833,21.061,242.028,0
318.601,-1.162,0.023,3.133,0.95,2.7609643001955e+18,5.1544169358634e+32,4.739,54.467,0.301,248.535,230.178,21.003,238.498,1
317.386,-1.161,0.021,2.415,0.919,2.52406443898726e+18,5.6327598727237e+32,4.588,53.813,0.289,245.33900000000003,223.956,20.947,233.49400000000003,1
316.286,-1.159,0.02,2.954,0.879,2.28026214828422e+18,5.3994488556842e+32,4.381,53.648,0.313,242.779,224.21,20.933000000000003,231.819,1
315.173,-1.158,0.018000000000000002,2.5340000000000003,0.7759999999999999,2.24845401921028e+18,5.2146483331111e+32,3.853,53.618,0.411,241.513,230.427,20.931,233.072,1
313.873,-1.156,0.016,2.92,0.7190000000000001,2.2362061282075e+18,4.9191198461185e+32,3.56,53.56399999999999,0.316,239.954,229.397,20.926,231.131,1
312.512,-1.154,0.015,2.879,0.785,2.22327027321694e+18,4.8733737694023e+32,3.894,53.709,0.304,238.166,225.799,20.94,228.96,1
311.143,-1.153,0.013,2.794,0.723,2.20964645423835e+18,5.513981958241e+32,3.58,53.526,0.264,235.924,221.669,20.925,226.704,1
309.765,-1.151,0.011,2.59,0.6759999999999999,2.19533467127041e+18,5.8010588477517e+32,3.342,53.268,0.29600000000000004,233.868,223.318,20.904,226.49400000000003,1
308.199,-1.15,0.009000000000000001,2.556,0.687,2.18033492431471e+18,5.8897907052485e+32,3.394,53.517,0.355,231.905,224.394,20.927,226.096,1
306.58,-1.148,0.006999999999999999,2.818,0.672,2.19070948339273e+18,5.8053359731265e+32,3.325,53.078,0.369,229.93,223.083,20.891,224.808,1
304.616,-1.147,0.006,2.3080000000000003,0.659,2.31135005688935e+18,6.1144471757699e+32,3.256,53.005,0.397,228.097,220.22,20.885,223.15,1
302.305,-1.145,0.004,2.638,0.684,2.4261784142752e+18,6.234019688877e+32,3.383,53.084,0.364,226.482,219.842,20.893,222.509,1
300.328,-1.143,0.002,2.105,0.564,2.53519455555079e+18,5.7324521759358e+32,2.779,52.844,0.421,225.812,219.56,20.873,221.716,1
298.6040000000001,-1.142,0.001,2.888,0.691,2.63839848071614e+18,5.8280706644918e+32,3.422,53.012,0.476,226.949,225.722,20.888,224.21,1
297.069,-1.14,-0.001,2.863,0.516,2.7357901897707e+18,6.205415227638e+32,2.526,53.441,0.375,228.29,236.865,20.927,229.697,0
295.437,-1.138,-0.002,2.844,0.55,2.82736968271423e+18,6.1217629694679e+32,2.695,53.776,0.394,229.573,245.785,20.957,234.831,0
293.809,-1.137,-0.004,2.674,0.5589999999999999,2.91558334757942e+18,6.4250774248637e+32,2.7430000000000003,53.62,0.391,230.704,241.704,20.945,234.756,1
292.254,-1.135,-0.005,2.603,0.541,3.0166412097361e+18,6.699552116987e+32,2.649,53.651,0.4270000000000001,231.796,239.238,20.948,235.745,0
290.85,-1.133,-0.006,2.8960000000000004,0.5429999999999999,3.1134355583693e+18,6.722512098617e+32,2.657,53.86600000000001,0.358,232.72,238.423,20.967,236.691,0
289.586,-1.131,-0.006999999999999999,2.625,0.56,3.205966393479e+18,7.416899533399299e+32,2.744,53.745,0.327,233.626,238.544,20.957,236.976,0
288.325,-1.13,-0.006999999999999999,2.651,0.521,3.2942337150647e+18,7.689895736791e+32,2.557,52.768,0.382,234.571,240.694,20.883000000000006,238.48,0
287.0540000000001,-1.128,-0.008,2.764,0.507,3.37823752312691e+18,7.606963266072301e+32,2.489,52.63800000000001,0.364,234.965,242.693,20.874,239.889,0
285.568,-1.126,-0.009000000000000001,2.795,0.503,3.45893744796474e+18,7.1159678120325e+32,2.468,52.632,0.327,235.346,242.471,20.873,240.217,0
283.933,-1.124,-0.01,2.467,0.505,3.73123622418383e+18,6.2421785518952e+32,2.479,52.755,0.408,235.312,239.146,20.883000000000006,239.192,1
282.448,-1.122,-0.011,2.48,0.42,3.9934708340561e+18,5.6335747664786e+32,2.056,52.494,0.445,234.96400000000003,237.94,20.864,238.911,1
280.961,-1.12,-0.011,2.787,0.45,4.24564127758051e+18,4.8544566017925e+32,2.199,52.809,0.382,233.487,237.212,20.89,238.435,1
279.47900000000004,-1.118,-0.012,2.494,0.146,4.4877475547581e+18,4.7952971956415e+32,0.705,52.71,0.375,232.644,236.667,20.883000000000006,237.819,1
278.052,-1.116,-0.013,2.672,0.126,4.71978966558782e+18,5.0258421947785e+32,0.608,52.84,0.378,232.563,243.333,20.893,240.952,0
276.66200000000003,-1.114,-0.013,2.654,0.113,4.94176761007047e+18,5.0269579561314e+32,0.546,52.625,0.379,233.24,249.133,20.878,243.891,0
275.238,-1.112,-0.014,2.596,-0.076,5.15368138820524e+18,5.0113886474874e+32,-0.361,52.51,0.398,233.874,251.7,20.869,245.788,0
273.918,-1.11,-0.014,3.129,-0.099,5.35529592932899e+18,4.7475700014898e+32,-0.469,53.244,0.389,235.026,257.188,20.928,249.962,0
272.769,-1.108,-0.014,2.946,-0.175,5.53391465823234e+18,5.1205867982232e+32,-0.8290000000000001,52.673,0.395,236.922,267.091,20.887,256.313,0
271.711,-1.106,-0.015,2.7260000000000004,-0.078,5.70152571445838e+18,5.1166777842493e+32,-0.369,54.154,0.414,238.66,275.003,21.009,261.968,0
270.573,-1.103,-0.015,2.989,-0.555,5.85812909800817e+18,5.0689446137193e+32,-2.5860000000000003,52.726000000000006,0.45,239.783,274.12,20.905,264.1,0
269.439,-1.101,-0.015,2.986,-0.8240000000000001,6.00372480888091e+18,4.8385015225126e+32,-3.782,53.438,0.452,241.367,273.078,20.964,266.28700000000003,0
268.308,-1.099,-0.015,2.92,-0.983,6.1383128470761e+18,4.6049010492016e+32,-4.506,51.614,0.373,243.062,272.673,20.826,268.036,0
267.267,-1.096,-0.016,3.052,-1.54,6.27570080660141e+18,4.6411178028052e+32,-7.08,44.7,0.338,244.905,274.182,20.207,269.833,0
266.481,-1.094,-0.017,2.915,-1.569,6.4611237774662e+18,4.6590551643127e+32,-7.226,44.075,0.435,246.775,278.27,20.142,272.866,0
265.86400000000003,-1.091,-0.02,3.355,-1.574,6.63295226520718e+18,3.9798771333097e+32,-7.261,43.76600000000001,0.403,249.072,286.773,20.11,278.106,0
265.221,-1.088,-0.022,2.9360000000000004,-1.491,6.7911862698254e+18,4.6062526584337e+32,-6.8870000000000005,44.292,0.397,251.506,291.922,20.153,282.072,0
