size3mom,price3rsiUSD,mining_profitability3roc,activeaddresses30mom,size30rsi,hashrate14mom,mediantransactionvalue7rsiUSD,mining_profitability7std,median_transaction_fee3trxUSD,mediantransactionvalue14rocUSD,size30trx,price7varUSD,mediantransactionvalue14rsiUSD,size30std,sentinusdUSD,priceUSD,sentbyaddress30var,hashrate3std,hashrate90roc,hashrate7trx,price7momUSD,top100cap,confirmationtime3ema,mediantransactionvalue14smaUSD,confirmationtime30ema,mediantransactionvalueUSD,median_transaction_fee7rocUSD,difficulty14var,category
-179757.0,67.612,25.395,32135,49.37300000000001,3.60136193690881e+17,47.7,0.423,0.105,35.306,0.27,15.875,50.855,160928.0,1010737048.0,380.995,694756026,9.70229142731481e+16,139.874,1.9,2.645,19.529,8.068999999999999,148.425,8.642000000000001,149.286,0.6990000000000001,1.2589637819897e+20,1
-81066.0,75.653,-10.543,59862,48.81100000000001,3.08055945065815e+17,45.021,0.339,0.23,16.480999999999998,0.262,6.791,49.39100000000001,163965.0,1019017761.0,382.955,634616857,2.32264048124742e+16,157.018,1.905,-4.905,19.567,8.245,149.841,8.628,140.145,-1.265,1.3568179396867e+20,1
-107890.0,89.43799999999997,8.865,37599,49.19300000000001,8.62650847966074e+16,46.202,0.196,0.487,0.945,0.251,21.423,49.911,166034.0,1011348420.0,389.825,615168519,1.37781643428222e+17,133.056,1.646,12.542,19.553,8.738,149.937,8.667,143.20600000000005,3.324,1.3954888267491e+20,1
-14586.0,95.323,-3.11,63067,49.05,1.17039751722315e+17,50.598,0.203,0.903,16.582,0.238,65.112,51.806,165306.0,1109922387.0,400.002,557249170,1.30567103675849e+17,108.895,1.372,22.437,19.553,8.706,151.502,8.667,154.082,5.942,1.3749764431769e+20,1
147477.0,96.609,6.962999999999999,9606,52.428,7.17108675194921e+16,63.96100000000001,0.147,1.161,26.366,0.23,106.517,58.399,166074.0,1568580253.0,404.62,558008764,4.77450560281945e+16,102.975,1.046,27.67,19.551,9.09,154.429,8.719,196.379,7.341,1.29528078897e+20,1
129892.0,96.662,-3.954,-50443,52.372,9.81127431778122e+16,65.094,0.141,1.123,75.251,0.225,106.592,59.02,166379.0,1604344231.0,404.798,553329774,7.95375492538992e+16,143.679,0.67,30.214,19.536,9.762,160.586,8.83,200.731,8.066,1.1564018641285e+20,1
149249.0,98.559,13.371,65064,52.701,-3.8129374442247e+16,54.14100000000001,0.203,1.241,80.3,0.223,135.55700000000002,54.213,168139.0,1651259021.0,414.783,580717412,9.87444490408697e+16,105.303,0.225,35.094,19.495,9.526,166.208,8.86,176.735,9.243,9.5833966865237e+19,1
-111673.0,99.045,9.166,54202,49.485,7.98698220545041e+16,54.151,0.211,1.344,20.204,0.218,148.91,54.218,166844.0,1619113816.0,420.74300000000005,490911075,1.53141367028938e+17,139.15,0.071,39.74800000000001,19.533,9.024,168.33,8.838,176.76,10.433,7.0109420254164e+19,0
6681.0,98.694,-0.589,-134203,52.327,1.4472394370546e+17,57.9,0.207,1.216,34.422,0.217,112.238,55.84,157545.0,2010333295.0,420.701,477328006,1.72441968694573e+17,114.881,0.051,37.746,19.508,9.477,171.734,8.908,186.092,9.857,4.5931859219625e+19,1
-36191.0,99.404,-14.976,9385,51.569,8.07859540755785e+16,63.86,0.206,1.256,36.077,0.217,102.498,58.572,148921.0,1775371462.0,430.082,471785367,5282633418298646.0,103.79,0.094,40.258,19.539,9.539,175.56400000000005,8.953,202.225,10.327,3.0148411027804e+19,1
194868.0,99.657,-14.099,29162,54.1,-2.13397106248675e+17,69.275,0.222,1.389,58.03,0.221,133.947,61.323,158529.0,1840114390.0,438.567,473529243,8.41860382231492e+16,102.65,0.032,38.564,19.535,10.394,181.319,9.101,219.441,9.641,4.7536314845682e+19,0
131124.0,89.565,4.543,7677,55.275,-1.7084612165593e+17,60.197,0.223,1.239,12.57,0.232,127.831,57.76,167295.0,1948638726.0,437.065,515846946,1.27281887858109e+17,87.66799999999998,-0.152,32.445,19.546,10.866,182.951,9.245,204.59,8.019,6.3056843072262e+19,0
145420.0,45.558,-2.589,57133,54.859,-5.11550139168021e+16,48.698,0.218,0.69,-11.521,0.248,67.557,52.67100000000001,175353.0,1692689237.0,427.514,560833371,6.32796914164736e+16,95.918,-0.263,22.717,19.553,10.727,181.262,9.332,181.651,5.612,7.4746772842911e+19,0
72402.0,30.615,-5.614,-32274,55.662,-2.24091132762985e+17,43.15600000000001,0.163,0.1,-18.37,0.267,50.102,49.94,189745.0,1544268107.0,421.19,557197474,6.56982962953901e+16,82.09700000000002,-0.418,6.407,19.52,11.465,178.554,9.517,168.43400000000003,1.545,8.2606104157643e+19,1
-99215.0,40.401,10.968,8818,52.377,-1.58452312980402e+17,41.806,0.165,-0.151,10.673,0.28600000000000003,45.615,49.271,191593.0,1308830512.0,423.3,526412019,6.40667858942726e+16,94.729,-0.472,2.557,19.535,10.378,179.692,9.503,165.218,0.608,8.6634837016461e+19,1
-117955.0,45.639,-9.774,-8219,51.486,-3.47108114215191e+16,46.841,0.19,-0.187,23.845,0.301,39.39,51.102,192028.0,1392671304.0,424.262,511752207,1.79047436955863e+17,139.96200000000002,-0.264,3.5610000000000004,19.55,10.332,182.079,9.553,173.562,0.846,8.683297141935e+19,1
-244265.0,74.066,20.745,-48834,49.147,-3.66201808669653e+16,26.026,0.215,0.079,-24.965,0.31,40.731,39.069,190999.0,1092245900.0,432.256,530439844,1.45049153717026e+17,94.1,-0.191,2.173,19.559,10.064,179.525,9.569,107.454,0.505,8.3200507366324e+19,0
-22459.0,56.67,-19.435,-21838,51.698,2.08746118208054e+16,65.903,0.231,0.14800000000000002,66.521,0.318,26.285,61.24,191552.0,3640261779.0,429.127,519586542,1.32654279722851e+17,125.777,-0.032,-9.44,19.54,10.405,186.846,9.645,256.579,-2.152,7.5737444857386e+19,1
148064.0,76.706,9.696,55561,54.822,-1.07379672605862e+16,73.956,0.23,0.363,67.994,0.33,25.504,67.502,193999.0,4333312837.0,436.765,622739688,9.25770746880112e+16,69.877,0.026,-0.3,19.472,10.616,196.384,9.721,329.906,-0.069,6.4443783892513e+19,0
231137.0,64.476,-0.8170000000000001,82635,54.601000000000006,-1.36906433368148e+16,63.153,0.249,0.381,41.675,0.345,31.254,60.922,191085.0,4781478436.0,434.676,691222472,1.08704895195093e+17,90.729,-0.038,7.162000000000001,19.106,10.414,202.359,9.753,284.384,1.675,4.9319524471723e+19,0
123714.0,47.581,17.372,-41892,54.47,2.07439607066472e+17,63.223,0.232,0.227,61.201,0.362,21.889,60.968,198590.0,2465279995.0,431.575,809177591,1.23563087984094e+17,121.775,0.063,10.385,19.386,9.793,210.085,9.715,284.898,2.466,3.0364666595006e+19,0
7533.0,20.693,-3.844,-115853,54.952,-5.61386925959174e+16,47.228,0.211,-0.196,17.225,0.381,26.311,51.117,206946.0,1485262935.0,421.323,712789859,1.21571739839496e+17,113.631,0.109,-1.977,19.441,10.23,212.26,9.777,207.207,-0.467,7.5792102623732e+18,0
-118464.0,18.057,-7.67,9671,51.286,3.42524202372309e+16,43.652,0.181,1.115,-0.238,0.395,36.731,48.762,203117.0,3128865274.0,419.557,723888489,7.63266086848519e+16,112.26,0.239,-4.704,19.693,9.76,212.228,9.745,185.649,11.747,1770225804509184.0,0
-120243.0,6.725,-13.157,62728,51.114,5.3260167868929e+16,71.245,0.171,3.621,107.623,0.406,110.906,66.706,199601.0,7882414412.0,403.989,711356511,9.10060683172058e+16,102.291,0.409,-28.267,19.91,9.68,227.774,9.736,419.867,24.125,1.69451459900237e+18,1
-291976.0,9.097,4.352,-76096,47.323,4.1083914872944e+16,41.506,0.146,2.215,-42.528,0.407,158.549,45.286,201109.0,812078345.0,404.42,969793354,8.84378512275762e+16,85.865,0.421,-24.707,19.962,9.705,221.108,9.736,126.118,6.494,3.1255378970217e+18,1
-78231.0,38.332,-13.652,-61762,49.365,1.5070139554339e+17,42.601000000000006,0.192,0.745,-32.733000000000004,0.404,132.002,46.017,193298.0,1187032285.0,409.784,1149111557,8.40537272696417e+16,93.517,0.42,-26.981,19.663,10.265999999999998,216.325,9.806,137.622,4.021,4.29484011990024e+18,1
-99670.0,51.036,24.432,-44094,48.678,-6.2078048887701e+16,42.325,0.231,-1.2009999999999998,-26.126,0.396,85.84299999999998,45.82,194344.0,952123557.0,412.669,1201557033,1.19820575885912e+17,50.361,0.211,-22.008000000000006,19.617,9.808,212.935,9.777,134.19299999999998,-5.063,5.20242126762541e+18,0
115270.0,47.348,1.617,47032,50.309,2.67462729711137e+17,41.534,0.218,-2.097,-25.469,0.386,38.716,45.294,193510.0,849103700.0,411.941,1314010026,2.1227743487863e+17,78.705,0.298,-19.634,19.639,9.19,209.871,9.699,125.536,-4.244,5.84828134018463e+18,1
-31354.0,58.778,11.523,-81140,48.62600000000001,1.48327725389363e+17,40.19,0.215,-2.127,-32.054,0.373,25.511,44.452,194528.0,1007961449.0,413.802,1394895815,2.23754630971525e+17,66.764,0.418,-7.522,19.53,9.24,206.088,9.672,112.258,-1.412,6.23242033759466e+18,1
-66046.0,79.503,-14.011,-35611,47.104,3.08564250755556e+16,40.703,0.215,-1.6569999999999998,-33.569,0.354,25.561,44.706,201636.0,990278817.0,419.577,1492179552,4.38399506248052e+16,101.692,0.5660000000000001,0.02,19.528,9.12,201.926,9.629,115.3,-11.5,6.35483825985552e+18,0
-170077.0,43.83600000000001,-4.51,-78995,46.144,7.85044839467073e+16,39.554,0.207,-1.329,-0.913,0.329,17.85,44.076,208075.0,754893175.0,413.346,1723260675,9.36881374683749e+16,90.489,0.5429999999999999,9.357,19.544,9.56,201.856,9.653,106.473,-22.96,6.21553510694624e+18,0
-39022.0,41.244,0.139,-39054,47.88800000000001,-1.32171587464544e+17,38.554,0.208,-1.036,-61.216,0.303,7.7810000000000015,43.555,206145.0,667825244.0,412.764,1928757526,1.73718694326471e+17,59.69,0.31,8.344,19.608,10.194,190.637,9.729,99.511,-9.679,5.81451087888777e+18,1
111900.0,50.727,7.666,319,50.192,-3312079009270656.0,44.118,0.171,-0.728,-62.719,0.278,5.5870000000000015,45.878,201058.0,998909490.0,414.027,1961931337,8.29580897247315e+16,49.21100000000001,0.085,4.243,19.634,9.834,175.858,9.712,122.993,-8.87,5.15176557567594e+18,1
90149.0,63.111,6.642,-25850,48.629,1.66684770237272e+17,44.54,0.092,-0.429,-56.15600000000001,0.253,5.573,46.051,197961.0,1319651484.0,415.778,1988557607,1.40371351704442e+17,78.131,0.055,3.109,19.609,9.389,164.451,9.663,124.686,0.753,4.22729919729815e+18,0
30915.0,58.87,-3.377,-55286,48.753,5.72641975477919e+16,59.999,0.107,-0.041,-30.194000000000006,0.228,4.552,53.101000000000006,200793.0,5542069880.0,415.443,1979791689,1.34881791171604e+17,107.075,0.163,3.502,19.607,9.431,158.306,9.651,198.875,2.097,3.04111174377118e+18,1
20541.0,77.657,-7.942,24497,50.807,-1167060216138880.0,49.929,0.105,0.058,-26.226,0.207,5.488,48.838,200843.0,3338014969.0,418.234,1984666589,1.14249877537214e+17,73.422,0.13,4.433,19.543,9.822,154.425,9.687,152.866,0.6890000000000001,1.59320321508665e+18,0
75401.0,34.27,-9.62,-89891,50.614,-7.4780565794174e+16,45.003,0.121,-0.09,-31.513,0.187,3.267,46.587,200878.0,2162888709.0,413.077,1930064840,1.23612022764611e+17,56.726000000000006,0.054000000000000006,-6.501,19.426,10.205,150.246,9.745,127.145,-1.5490000000000002,1.03521411423588e+18,0
-28789.0,18.026,-0.02,-59932,47.994,-1.29409650434507e+17,40.657,0.127,-0.35,-75.407,0.16699999999999998,9.602,44.534,201680.0,891182100.0,407.531,2000079696,2.76923562855009e+16,46.313,-0.073,-5.815,19.424,10.397,127.631,9.799,103.256,-1.4069999999999998,4.06519516531524e+18,1
-86058.0,39.336,-1.6909999999999998,-78275,48.565,2.94255417804659e+16,40.518,0.127,-0.37,-18.706,0.146,11.127,44.469,204593.0,726097195.0,410.271,2037599691,4.60995774687426e+16,57.19600000000001,-0.126,-2.4930000000000003,19.42,10.13,125.946,9.803,102.527,-0.604,6.5851794058222e+18,0
14680.0,36.629,3.214,-61288,51.085,-5.98269252948378e+16,45.603,0.083,-0.319,-13.115,0.128,12.697,46.42100000000001,204506.0,835116171.0,409.752,2042399089,4.83358773070426e+16,70.351,-0.197,-4.275,19.346,10.245,124.656,9.839,119.573,-1.033,8.59516683574837e+18,1
73956.0,69.83,3.759,-40294,49.995,1.50368530526823e+17,42.21,0.051,-0.077,-21.13,0.112,12.319,45.047,202113.0,926644836.0,415.288,2034223600,5.54600364593015e+16,59.762,-0.172,-0.49,19.3,9.987,122.631,9.832,105.838,-0.118,1.0095157455098e+19,1
14090.0,75.704,0.7879999999999999,-98656,48.942,-9.60682604362365e+16,44.219,0.05,0.129,-11.152,0.096,13.781,45.764,196093.0,860298494.0,416.991,1921543635,6.99025448355121e+16,71.456,-0.091,1.547,19.418,9.826,121.631,9.821,111.536,-1.169,1.1085151263875e+19,0
-80159.0,63.06,-2.512,-77510,48.924,-1.00624055811694e+16,49.111,0.049,0.17600000000000002,11.392,0.081,10.9,47.51300000000001,190383.0,949318055.0,415.821,1766189978,3.83419687550169e+16,92.633,0.046,-2.4130000000000003,19.779,9.811,122.545,9.82,125.047,-0.5770000000000001,1.1565148262067e+19,0
-90032.0,57.39100000000001,-2.545,-51343,47.555,-7.47535304389717e+16,45.377,0.041,0.14300000000000002,-0.969,0.063,11.8,46.222,181869.0,876239761.0,415.36,1793262403,3.12820531471222e+16,49.37,0.14,2.2840000000000003,19.765,9.837,122.465,9.823,114.183,0.5529999999999999,1.1535148449687e+19,1
-49499.0,66.184,0.138,-56798,47.594,6.50908570200069e+16,40.213,0.039,0.126,-7.535,0.045,7.479,44.344,183230.0,624918390.0,416.249,1824950554,2.97508603236387e+16,38.812,0.236,8.718,19.988,9.624,121.892,9.796,98.45,2.139,1.0995151826722e+19,1
-44663.0,83.975,-3.264,-76402,47.724,1.70131535459613e+17,40.654,0.067,0.2,-0.181,0.026,7.354,44.48,185233.0,727109012.0,419.4380000000001,1878630393,2.88464921310145e+16,50.953,0.318,9.167,19.877,9.919,121.879,9.823,99.331,2.234,9.945158393176e+18,1
50517.0,91.966,18.51,42715,49.136,9.45683048383985e+16,51.412,0.17600000000000002,0.343,-0.821,0.008,7.621,48.0,185214.0,881707209.0,423.456,1882898183,2.48132956608536e+16,68.417,0.34,13.705,19.963,9.195,121.807,9.736,121.983,3.345,8.38516814905763e+18,0
211155.0,45.395,-7.257999999999999,96978,53.776,1.44341302032055e+17,52.889,0.188,0.215,0.525,-0.002,6.794,48.521,189055.0,882870612.0,417.945,1827947406,1.47936606001737e+17,80.248,0.55,2.657,19.656,9.183,121.853,9.699,125.342,0.64,6.31518109435009e+18,0
119451.0,26.676,0.368,-54955,51.166,-4022535388527104.0,51.91,0.196,-0.062,-37.87300000000001,-0.009000000000000001,9.959,48.244,175045.0,837456770.0,412.853,1475039658,1.3988797681728e+17,71.311,0.652,-4.138,19.663,9.49,116.473,9.706,123.555,-0.992,3.73519722907435e+18,1
170659.0,41.74800000000001,-20.746,-103442,53.722,-4.28357494223194e+16,52.426,0.204,-0.14800000000000002,-18.586,-0.01,10.4,48.404,167398.0,907076104.0,414.983,1011158119,2.33737290228722e+17,53.755,0.455,-0.8390000000000001,19.647,10.550999999999998,114.444,9.829,124.453,-0.202,6.4521655320943e+17,1
-68022.0,43.17100000000001,17.52,-93730,51.49800000000001,-1.40122914071634e+16,51.691,0.229,-0.14300000000000002,-2.919,-0.009000000000000001,10.512,48.222,153534.0,904069849.0,415.156,553761036,1.49785289710792e+17,61.452,0.209,-0.205,19.579,9.982,114.179,9.802,123.434,-0.049,6.99669043698729e+16,1
49952.0,65.173,-3.976,-66805,52.308,1.53669826858594e+17,42.645,0.246,-0.022,6.746,-0.006,10.461,45.822,135978.0,733953480.0,418.138,440929418,1.48792777765686e+17,63.691,0.152,1.889,19.582,10.171,114.677,9.838,110.222,0.454,1.77488703000674e+17,0
-118139.0,63.208,10.349,-66982,50.26,-2.93099340248947e+16,39.155,0.241,0.051,1.879,-0.002,9.882,44.775,132654.0,651242932.0,417.978,421995944,1.2336555595833e+17,34.684,0.017,-1.459,19.546,10.156,114.814,9.857,104.453,-0.348,2.66284451334455e+17,1
-98741.0,68.446,-7.55,-52178,48.68600000000001,2.11632933944924e+17,54.01300000000001,0.17,0.093,3.68,-0.001,4.089,49.022,129609.0,890688405.0,418.564,357520923,1.62788275587969e+17,58.815,0.124,-4.892,19.464,9.415,115.128,9.781,123.973,-1.155,3.36354149350244e+17,1
-57180.0,83.197,8.808,57126,50.691,1.13028408295561e+17,52.43600000000001,0.16399999999999998,0.17,15.188,0.001,6.448,48.597,128150.0,948818090.0,420.973,347124495,1.72346717012862e+17,75.306,0.272,3.028,19.466,9.353,116.277,9.749,121.912,0.725,3.87697797081596e+17,1
-20616.0,84.626,0.525,50103,49.707,6.28064038439043e+16,58.026,0.161,0.201,16.526,0.002,5.291,50.407,128135.0,1008344908.0,421.292,360360984,5.6408856867167e+16,67.419,0.362,8.439,19.456,9.262,117.593,9.712,129.969,2.044,4.20315394507538e+17,0
88557.0,55.904,-6.9460000000000015,-28600,51.149,-2.85060303657718e+16,54.411,0.152,0.147,0.8140000000000001,0.004,3.829,49.49800000000001,129619.0,1149273664.0,420.006,359087090,7.89949202083865e+16,42.717,0.332,5.024,19.43,9.811,117.666,9.754,126.065,1.211,4.34206941632266e+17,1
-23624.0,60.697,1.922,-83570,49.999,-1.68762562127931e+16,59.56800000000001,0.109,0.101,16.406,0.005,1.609,51.163,128830.0,1145127634.0,420.314,360208301,6.83119740860419e+16,43.802,0.223,5.159,19.397,9.906,119.004,9.77,132.915,1.243,4.29372438459974e+17,0
-71172.0,21.755,0.509,-5950,47.712,4.82667671168991e+16,36.226,0.07200000000000001,-0.035,1.033,0.003,2.294,43.603,130737.0,935993950.0,416.93300000000005,363349033,8.00941121522462e+16,51.187,0.215,-1.205,19.399,9.397,119.077,9.713,99.467,-0.28800000000000003,4.05811884978078e+17,1
-204943.0,49.74100000000001,4.466,-37597,45.577,1.94226138198454e+17,38.108,0.07,-0.051,2.377,-0.004,2.016,44.194,137713.0,838084617.0,418.889,365111279,2.00375587541749e+17,59.136,0.435,0.911,19.408,8.86,119.245,9.623,101.692,0.218,3.63525281194967e+17,1
52915.0,62.032,-3.111,81182,51.535,9.45115775551222e+16,56.316,0.07200000000000001,-0.003,5.4460000000000015,-0.009000000000000001,1.862,50.898,132137.0,1078493351.0,420.07,325520488,1.31824650803038e+17,47.39,0.5479999999999999,1.506,19.386,9.136,119.72,9.61,128.625,0.36,3.02512627102253e+17,1
200415.0,82.329,-4.956,100421,53.114,-1.20087753344984e+17,57.066,0.07200000000000001,0.14,3.714,-0.008,3.768,51.22,137816.0,1479742922.0,423.767,322138515,1.46621103311091e+17,41.276,0.531,2.794,19.356,9.433,120.052,9.617,129.996,0.664,2.22773922716713e+17,0
153965.0,79.69800000000002,4.238,30093,49.785,5.1361466921822e+16,60.7,0.07400000000000001,0.201,10.336,-0.008,5.165,52.756,137705.0,1361799192.0,423.615,339914720,5.28073304019789e+16,75.131,0.532,2.322,19.401,9.107,120.964,9.563,136.326,0.551,1.24309168034152e+17,0
-56698.0,71.089,2.309,21384,49.962,2.789979259723e+17,56.582,0.058,0.184,5.792000000000002,-0.008,5.971,51.47,136634.0,1253074066.0,423.23,354333131,9.42965534742626e+16,92.3,0.598,3.224,19.318,8.943999999999997,121.479,9.513,131.661,0.768,3.90832946590987e+18,1
-43101.0,87.77799999999998,-12.438,-9060,51.92100000000001,2.23542567710428e+17,65.282,0.139,0.239,18.628,-0.005,9.451,55.19600000000001,138622.0,1628581013.0,426.47,337895086,4.41913578064855e+16,77.638,0.649,6.1560000000000015,19.264,9.652,123.122,9.568,146.428,1.465,1.2230445048462e+19,1
-32533.0,93.476,-9.881,-52776,48.938,-1.90334537427858e+16,40.348,0.133,0.342,-2.568,-0.004,11.527,45.295,138917.0,1309938294.0,429.73800000000006,336769414,1.10335373741134e+17,60.534,0.5429999999999999,12.806,19.11,10.043,122.92,9.623,107.392,3.071,1.9157956257525e+19,0
-54981.0,66.33,0.065,12435,48.56,1.92246962554938e+17,44.368,0.133,0.3,8.875,-0.005,9.067,46.957,139917.0,1118898182.0,427.826,331660956,9.27661566095651e+16,35.24800000000001,0.483,8.936,19.109,9.579,123.582,9.591,113.723,2.133,2.4658191287834e+19,0
45050.0,59.422,3.4560000000000004,67573,52.908,-6.9479447698368e+16,52.881,0.15,0.208,3.465,-0.002,5.372999999999998,50.665,144445.0,1691787258.0,427.315,330280303,7.22479149202733e+16,51.07100000000001,0.366,7.245,19.08,10.162,123.889,9.665,128.269,1.725,2.8731150139398e+19,1
75135.0,71.604,5.282,57973,50.725,-1.72503544285381e+16,55.476000000000006,0.149,0.171,9.11,0.001,5.223,51.848,143296.0,1587216550.0,428.717,346033573,5.43703935474321e+16,55.092,0.262,4.95,19.108,9.881,124.682,9.661,133.018,1.168,3.1376832812208e+19,1
37635.0,91.934,7.263,27920,49.452,5.82692963513482e+16,56.095,0.16699999999999998,0.368,3.148,0.004,14.33,52.12,142982.0,1778229119.0,436.562,352077975,4.86976311517053e+16,74.415,0.222,12.947,19.119,9.304,124.974,9.601,134.059,3.056,3.2595239306265e+19,1
-105838.0,95.778,2.53,513,50.302,2.32409611890364e+17,55.36600000000001,0.16699999999999998,0.642,5.671,0.006,32.852,51.864,143045.0,2229111901.0,443.215,356843063,1.30654574633406e+17,61.687,0.35,19.985,19.069000000000006,9.42,125.485,9.597,133.213,4.722,3.2386369621575e+19,1
25045.0,96.603,1.497,50749,51.348,7.0246078039573e+16,58.337,0.14300000000000002,0.77,3.218,0.01,50.274,53.03100000000001,143402.0,2355360487.0,445.474,352919442,1.52083690991672e+17,28.83,0.302,19.004,19.017,9.745,125.79,9.627,137.192,4.456,3.0750223758132e+19,1
-42265.0,96.762,-10.519,15858,48.408,3.84923670873946e+16,35.262,0.139,0.728,4.222,0.01,61.89,43.47,144447.0,1525996777.0,445.852,361402303,1.53152287035097e+17,38.814,0.257,16.114,19.018,9.873,126.09,9.651,103.667,3.75,2.768680171594e+19,1
-3751.0,98.562,4.573,42876,50.208,-2.01951574388378e+17,32.669000000000004,0.138,0.7859999999999999,-3.73,0.011,76.203,42.065,139787.0,1005038252.0,452.604,344440459,7.59168498811177e+16,22.315,0.107,24.778,18.991,10.390999999999998,125.819,9.732,97.899,5.792000000000002,2.3196103494997e+19,1
99573.0,99.095,1.116,25514,53.553,-1.67503862085415e+17,53.017,0.116,0.862,-1.256,0.017,78.22800000000002,50.723,144513.0,1242330005.0,457.376,284065625,1.50356451423928e+17,21.022,-0.175,30.061,18.865,10.865,125.704,9.836,127.01,7.035,1.7278129095305e+19,1
158518.0,99.458,23.682,98703,52.039,-3049379072209152.0,52.90600000000001,0.212,0.952,-2.43,0.026,70.359,50.674,141850.0,1281127419.0,463.109,296399111,1.02115046302384e+17,35.55,-0.325,34.392,18.874,10.201,125.478,9.817,126.838,8.022,9.9328785168592e+18,0
147303.0,68.083,-3.645,-33961,53.42100000000001,-5.15078803261169e+16,47.815,0.217,0.752,-12.499,0.038,50.643,48.496,147702.0,1138444022.0,458.712,305584779,1.19225405263834e+17,41.034,-0.376,22.15,18.847,10.682,124.261,9.903,119.287,5.074,1.16035175966363e+18,0
22995.0,26.677,0.444,-109924,53.91,-2.04071739164612e+17,42.889,0.202,0.125,-15.267,0.054000000000000006,47.984,46.304,154135.0,1196309739.0,444.29,306581104,8.81457860154112e+16,19.803,-0.49,1.075,18.788,10.674,122.825,9.953,111.561,0.243,9768047476736.0,1
-332.284,44.207,-8.201,27970,51.76,-6.71923623599844e+16,36.811,0.214,-0.118,-31.06,0.07,42.155,43.4,155848.0,1131451829.0,449.257,334496570,1.05258137950411e+17,23.908,-0.461,3.783,18.773,9.894,119.577,9.899,100.948,0.8490000000000001,31478884859904.0,1
-117795.0,52.941,5.2429999999999986,8637,50.402,9.12752220253146e+16,33.633,0.21,-0.107,-11.647,0.084,34.275,41.788,151897.0,856718781.0,451.828,330423022,1.43515936506228e+17,26.214,-0.307,5.976,18.778,9.879,118.683,9.896,94.884,1.34,49486659321856.0,0
-271762.0,45.202,-0.415,-29177,47.338,2.46263197622973e+16,28.361,0.2,-0.108,-26.408,0.09,36.103,38.915,157848.0,843948711.0,449.954,368288182,5.77940842527611e+16,28.399,-0.097,-2.65,18.712,9.584,116.538,9.857,83.691,-0.586,63791387639808.0,0
-61762.0,31.502,-6.372999999999998,5405,50.31,9.00288080785126e+16,57.76300000000001,0.2,-0.199,-1.536,0.095,38.974,52.348,156525.0,1091834123.0,446.236,352672631,1.69392592853027e+16,38.092,0.107,-11.14,18.664,9.378,116.398,9.813,126.299,-2.436,74393082396672.0,1
20681.0,32.458,-0.983,21624,50.93,9.53083610556332e+16,61.072,0.124,-0.229,0.634,0.101,19.751,54.27,156971.0,1013256772.0,446.352,336700775,2.4327750495991e+16,32.125,0.304,-16.757,18.662,9.457,116.458,9.795,133.861,-3.618,81291714232320.0,1
81332.0,39.426,2.154,-4705,49.262,9.94124675027656e+16,64.153,0.098,-0.19,5.158,0.103,5.785,56.065,155200.0,1015778254.0,446.98800000000006,335497606,5.61770988411983e+16,27.886,0.514,-11.724,19.206,9.04,116.952,9.72,140.974,-2.556,84487308312576.0,0
-46561.0,36.487,-3.707,-14209,49.203,-4.84170917453427e+16,55.536,0.103,-0.147,-3.1460000000000004,0.103,4.0680000000000005,52.346,155861.0,963772445.0,446.657,336955488,3.62585007916375e+16,33.488,0.647,2.367,19.061,9.165,116.652,9.692,129.02200000000002,0.5329999999999999,83979847860224.0,1
-92340.0,75.793,5.982,-26031,48.756,1.57815729533342e+17,54.006,0.065,0.027000000000000003,-7.53,0.1,5.3420000000000005,51.679,156681.0,1046134264.0,451.464,333343314,2.70475820220611e+16,27.495,0.742,2.206,18.887,9.027,115.914,9.64,126.861,0.491,79769349652480.0,1
-60527.0,89.289,-2.57,-16235,47.807,2.53336390222805e+16,49.405,0.059,0.309,16.336,0.094,15.852,49.702,160282.0,865570450.0,457.98800000000006,374978490,5.88302674019748e+16,2.439,0.7090000000000001,6.16,18.643,9.314,117.124,9.637,120.602,1.3630000000000002,71855792717824.0,0
-126370.0,85.005,7.431,-16399,46.192,2.07287825894807e+17,44.90600000000001,0.073,0.413,16.744,0.08199999999999999,24.262,47.721,170260.0,741135456.0,457.595,416081947,7.7902491485931e+16,19.033,0.7240000000000001,7.642,18.639,8.942,118.295,9.569,114.291,1.6980000000000002,60239185444864.0,1
-47646.0,86.27799999999998,-2.576,36170,47.79600000000001,4.18648874503335e+17,56.90600000000001,0.07400000000000001,0.404,3.009,0.068,27.154,53.00899999999999,170032.0,942789236.0,458.102,403259454,1.71269286588004e+17,34.394,0.884,11.866,18.702,8.682,118.568,9.495,130.83100000000002,2.659,44919548805120.0,0
80386.0,46.81800000000001,-1.524,76950,50.067,1.77437725749514e+17,60.868,0.061,0.242,8.344,0.056,21.844,54.964,156261.0,1004065257.0,454.7480000000001,390862280,1.13456669784018e+17,13.75,0.919,8.396,18.654,8.898,119.324,9.47,137.421,1.881,25896849244160.0,0
234861.0,32.456,-18.699,-13197,52.158,1.21978437968481e+17,62.049,0.146,0.053,16.804000000000002,0.048,15.485,55.542,158088.0,1134558913.0,452.584,390574091,1.39059637102488e+17,10.47,0.833,5.596,18.561,9.862,120.756,9.558,139.332,1.252,9.3022920939741e+18,0
