activeaddresses30trx,mining_profitability90trx,priceUSD,price30varUSD,price30stdUSD,mining_profitability90sma,sentinusd90varUSD,top100cap14trx,top100cap90wma,price90rocUSD,hashrate14std,price30momUSD,difficulty90std,price90momUSD,top100cap30roc,mining_profitability3wma,difficulty7trx,top100cap30rsi,top100cap,price7momUSD,price7rsiUSD,top100cap14roc,price3trxUSD,top100cap14mom,mediantransactionvalueUSD,category
-0.111,-0.234,586.74,1450.0,76.155,1.214,1.0001346451476e+17,-0.043,19.181,28.678,1.94880717384552e+17,-68.949,14765369828.0,130.765,-2.977,0.763,-0.318,40.162,18.771,11.297,38.567,-2.464,0.041,-0.474,210.047,0
-0.1,-0.237,576.2719999999998,1493.0,77.273,1.209,1.01522249247454e+17,-0.051,19.173,26.428,1.9112757917901e+17,-82.619,14610521362.0,120.463,-3.045,0.752,-0.282,40.124,18.769,-13.124,30.063,-1.98,-0.235,-0.379,196.67,1
-0.087,-0.241,569.003,1539.0,78.467,1.204,1.017060041592e+17,-0.059,19.164,25.481,1.96089669372924e+17,-91.701,14441150860.0,115.544,-2.869,0.7040000000000001,-0.235,39.792,18.754,-20.03,25.506,-1.777,-0.522,-0.339,212.707,1
-0.07,-0.245,571.996,1537.0,78.403,1.197,1.00449979460165e+17,-0.066,19.155,26.004,1.89569469240763e+17,-95.468,14495704112.0,118.047,-2.463,0.6890000000000001,-0.08,39.741,18.751,-14.117,30.563,-1.958,-0.54,-0.374,200.447,1
-0.053,-0.248,574.509,1478.0,76.891,1.193,1.00418128691227e+17,-0.07400000000000001,19.145,27.813,2.0847802937931e+17,-100.624,14531898424.0,125.016,-2.642,0.675,0.097,39.17,18.726,-15.085,34.891,-1.622,-0.394,-0.309,177.838,1
-0.037000000000000005,-0.252,573.871,1424.0,75.459,1.188,9.81205475130099e+16,-0.08,19.135,29.974,2.07356161658822e+17,-95.079,14549870805.0,132.343,-2.418,0.7170000000000001,0.254,38.75,18.708,-18.319000000000006,34.259,-1.564,-0.265,-0.297,189.454,1
-0.024,-0.256,574.592,1353.0,73.578,1.182,9.25393423231032e+16,-0.086,19.125,29.978,2.03069097444439e+17,-92.821,14549688780.0,132.525,-2.813,0.722,0.374,38.38800000000001,18.692,-12.395,35.793,-1.371,-0.153,-0.26,214.331,1
-0.01,-0.26,577.7080000000002,1278.0,71.492,1.176,8.67850020494262e+16,-0.093,19.111,30.92,1.96189986332173e+17,-84.787,14531351668.0,136.44,-3.615,0.701,0.452,35.217,18.546,-9.032,42.554,-1.9,-0.013,-0.359,159.995,0
-0.001,-0.263,580.948,1193.0,69.071,1.172,8.88222005164974e+16,-0.099,19.097,31.535,2.19600141321148e+17,-78.57300000000002,14494790566.0,139.278,-4.011,0.696,0.493,34.812,18.526,4.676,49.06,-3.852,0.133,-0.742,143.726,0
0.01,-0.267,582.629,1114.0,66.749,1.167,8.85900793863014e+16,-0.106,19.083,30.902,2.35822116068846e+17,-71.03699999999998,14459233595.0,137.54,-3.981,0.6890000000000001,0.504,35.008,18.531,13.626,52.32899999999999,-3.888,0.226,-0.75,174.672,0
0.02,-0.271,584.169,1012.0,63.632,1.161,8.89269431555932e+16,-0.112,19.068,30.366,2.36968576574621e+17,-72.137,14544061987.0,136.071,-4.376,0.6759999999999999,0.4920000000000001,34.698,18.516,12.172,55.38800000000001,-3.772,0.271,-0.726,167.68,0
0.032,-0.275,580.74,902.838,60.095,1.157,8.88670586404063e+16,-0.115,19.056,28.811,2.27163771139814e+17,-75.37899999999998,14617379494.0,129.895,-3.651,0.696,0.465,38.557,18.616,6.231,47.474,-2.456,0.179,-0.469,156.385,0
0.039,-0.279,575.66,802.785,56.667,1.15,8.59441549766213e+16,-0.117,19.044,21.933000000000003,1.98630789216675e+17,-76.283,14679358594.0,103.548,-3.734,0.6579999999999999,0.428,38.511,18.614,1.788,38.071,-1.103,-0.016,-0.208,186.958,0
0.045,-0.28300000000000003,578.283,683.17,52.275,1.144,8.43319501052488e+16,-0.117,19.032,16.375999999999998,2.18724798942503e+17,-74.696,14730142411.0,81.375,-3.5660000000000003,0.6759999999999999,0.387,38.684,18.618,3.691,44.673,-0.831,-0.067,-0.156,183.798,0
0.049,-0.28600000000000003,574.184,546.17,46.74100000000001,1.138,8.76638811924219e+16,-0.116,19.02,9.92,2.3144468011142e+17,-80.642,14769846425.0,51.81800000000001,-3.264,0.708,0.343,38.658,18.617,-3.524,37.404,-0.8190000000000001,-0.155,-0.154,129.249,1
0.047,-0.29,572.17,394.467,39.722,1.129,9.18177030243558e+16,-0.114,19.008,7.322,2.34269427748745e+17,-83.04799999999999,14798559817.0,39.034,-3.34,0.7020000000000001,0.301,38.256,18.602,-8.777999999999999,34.212,-0.892,-0.228,-0.16699999999999998,130.672,1
0.047,-0.294,574.891,225.702,30.047,1.123,9.35429985423135e+16,-0.111,18.996,7.372999999999998,2.50180062570338e+17,-80.361,14847617018.0,39.475,-3.281,0.664,0.268,38.768,18.614,-7.737999999999999,42.011,-0.747,-0.17600000000000002,-0.14,182.76,1
0.05,-0.298,576.744,126.117,22.46,1.114,9.45770404410565e+16,-0.109,18.983,8.37,2.41172197261004e+17,-59.341,14961880172.0,44.544,-3.274,0.6970000000000001,0.258,36.379,18.521,-7.423999999999999,47.003,-1.226,-0.07200000000000001,-0.23,177.92700000000005,1
0.053,-0.301,574.462,71.04,16.857,1.107,9.57928429942308e+16,-0.109,18.966,7.457999999999998,2.0772847465031e+17,-45.982,15060206644.0,39.868,-4.064,0.6709999999999999,0.254,31.879,18.317,-6.278,41.82899999999999,-2.184,-0.053,-0.409,173.26,1
0.056,-0.305,573.069,62.457,15.806,1.099,9.61350722802483e+16,-0.109,18.951,3.821,2.06498047963387e+17,-22.176,15142906878.0,21.09,-3.548,0.6759999999999999,0.249,37.014,18.447,-2.591,38.789,-1.392,-0.079,-0.26,196.9,1
0.058,-0.309,573.174,40.554,12.736,1.092,9.54631972148329e+16,-0.108,18.938,0.353,2.07939605823611e+17,20.99,15210235765.0,2.015,-2.924,0.6709999999999999,0.241,38.159,18.478,-5.109,39.179,-1.144,-0.085,-0.214,193.185,1
0.058,-0.313,579.773,39.396,12.553,1.08,9.84844821341281e+16,-0.107,18.925,1.028,2.0912570872228e+17,6.95,15262396732.0,5.897,-2.7510000000000003,0.654,0.229,38.302,18.482,5.589,58.50100000000001,-0.343,0.069,-0.064,137.746,1
0.055,-0.316,604.2080000000002,58.489,15.296,1.072,1.02836597621616e+17,-0.104,18.914,4.078,2.03421940093925e+17,31.182,15299544918.0,23.672,-2.232,0.7340000000000001,0.214,40.059,18.529,32.038000000000004,82.508,0.016,0.688,0.003,120.766,1
0.055,-0.32,605.63,78.778,17.750999999999994,1.064,1.03815000628533e+17,-0.101,18.902,4.4910000000000005,2.07773236765483e+17,30.187,15321789521.0,26.031,-1.952,0.691,0.196,40.321,18.536,30.739,83.169,0.026,0.994,0.005,173.391,1
0.057,-0.32299999999999995,606.793,98.318,19.831,1.055,1.05010971238526e+17,-0.096,18.892,5.617000000000001,2.08793058182044e+17,17.398,15226792298.0,32.269,-3.614,0.7,0.177,41.68600000000001,18.572,30.049,83.755,0.299,1.002,0.055,152.855,1
0.061,-0.327,610.021,122.999,22.181,1.046,1.0634970933326e+17,-0.09,18.883,6.224,2.09536476465304e+17,20.989,15096880601.0,35.741,-3.412,0.708,0.157,43.57100000000001,18.623,35.559,85.4,0.037000000000000005,0.909,0.006999999999999999,155.766,1
0.065,-0.33,621.285,171.94799999999995,26.226,1.038,1.07661340426774e+17,-0.08199999999999999,18.875,8.418,2.09983376251772e+17,35.172,14945705575.0,48.238,-3.123,0.72,0.138,44.255,18.641,48.216,89.663,0.147,0.971,0.027000000000000003,154.51,0
0.067,-0.333,622.6030000000002,220.667,29.71,1.029,1.07700317697235e+17,-0.075,18.866,7.4289999999999985,1.84591287088204e+17,33.009,14772614442.0,43.054,-2.484,0.726,0.12,43.359,18.61,49.429,90.059,-0.042,0.923,-0.008,181.137,0
0.067,-0.336,623.9019999999998,269.306,32.821,1.02,1.07414244773153e+17,-0.067,18.858,-2.28,1.57604146883846e+17,31.711,14576826500.0,-14.554,-1.077,0.741,0.104,43.675,18.619,44.129,90.479,0.008,0.794,0.001,143.44799999999995,0
0.065,-0.339,620.306,308.232,35.113,1.007,1.058425449585e+17,-0.06,18.849,-9.693,1.67643574262366e+17,33.318000000000005,14357413250.0,-66.579,-0.856,0.7490000000000001,0.08900000000000001,43.514,18.613,16.098,79.624,0.063,0.546,0.012,137.843,0
0.065,-0.342,607.225,321.838,35.88,0.997,1.06050443277325e+17,-0.053,18.842,-11.464,2.28659653796127e+17,20.485,14244620510.0,-78.627,-0.595,0.7020000000000001,0.102,45.325,18.659,1.595,52.76,0.245,0.07400000000000001,0.046,159.985,1
0.067,-0.345,609.126,332.331,36.46,0.984,1.05550095011872e+17,-0.046,18.834,-10.773,2.33212674570674e+17,32.855,14153926936.0,-73.544,-0.8320000000000001,0.7170000000000001,0.133,43.857,18.613,2.333,55.317,0.494,-0.16,0.092,186.404,0
0.068,-0.348,610.447,333.92800000000005,36.547,0.97,9.98317826946696e+16,-0.04,18.826,-16.945,2.47166336798387e+17,41.444,14031489062.0,-124.543,-0.878,0.6940000000000001,0.16399999999999998,43.111,18.589,0.425,57.19300000000001,1.485,-0.201,0.272,170.773,0
0.069,-0.35100000000000003,609.706,334.897,36.6,0.957,9.48465798730522e+16,-0.035,18.817,-18.141,2.364426226446e+17,37.71,13876466632.0,-135.11700000000002,-0.901,0.698,0.188,42.901,18.582,-11.579,55.663,0.733,-0.187,0.135,171.669,0
0.069,-0.354,608.3480000000002,334.38,36.572,0.94,9.28480540853404e+16,-0.031,18.809,-18.688,2.3827134383877e+17,33.839,13687752569.0,-139.816,-0.7509999999999999,0.659,0.202,43.032,18.585,-14.255,52.651,0.58,-0.17800000000000002,0.107,180.569,0
0.07,-0.35700000000000004,607.443,329.625,36.311,0.927,9.40337526825695e+16,-0.028,18.801,-19.362,2.14942139303998e+17,33.572,13463930256.0,-145.852,-0.642,0.695,0.206,43.12600000000001,18.588,-16.458,50.525,0.5710000000000001,-0.17,0.106,132.17600000000002,0
0.066,-0.359,607.971,323.8040000000001,35.98900000000001,0.914,8.96163602190049e+16,-0.025,18.793,-18.686,2.15828475022801e+17,33.379,13203214337.0,-139.711,-0.598,0.693,0.203,42.872,18.58,-12.335,51.848,0.278,-0.135,0.052000000000000005,139.855,0
0.062,-0.362,609.9259999999998,321.283,35.84900000000001,0.903,8.46457401361288e+16,-0.022,18.786,-10.561,2.22562679843461e+17,32.218,13348453765.0,-72.02,0.3670000000000001,0.6859999999999999,0.193,44.416,18.614,2.702,56.83600000000001,0.421,-0.056,0.078,185.278,0
0.061,-0.364,608.701,319.126,35.728,0.894,8.20696208000873e+16,-0.018000000000000002,18.779,-6.345,2.00519378526335e+17,27.754,13543112112.0,-41.237,0.5589999999999999,0.7,0.179,45.129,18.629,-0.425,52.835,0.31,-0.03,0.058,182.49400000000003,0
0.061,-0.3670000000000001,597.9159999999998,312.567,35.359,0.8859999999999999,7.83161605069642e+16,-0.016,18.772,1.526,1.96675040510189e+17,15.288,13725362316.0,8.99,0.473,0.728,0.163,44.718,18.618,-12.53,30.663,-0.022,-0.241,-0.004,178.95,1
0.061,-0.369,597.849,306.9290000000001,35.039,0.875,7.49284993352819e+16,-0.013,18.766,-8.371,2.03069356121527e+17,13.68,13895692607.0,-54.62,0.589,0.667,0.146,45.051,18.625,-11.857,30.569000000000006,-0.085,-0.348,-0.016,192.074,1
0.06,-0.3720000000000001,599.46,297.406,34.491,0.863,7.47289621172012e+16,-0.01,18.759,-10.433,2.10739461302696e+17,18.719,14054536370.0,-69.828,0.045,0.667,0.129,45.002,18.624,-8.889,36.011,0.07400000000000001,-0.313,0.014,192.569,1
0.059,-0.374,603.368,280.79900000000004,33.514,0.856,7.46185681600783e+16,-0.008,18.753,-5.817,2.18256512954098e+17,27.709,14202279022.0,-37.264,0.051,0.735,0.113,44.964,18.623,-4.075,47.632,0.025,-0.157,0.005,182.157,1
0.055,-0.376,602.605,266.323,32.639,0.845,7.46251384453258e+16,-0.006,18.746,-5.53,3.66636600978355e+17,24.322,14752417305.0,-35.272,-0.151,0.6970000000000001,0.159,43.575,18.59,-5.3660000000000005,45.74,-0.125,-0.06,-0.023,142.14,1
0.055,-0.378,604.645,244.249,31.257,0.835,7.47853290568655e+16,-0.005,18.739,-6.627999999999999,3.71861881247053e+17,30.461,15681922208.0,-42.918,-0.163,0.644,0.267,43.43600000000001,18.587,-5.2810000000000015,51.721,-0.389,0.031,-0.073,149.968,1
0.058,-0.38,605.886,216.543,29.431,0.825,7.52157012509471e+16,-0.005,18.733,-4.402,3.74411520369993e+17,33.716,16529199204.0,-27.9,-0.091,0.6579999999999999,0.38,43.346,18.585,-2.8160000000000003,55.223,-0.152,0.097,-0.028,147.407,1
0.062,-0.383,604.8009999999998,191.481,27.675,0.8140000000000001,7.6024206718134e+16,-0.004,18.726,-7.115,3.82620312256089e+17,29.91,17306329560.0,-46.326,-0.145,0.636,0.47,43.465,18.587,6.885,51.419,-0.013,0.093,-0.002,158.391,1
0.067,-0.385,604.65,167.89,25.914,0.804,7.61097592669885e+16,-0.002,18.723,-10.323,3.82152033350278e+17,27.906,18022389789.0,-69.6,1.096,0.638,0.528,50.657,18.724,6.801,50.851000000000006,0.764,0.067,0.142,152.311,1
0.07400000000000001,-0.387,604.894,138.122,23.505,0.7929999999999999,7.62174582232681e+16,0.001,18.72,-11.543,3.87540426530338e+17,30.432,18684402558.0,-78.932,2.215,0.652,0.555,50.57899999999999,18.723,5.434,51.854,0.7390000000000001,0.048,0.13699999999999998,155.172,1
0.08,-0.389,611.559,104.288,20.424,0.7809999999999999,7.71996766285929e+16,0.004,18.716,-9.19,3.95175552220122e+17,38.49,19297930938.0,-61.89,1.485,0.654,0.555,50.504,18.721,8.19,70.842,0.7190000000000001,0.171,0.134,113.635,1
0.083,-0.391,610.758,67.202,16.395,0.77,7.60139434575132e+16,0.006999999999999999,18.713,-8.654,3.92209460680517e+17,37.584,19869364098.0,-57.865,1.301,0.623,0.535,50.365,18.719,8.152999999999999,67.132,0.745,0.212,0.138,105.207,1
0.093,-0.393,610.721,41.076,12.818,0.759,7.58002720189745e+16,0.011,18.711,-8.816,3.85996838153539e+17,30.948,20454625217.0,-59.049,1.4409999999999998,0.675,0.502,51.875,18.748,6.0760000000000005,66.94,0.7240000000000001,0.195,0.135,128.065,1
0.106,-0.394,609.337,40.482,12.725,0.75,7.56579016391214e+16,0.014,18.708,-9.151,3.79218585615975e+17,5.129,21005401774.0,-61.375,1.075,0.6729999999999999,0.46,50.775,18.728,3.451,59.615,0.53,0.126,0.099,128.91899999999998,1
0.12,-0.396,610.4780000000002,40.281,12.693,0.741,7.22199583000604e+16,0.017,18.705,-4.75,3.79541060442035e+17,4.848,21524341159.0,-30.444000000000006,1.085,0.6809999999999999,0.414,51.239,18.737,5.6770000000000005,63.462,0.635,0.093,0.118,120.762,1
0.13699999999999998,-0.398,611.072,40.31,12.698,0.73,7.18675803335534e+16,0.019,18.702,-5.207999999999998,3.84660831280339e+17,4.279,22013695027.0,-33.576,0.659,0.662,0.3670000000000001,48.951,18.694000000000006,6.421,65.459,0.369,0.08199999999999999,0.069,110.871,1
0.154,-0.399,613.763,41.041,12.813,0.723,7.24337242814093e+16,0.021,18.698,-5.516,3.44847720335226e+17,3.742,22475395947.0,-35.832,0.35100000000000003,0.643,0.321,48.622,18.688,8.869,73.203,0.342,0.123,0.064,123.155,1
0.16899999999999998,-0.401,617.237,38.26,12.371,0.722,7.23594390441649e+16,0.022,18.695,-4.353,3.11971808245617e+17,-4.049,23382466211.0,-28.091,0.309,0.657,0.339,49.24,18.699,5.678,79.967,0.406,0.207,0.076,107.801,1
0.18,-0.403,616.581,33.923,11.649,0.72,7.39401617103956e+16,0.022,18.693,-4.603,2.53636185635673e+17,-6.022,24727555371.0,-29.749,0.462,0.633,0.428,49.109,18.696,5.823,75.757,0.5720000000000001,0.214,0.106,118.028,1
0.187,-0.404,616.2959999999998,28.074,10.597,0.7170000000000001,7.45108552086574e+16,0.022,18.689,-5.7120000000000015,2.46681367575941e+17,-7.605,25964461126.0,-37.335,0.274,0.5820000000000001,0.524,47.621,18.67,5.5760000000000005,73.79,0.447,0.175,0.083,156.591,1
0.196,-0.406,631.621,41.153,12.83,0.716,7.74360629284137e+16,0.021,18.687,-4.238,2.58293110922371e+17,11.315,27107996363.0,-27.953000000000007,0.472,0.613,0.6,49.496,18.701,22.284,90.041,0.628,0.44,0.117,150.614,1
0.203,-0.407,637.312,67.13600000000001,16.387,0.7140000000000001,7.97159438433869e+16,0.02,18.683,-2.803,2.59236467657828e+17,30.088,28169534438.0,-18.376,0.039,0.648,0.645,47.555,18.667,26.834,92.15,0.429,0.669,0.08,168.93,0
0.207,-0.409,635.764,88.77600000000002,18.844,0.7120000000000001,6.9419697168384e+16,0.019,18.68,-3.51,2.67085819748116e+17,26.638,29158032383.0,-23.126,0.242,0.648,0.659,47.085,18.658,24.692,86.34700000000002,-0.355,0.66,-0.066,154.681,0
0.209,-0.41,636.521,110.235,20.999,0.71,6.94043976602555e+16,0.017,18.677,-3.66,2.46201035444707e+17,26.074,30080691695.0,-24.183000000000003,0.279,0.636,0.647,46.144,18.641,22.758000000000006,86.82,-0.4370000000000001,0.5579999999999999,-0.08199999999999999,133.141,0
0.207,-0.411,639.211,134.614,23.205,0.7090000000000001,7.90017552099277e+16,0.014,18.672,-4.2330000000000005,2.48410765770456e+17,29.505,30943402391.0,-28.253,-0.041,0.65,0.615,42.726000000000006,18.575,21.975,88.477,-0.782,0.479,-0.146,120.085,1
0.201,-0.413,639.793,157.653,25.112,0.7070000000000001,7.93538974857958e+16,0.01,18.667,-5.235,2.51764105053411e+17,31.445,31751096536.0,-35.341,-0.093,0.636,0.5710000000000001,42.396,18.568,23.212,88.831,-0.804,0.393,-0.15,107.5,1
0.195,-0.414,638.715,176.31900000000005,26.557,0.705,7.70532301741115e+16,0.006,18.663,-4.52,2.4098029467411e+17,31.272,32509150881.0,-30.235,-0.078,0.631,0.519,42.731,18.573,22.419,83.29700000000003,-0.935,0.279,-0.175,120.269,1
0.19,-0.415,637.034,190.6,27.612,0.7040000000000001,7.67039992008853e+16,0.003,18.66,-4.552,2.38870403447036e+17,29.063,33219797730.0,-30.379,0.32,0.655,0.464,47.052,18.64,5.4129999999999985,74.815,-0.471,0.151,-0.08800000000000001,133.499,1
0.183,-0.416,632.653,198.623,28.187,0.701,7.61438990362522e+16,0.0,18.657,-4.505,2.33582302281829e+17,22.726,33886019859.0,-29.842,-0.012,0.605,0.409,45.54600000000001,18.611,-4.66,57.127,-0.669,-0.02,-0.125,140.218,1
0.182,-0.417,628.962,201.487,28.389,0.7,7.57977979670999e+16,-0.002,18.653,-4.633,2.63222561052417e+17,20.261,34510390218.0,-30.558000000000003,-0.184,0.653,0.35600000000000004,44.675,18.595,-6.8020000000000005,46.358,-0.531,-0.181,-0.099,115.661,1
0.182,-0.418,631.236,194.761,27.911,0.6990000000000001,8.22325713511537e+16,-0.005,18.65,-3.431,2.63946398391726e+17,33.319,35095142607.0,-22.43,-0.254,0.6920000000000001,0.307,43.451,18.571,-5.285,52.75899999999999,-0.624,-0.193,-0.117,133.86,1
0.181,-0.419,641.524,197.088,28.078000000000007,0.6970000000000001,8.37915030448369e+16,-0.008,18.645,-2.252,3.19901330311038e+17,43.675,35603486033.0,-14.782,-0.4370000000000001,0.644,0.257,42.07899999999999,18.544,2.313,71.018,-0.828,0.046,-0.155,128.173,1
0.17600000000000002,-0.42,653.664,218.926,29.592,0.695,8.37868697283991e+16,-0.011,18.642,-0.374,2.80312219202789e+17,54.20399999999999,35940197483.0,-2.455,-0.377,0.649,0.185,42.761,18.554,13.871,81.083,-0.762,0.431,-0.14300000000000002,109.595,1
0.175,-0.421,650.557,233.881,30.586,0.6940000000000001,9.86458840623488e+16,-0.013,18.638,-0.213,2.79374280757994e+17,47.188,36251857532.0,-1.386,-0.25,0.648,0.113,44.32,18.577,11.841,73.464,-0.498,0.524,-0.093,151.843,1
0.179,-0.421,654.64,250.395,31.648000000000003,0.6920000000000001,1.03748051392204e+17,-0.015,18.634,0.254,2.76307833045543e+17,52.035,36539107213.0,1.661,-0.314,0.662,0.051,41.985,18.532,17.605999999999995,76.805,-0.907,0.547,-0.17,151.80700000000004,1
0.18600000000000005,-0.422,665.07,287.137,33.89,0.691,1.02703389552788e+17,-0.017,18.631,1.564,2.81365732790803e+17,60.425,36802518112.0,10.244000000000002,-0.123,0.6920000000000001,0.002,44.158,18.564,32.417,83.134,-0.55,0.6829999999999999,-0.103,142.053,1
0.202,-0.422,682.275,368.944,38.416,0.691,1.16506451916482e+17,-0.016,18.633,4.129,2.76619922162918e+17,76.39,37042598786.0,27.057,0.872,0.745,-0.035,54.236,18.747,53.313,88.941,0.475,1.008,0.08900000000000001,130.248,1
0.21600000000000005,-0.422,685.3560000000001,446.525,42.262,0.69,1.16899737152139e+17,-0.014,18.633,4.5939999999999985,2.90193179435643e+17,80.555,37259800218.0,30.104,0.721,0.726,-0.06,52.832,18.721,54.121,89.68299999999998,0.428,1.119,0.08,136.916,1
0.225,-0.423,705.335,589.764,48.57,0.6890000000000001,1.17280666273008e+17,-0.01,18.634,10.887,2.89645294014743e+17,100.685,37454520446.0,69.25,-0.037000000000000005,0.7190000000000001,-0.07400000000000001,52.654,18.717,63.81100000000001,93.157,0.767,1.38,0.14300000000000002,128.066,0
0.227,-0.423,704.7860000000002,708.5930000000002,53.239,0.688,1.17983850268082e+17,-0.006999999999999999,18.634,13.594,2.93443934984982e+17,99.892,37627108490.0,84.34200000000001,-0.094,0.742,-0.08199999999999999,51.977,18.705,51.122,92.161,0.738,1.334,0.13699999999999998,107.619,1
0.23,-0.423,698.831,796.328,56.43899999999999,0.688,1.10114498548248e+17,-0.004,18.634,17.402,3.03443561664972e+17,87.273,37720661371.0,103.587,-0.285,0.695,-0.084,49.968,18.668,48.275,81.189,0.511,0.993,0.095,151.569,1
0.235,-0.422,720.1210000000002,957.066,61.87300000000001,0.687,1.10029128798829e+17,-0.001,18.635,30.413,3.04224499208163e+17,109.362,37528071308.0,167.937,-0.221,0.708,-0.081,50.456,18.677,65.48100000000001,87.431,0.201,1.051,0.037000000000000005,158.342,0
0.239,-0.422,724.827,1114.0,66.759,0.688,1.61740457486737e+17,0.002,18.635,26.536,3.29069166148139e+17,114.107,37299082149.0,152.005,-0.203,0.738,-0.077,52.205,18.71,59.757,88.42200000000003,0.531,1.0759999999999998,0.099,143.358,0
0.243,-0.422,724.0989999999998,1235.0,70.285,0.688,3.09514517220394e+17,0.005,18.638,26.364,2.81068378254299e+17,114.762,37033018694.0,151.07299999999995,0.16,0.762,-0.07,54.582,18.758,41.823,87.181,0.8759999999999999,0.932,0.163,144.722,0
0.245,-0.421,698.7919999999998,1237.0,70.33800000000001,0.687,3.93654467620859e+17,0.009000000000000001,18.64,21.435,3.01020905520371e+17,88.314,36729075257.0,123.349,0.139,0.703,-0.063,54.83,18.763,13.435,55.57,1.032,0.276,0.192,137.719,1
0.244,-0.421,702.682,1234.0,70.262,0.688,4.74881901007019e+17,0.012,18.642,19.221,2.58862715635614e+17,91.61,36394919204.0,113.286,0.386,0.738,-0.054000000000000006,55.0,18.766,-2.653,58.282,1.199,-0.079,0.222,104.877,1
0.241,-0.42,708.671,1239.0,70.405,0.687,5.40022612089006e+17,0.016,18.645,20.311,2.60470398967305e+17,94.908,36036826604.0,119.639,0.452,0.74,-0.04,55.308,18.772,3.885,62.405,1.177,-0.104,0.218,107.792,0
0.24,-0.419,703.872,1222.0,69.928,0.688,5.73055813775768e+17,0.018000000000000002,18.647,20.091,2.62730632050091e+17,86.635,35636635477.0,117.759,0.313,0.73,-0.026,54.346,18.757,5.041,57.127,0.972,-0.147,0.181,117.138,0
0.243,-0.418,705.7610000000002,1192.0,69.036,0.688,5.84644510887237e+17,0.022,18.652,19.703,2.73280889079304e+17,89.18,35192909699.0,116.167,0.831,0.746,-0.013,58.989,18.852,-14.36,58.73,1.727,-0.119,0.32,103.963,1
0.248,-0.417,724.306,1196.0,69.169,0.687,5.87358666822385e+17,0.026,18.656,22.31,2.57574136928445e+17,108.01,34703979407.0,132.116,0.945,0.752,-0.003,58.631,18.846,-0.521,71.104,1.521,0.246,0.282,127.549,0
0.252,-0.416,714.235,1197.0,69.182,0.687,5.86635972890867e+17,0.029,18.661,21.678,2.75776379359846e+17,82.615,34167904075.0,127.248,0.691,0.757,0.004,57.595,18.831,-9.863,59.753,0.447,0.262,0.084,118.442,1
0.255,-0.415,714.44,1198.0,69.237,0.6859999999999999,5.88231531177376e+17,0.032,18.664,21.764,3.01411319105549e+17,77.128,33582426054.0,127.7,0.7609999999999999,0.7290000000000001,0.009000000000000001,56.16,18.809,15.648,59.905,0.47,0.197,0.08800000000000001,114.224,1
0.256,-0.413,708.5419999999998,1170.0,68.41199999999999,0.6859999999999999,5.92555438264859e+17,0.034,18.668,22.953000000000007,3.13999204825172e+17,72.778,32944911581.0,132.27100000000002,0.787,0.731,0.013,55.914,18.805,5.8610000000000015,53.166,0.467,0.026,0.087,106.14,1
0.255,-0.412,696.1360000000002,1115.0,66.78,0.6859999999999999,5.96686754598594e+17,0.035,18.671,22.343000000000004,3.14775277089936e+17,59.615,32329967813.0,127.133,0.883,0.687,0.014,55.955,18.806,-12.536,41.662,0.537,-0.293,0.1,99.78,1
0.256,-0.411,701.676,1066.0,65.291,0.687,5.97886819507348e+17,0.036000000000000004,18.675,22.671,3.0095430625088e+17,62.464,32208080798.0,129.679,1.106,0.727,0.015,54.235,18.78,-2.196,47.572,0.601,-0.339,0.112,121.958,1
0.259,-0.409,709.94,1021.0,63.903,0.688,5.97363486257672e+17,0.035,18.677,23.573,3.03074696505548e+17,70.14699999999999,32064373939.0,135.431,0.943,0.7240000000000001,0.015,51.831,18.743,4.1789999999999985,55.43,0.354,-0.139,0.066,129.4,1
0.263,-0.408,721.6519999999998,983.176,62.71100000000001,0.687,5.97258750310085e+17,0.034,18.679,25.752,2.8001995353407e+17,82.93700000000003,31898552334.0,147.781,1.0,0.74,0.014,52.742,18.759,-2.654,64.281,0.259,0.21600000000000005,0.048,112.656,1
0.268,-0.406,742.568,980.736,62.633,0.687,5.97870034799985e+17,0.032,18.683,29.234,2.96806321055373e+17,105.534,31710269053.0,167.976,0.807,0.7240000000000001,0.013,54.53,18.79,28.333,74.735,0.172,0.755,0.032,121.591,0
0.273,-0.405,742.5219999999998,935.684,61.178,0.688,5.97970291112444e+17,0.031,18.685,28.529,2.46913990217031e+17,109.87,32076777302.0,164.81400000000005,0.8270000000000001,0.715,0.121,52.894,18.765,28.082,74.679,0.013,0.945,0.002,122.745,0
0.276,-0.403,747.6460000000002,862.55,58.738,0.688,5.97148833448736e+17,0.029,18.687,28.694000000000006,1.76837256687599e+17,118.684,32852592592.0,166.699,0.836,0.6970000000000001,0.314,51.919,18.75,39.104,76.929,-0.085,0.963,-0.016,111.862,0
0.278,-0.401,740.325,749.365,54.749,0.687,5.99949520836392e+17,0.026,18.689,27.066,1.76836424789394e+17,109.09,33549465627.0,157.696,0.708,0.67,0.505,48.94,18.703,44.18899999999999,67.005,-0.371,0.701,-0.07,98.216,0
0.28,-0.399,734.423,645.711,50.822,0.688,6.00366001730953e+17,0.022,18.688,25.721,1.92405913551376e+17,92.899,34172226346.0,150.254,0.529,0.695,0.657,45.50899999999999,18.642,32.747,59.755,-0.615,0.349,-0.115,111.042,0
