mining_profitability90wma,price90emaUSD,price90smaUSD,price90stdUSD,difficulty14sma,mining_profitability30sma,mining_profitability90trx,median_transaction_fee90rocUSD,median_transaction_feeUSD,difficulty90var,difficulty14trx,price30varUSD,price90momUSD,price30wmaUSD,price3wmaUSD,fee_to_reward30stdUSD,price7smaUSD,mining_profitability,transactionfees90rsiUSD,category
2.315,246.78,256.895,46.833,57662939259.0,2.069,-0.264,-6.937,0.0228,7.51675729398307e+18,0.298,38.647,-16.997,232.615,229.586,0.29,230.447,1.93,50.0,1
2.306,246.382,256.73400000000004,47.12,57832775172.0,2.072,-0.264,-5.972,0.0229,7.84648013089551e+18,0.306,38.729,-14.524,232.463,228.84,0.287,230.238,2.056,49.736,1
2.296,246.031,256.599,47.35,58002611085.0,2.068,-0.263,-4.992,0.023,8.15324327110351e+18,0.313,34.485,-12.107,232.423,229.43400000000003,0.28800000000000003,230.481,2.02,49.593,1
2.2840000000000003,245.728,256.482,47.538,58172446998.0,2.071,-0.262,-4.323,0.0232,8.43704671460498e+18,0.317,23.678,-10.492,232.478,231.036,0.28800000000000003,230.703,1.884,49.611,1
2.276,245.498,256.35900000000004,47.699,58342282911.0,2.064,-0.262,-4.503,0.0235,8.697890461402e+18,0.318,22.41,-11.095,232.691,233.461,0.287,231.024,2.115,50.01,1
2.263,245.247,256.185,47.909,58512118823.0,2.061,-0.261,-6.282,0.0234,8.91843170730246e+18,0.317,20.929,-15.689,232.802,234.163,0.287,231.376,1.835,50.078,1
2.254,244.987,255.968,48.142,58681954736.0,2.0540000000000003,-0.261,-7.707999999999998,0.0233,9.10692841798972e+18,0.313,20.104,-19.494,232.853,233.937,0.29,231.729,2.0380000000000003,49.793,1
2.247,244.814,255.685,48.28100000000001,58851790649.0,2.0540000000000003,-0.26,-9.715,0.0237,9.2710618768013e+18,0.307,20.432,-25.517,233.132,235.374,0.281,233.03,2.093,49.607,1
2.24,244.663,255.439,48.415,59021626562.0,2.055,-0.259,-8.505,0.0238,9.4108320837345e+18,0.3,20.775,-22.118,233.448,236.912,0.272,234.351,2.133,49.721,1
2.228,244.491,255.209,48.569,59191462474.0,2.047,-0.259,-8.038,0.0237,9.5262390387925e+18,0.29100000000000004,20.442,-20.703000000000007,233.678,237.266,0.272,235.275,1.847,49.64100000000001,1
2.218,244.325,254.996,48.72,59382818865.0,2.0380000000000003,-0.259,-7.497999999999998,0.0237,9.7007573647905e+18,0.28300000000000003,19.758,-19.202,233.892,237.061,0.27,235.94,1.973,50.113,1
2.211,244.18,254.773,48.85,59488381208.0,2.035,-0.258,-7.765,0.0238,9.9607853282964e+18,0.28,19.005,-20.014,234.14,237.307,0.158,236.288,2.084,49.533,1
2.202,244.052,254.483,48.926,59593943551.0,2.033,-0.258,-9.878,0.0238,1.0188661268762e+19,0.278,18.016,-26.129,234.41,237.916,0.163,236.906,1.973,49.46,1
2.193,243.937,254.115,48.893,59699505894.0,2.029,-0.257,-55.898,0.0239,1.0384385186188e+19,0.277,17.502,-33.147,234.68400000000003,238.478,0.17800000000000002,237.675,1.968,49.588,1
2.184,243.822,253.793,48.914,59805068238.0,2.029,-0.257,-55.405,0.0239,1.0547957080574e+19,0.276,17.655,-28.931,234.932,238.69,0.181,237.904,1.997,49.563,1
2.175,243.807,253.511,48.863,59910630581.0,2.027,-0.257,-54.734,0.0243,1.0679376951921e+19,0.275,19.082,-25.426,235.45,240.941,0.177,238.647,1.953,49.476000000000006,1
2.167,243.83900000000003,253.236,48.767,60016192924.0,2.016,-0.256,-9.156,0.0245,1.0778644800227e+19,0.272,21.479,-24.72,236.098,243.46400000000003,0.17600000000000002,239.846,1.977,49.654,1
2.16,243.836,252.819,48.442,60121755268.0,2.017,-0.256,-13.356,0.0244,1.0845760625493e+19,0.268,21.646,-37.567,236.635,244.127,0.177,240.818,2.064,49.77,1
2.149,243.831,252.288,47.783,60227317611.0,2.002,-0.256,-16.39,0.0244,1.0911173599833e+19,0.262,23.041,-47.757,237.166,243.925,0.177,241.661,1.834,49.994,1
2.151,243.848,251.625,46.518,60332879954.0,2.009,-0.255,-19.619,0.0245,1.1097327456804e+19,0.256,25.443,-59.695,237.752,244.116,0.17800000000000002,242.546,2.392,49.87300000000001,1
2.141,243.891,251.092,45.666,60438442297.0,2.004,-0.255,-16.323,0.0246,1.1260072326472e+19,0.248,28.221,-47.952,238.405,245.037,0.165,243.549,1.871,49.664,1
2.135,243.951,250.607,44.913,60544004641.0,2.007,-0.254,-26.913,0.0247,1.139940820884e+19,0.24,31.826,-43.624,239.098,246.019,0.154,244.679,2.036,49.778,1
2.129,244.027,250.131,44.12300000000001,60649566984.0,2.0,-0.254,-14.764,0.0247,1.1515335103905e+19,0.23,35.363,-42.854,239.823,246.883,0.154,245.289,2.048,49.68600000000001,1
2.126,244.187,249.787,43.595,60755129327.0,2.008,-0.254,-10.975,0.0251,1.160785301167e+19,0.221,40.604,-30.977,240.766,249.216,0.147,246.149,2.137,49.907,1
2.124,244.413,249.535,43.219,60815775899.0,2.01,-0.253,-8.186,0.0254,1.1681051684937e+19,0.21,47.976000000000006,-22.69,241.87,252.239,0.147,247.69,2.227,49.81100000000001,1
2.1180000000000003,244.753,249.33900000000003,42.87,60820818859.0,2.015,-0.252,-6.3420000000000005,0.026,1.173460455174e+19,0.2,59.58,-17.598,243.269,256.644,0.15,250.01,1.981,50.232,1
2.116,245.289,249.276,42.736,60825861819.0,2.018,-0.252,-2.074,0.0269,1.1764407725828e+19,0.19,85.34100000000002,-5.699,245.199,263.605,0.153,253.518,2.215,50.429,1
2.117,245.76,249.172,42.518,60830904779.0,2.028,-0.251,-3.401,0.0267,1.1770461207198e+19,0.18,105.148,-9.39,246.891,266.386,0.154,256.506,2.291,50.184,1
2.117,246.156,249.007,42.176,60835947739.0,2.043,-0.25,-5.305,0.0264,1.1752764995852e+19,0.17,116.993,-14.776,248.32,265.652,0.154,258.954,2.259,50.27,1
2.112,246.618,248.904,41.95,60840990699.0,2.042,-0.249,-3.374,0.0267,1.1711319091789e+19,0.16,130.959,-9.332,249.902,265.986,0.18600000000000005,261.784,2.019,50.845,1
2.114,247.091,248.804,41.724,60846033659.0,2.056,-0.249,-3.2310000000000003,0.0268,1.1646123495012e+19,0.15,140.283,-8.953,251.46400000000003,267.089,0.179,264.188,2.359,50.143,1
2.111,247.636,248.68400000000003,41.394,60851076619.0,2.0580000000000003,-0.248,-3.827,0.0272,1.1557178205517e+19,0.141,152.774,-10.82,253.18400000000003,269.86,0.182,266.677,2.125,50.492,1
2.114,248.273,248.551,40.955,60856119579.0,2.069,-0.247,-4.143,0.0277,1.1505893981652e+19,0.131,171.419,-11.954,255.115,273.626,0.182,269.068,2.347,50.604,1
2.116,248.96400000000003,248.428,40.512,60861162539.0,2.083,-0.245,-3.802,0.028,1.1503501361882e+19,0.122,193.485,-11.057,257.147,277.387,0.183,270.582,2.31,50.43,1
2.12,249.855,248.408,40.428,60866205499.0,2.093,-0.244,-0.622,0.029,1.1482823560535e+19,0.114,235.731,-1.813,259.708,284.098,0.183,273.836,2.419,50.53,1
2.127,250.615,248.301,39.991,60871248459.0,2.117,-0.243,-3.2910000000000004,0.0284,1.144386057761e+19,0.106,258.478,-9.679,261.824,285.328,0.184,276.784,2.5340000000000003,51.565,1
2.128,251.525,248.314,40.048,60876291419.0,2.124,-0.241,-29.485,0.0292,1.1386612413107e+19,0.098,291.44,1.202,264.322,289.056,0.182,280.326,2.259,50.544,1
2.133,252.617,248.46400000000003,40.733,60881334379.0,2.135,-0.24,-5.937,0.0301,1.1311079067025e+19,0.091,346.478,13.501,267.29,295.363,0.19,285.06,2.432,50.691,1
2.144,253.86900000000003,248.741,42.03,60966786735.0,2.155,-0.238,2.358,0.031,1.1329241364117e+19,0.08800000000000001,418.92800000000005,24.895,270.656,303.866,0.197,290.439,2.724,51.536,1
2.157,255.427,249.227,44.455,61064655090.0,2.187,-0.236,15.582,0.0325,1.1346609806128e+19,0.09,533.65,43.782,274.849,315.777,0.198,297.318,2.803,51.244,1
2.16,256.889,249.69,46.556,61162523445.0,2.199,-0.233,14.849,0.0322,1.1339406854642e+19,0.094,620.399,41.624,278.671,320.818,0.198,303.348,2.343,50.905,1
2.169,258.196,250.065,48.128,61260391800.0,2.217,-0.231,11.949000000000002,0.0316,1.1307632509661e+19,0.098,673.8510000000001,33.768,281.95,319.62,0.198,307.184,2.602,50.658,1
2.18,259.9,250.644,50.904,61358260155.0,2.242,-0.229,-8.937999999999997,0.0336,1.1251286771181e+19,0.104,786.0060000000002,52.152,286.31,326.9790000000001,0.198,314.517,2.736,51.469,1
2.199,262.631,251.773,57.731,61456128510.0,2.278,-0.226,15.18,0.0384,1.1170369639205e+19,0.108,1151.0,101.552,293.584,356.712,0.187,327.68,3.052,52.04,0
2.233,266.733,253.663,70.847,61553996865.0,2.336,-0.222,-13.919,0.0449,1.1064881113733e+19,0.112,2053.0,170.17700000000005,304.748,408.648,0.23,348.8280000000001,3.739,54.618,0
2.254,269.697,255.035,77.184,61651865219.0,2.378,-0.219,44.401,0.0402,1.0934821194762e+19,0.115,2438.0,123.476,312.38,414.57,0.237,361.971,3.207,52.203,0
2.272,271.949,256.143,80.926,61749733574.0,2.4130000000000003,-0.215,36.564,0.0372,1.080994776956e+19,0.117,2590.0,99.652,317.777,394.833,0.241,368.747,3.02,51.922,1
2.291,274.404,257.47900000000004,85.21600000000002,61847601929.0,2.447,-0.211,45.685,0.0384,1.0684126039907e+19,0.118,2764.0,120.299,323.638,382.805,0.243,377.559,3.089,51.27,1
2.307,276.773,258.78700000000003,89.13,61945470284.0,2.484,-0.206,44.49100000000001,0.0382,1.0535765645584e+19,0.118,2885.0,117.685,329.106,381.007,0.245,386.965,2.952,51.476000000000006,1
2.33,278.93,260.003,92.389,62043338639.0,2.514,-0.202,41.239,0.0375,1.0364866586591e+19,0.117,2933.0,109.473,333.807,378.804,0.239,392.564,3.287,51.644,1
2.343,280.839,261.093,95.003,62141206994.0,2.546,-0.197,36.649,0.0366,1.0171428862929e+19,0.115,2912.0,98.096,337.63699999999994,371.56,0.221,389.9380000000001,2.843,51.303,1
2.35,281.606,261.668,95.691,62378139473.0,2.565,-0.192,19.585,0.0316,1.0157470172887e+19,0.12,2772.0,51.716,337.983,342.2940000000001,0.224,370.864,2.585,50.301,1
2.357,282.619,262.366,96.685,62649780340.0,2.582,-0.188,23.734,0.0328,1.0342170332168e+19,0.135,2630.0,62.858,338.95,330.064,0.229,360.311,2.573,50.103,1
2.364,283.741,263.132,97.834,62906514106.0,2.596,-0.183,26.05,0.0334,1.048418388444e+19,0.156,2497.0,68.961,340.13,328.701,0.234,354.81,2.552,50.268,1
2.367,284.834,263.96,98.933,63163247873.0,2.6010000000000004,-0.179,28.76,0.0333,1.0583510829706e+19,0.179,2363.0,74.479,341.11800000000005,332.5680000000001,0.233,347.642,2.38,50.172,1
2.377,285.785,264.741,99.832,63419981639.0,2.6260000000000003,-0.174,27.245,0.0328,1.0640151167965e+19,0.202,2236.0,70.253,341.592,330.816,0.244,339.914,2.721,50.019,1
2.382,286.584,265.5,100.525,63676715405.0,2.635,-0.17,26.928,0.0322,1.0654104899216e+19,0.223,2136.0,68.34100000000001,341.533,326.009,0.248,332.371,2.478,50.399,1
2.382,287.637,266.642,101.297,63933449172.0,2.633,-0.166,44.339,0.0335,1.062537202346e+19,0.241,2022.0,102.754,342.159,329.3119999999999,0.244,327.905,2.249,50.358,1
2.396,288.648,267.761,102.005,64190182938.0,2.654,-0.161,43.271,0.0334,1.0553952540696e+19,0.256,1884.0,100.773,342.585,332.019,0.243,330.461,2.888,50.27,1
2.396,289.576,268.843,102.59,64446916705.0,2.6630000000000003,-0.157,41.713,0.0331,1.0439846450925e+19,0.267,1751.0,97.38,342.677,332.386,0.23,330.909,2.298,50.254,1
2.406,290.242,269.844,102.806,64703650471.0,2.674,-0.153,39.174,0.032,1.0498185067115e+19,0.275,1618.0,90.041,341.927,325.832,0.236,328.9380000000001,2.682,50.025,1
2.412,291.002,270.905,103.081,64960384237.0,2.689,-0.149,41.662,0.0325,1.0529374737124e+19,0.279,1492.0,95.526,341.384,324.175,0.246,327.705,2.5610000000000004,49.865,1
2.415,291.7290000000001,272.063,103.104,65217118004.0,2.69,-0.145,47.401,0.0324,1.0527387674611e+19,0.281,1380.0,104.231,340.682,323.647,0.257,327.136,2.391,50.578,1
2.418,292.414,273.277,102.897,65473851770.0,2.694,-0.141,51.104,0.0323,1.049222387958e+19,0.279,1276.0,109.194,339.796,323.61,0.26,327.241,2.43,50.44600000000001,1
2.418,293.033,274.336,102.861,66174407922.0,2.689,-0.13699999999999998,42.335,0.0321,1.1602841739518e+19,0.299,1207.0,95.359,338.673,321.947,0.26,325.256,2.272,50.017,1
2.414,293.678,275.411,102.824,66783115098.0,2.676,-0.134,42.877,0.0322,1.2807626892263e+19,0.333,1115.0,96.741,337.595,321.862,0.258,323.642,2.123,50.367,1
2.423,294.751,276.687,103.272,67274152631.0,2.689,-0.13,50.42,0.0342,1.3928214833294e+19,0.373,1035.0,114.799,337.735,332.131,0.26,325.307,2.659,50.56,1
2.419,296.096,278.085,104.116,67765190165.0,2.678,-0.127,54.694,0.0356,1.4964605562611e+19,0.415,982.466,125.86,338.636,345.8769999999999,0.257,330.462,2.104,50.67100000000001,1
2.426,297.388,279.476,104.834,68256227698.0,2.675,-0.124,54.50899999999999,0.0355,1.5916799080212e+19,0.454,945.077,125.184,339.346,353.161,0.25,334.7519999999999,2.635,50.403,1
2.428,298.774,280.939,105.636,68747265231.0,2.662,-0.121,57.557,0.036000000000000004,1.67847953861e+19,0.488,937.176,131.687,340.32199999999995,357.85,0.254,339.946,2.397,50.913,1
2.441,300.4770000000001,282.584,106.904,69238302764.0,2.68,-0.117,64.889,0.0376,1.7568594480273e+19,0.516,943.212,148.075,342.241,367.436,0.257,347.575,2.884,51.848,1
2.442,301.944,284.131,107.725,69729340297.0,2.6710000000000003,-0.114,-19.482,0.0367,1.8268196362731e+19,0.537,918.075,139.173,343.457,369.098,0.257,354.23,2.339,51.175,1
2.448,303.124,285.553,108.083,70220377830.0,2.665,-0.111,56.253,0.0356,1.8883601033475e+19,0.551,911.867,128.041,343.819,362.936,0.253,358.986,2.57,51.011,1
2.449,304.416,287.03,108.585,70711415363.0,2.642,-0.108,58.006,0.0362,1.9683230326773e+19,0.5579999999999999,878.238,132.868,344.543,360.713,0.25,361.763,2.355,51.254,1
2.455,305.638,288.452,109.014,71202452896.0,2.604,-0.105,55.206,0.036000000000000004,2.0549783924735e+19,0.56,543.877,128.043,345.189,359.906,0.193,362.334,2.594,50.621,1
2.467,307.157,289.953,110.004,71693490429.0,2.592,-0.102,56.346,0.0375,2.1354969771366e+19,0.556,469.546,135.071,346.983,367.708,0.174,365.184,2.858,50.949,1
2.472,309.059,291.655,111.62,72195991754.0,2.577,-0.098,63.678,0.0394,2.2134444051246e+19,0.5479999999999999,521.8580000000002,153.166,350.0540000000001,381.774,0.161,369.929,2.557,51.365,1
2.472,310.925,293.328,113.178,73142715020.0,2.553,-0.095,61.851000000000006,0.0394,2.4644456564363e+19,0.5579999999999999,550.587,150.541,353.094,390.664,0.17600000000000002,372.452,2.371,51.463,1
2.483,312.78,295.0490000000001,114.611,73645615900.0,2.549,-0.092,64.404,0.0395,2.7033385330547e+19,0.578,586.82,154.868,356.202,394.593,0.177,376.472,2.834,51.344,1
2.488,315.083,297.038,116.812,74101301633.0,2.524,-0.08900000000000001,75.056,0.0418,2.9301230349803e+19,0.602,723.1460000000002,179.03799999999995,360.718,406.221,0.18600000000000005,385.318,2.542,51.8,1
2.504,317.291,298.9890000000001,118.782,74556987365.0,2.532,-0.086,73.212,0.0416,3.1447991622126e+19,0.624,858.664,175.646,365.011,412.862,0.183,392.981,3.091,51.762,1
2.503,319.814,301.144,121.297,75012673098.0,2.524,-0.083,81.45,0.0432,3.347366914752e+19,0.644,1024.0,193.944,370.262,424.146,0.226,403.278,2.326,53.676,1
2.512,322.28,303.36,123.474,75468358831.0,2.531,-0.08,85.721,0.0432,3.5378262925982e+19,0.659,1188.0,199.402,375.26,429.289,0.234,411.454,2.775,52.46100000000001,1
2.516,324.774,305.644,125.564,75924044563.0,2.53,-0.077,89.281,0.0436,3.7161772957514e+19,0.6679999999999999,1358.0,205.541,380.275,433.896,0.243,417.463,2.537,52.246,1
2.535,327.339,307.992,127.715,76379730296.0,2.559,-0.07400000000000001,91.823,0.0441,3.8824199242113e+19,0.6709999999999999,1532.0,211.333,385.44,437.999,0.245,424.256,3.236,52.349,0
2.544,330.18300000000005,310.526,130.344,76835416029.0,2.562,-0.071,99.708,0.0457,4.0365541779781e+19,0.6679999999999999,1749.0,228.038,391.357,448.159,0.241,433.029,2.812,52.786,0
2.55,332.959,313.035,132.77100000000002,77291101761.0,2.569,-0.067,358.094,0.0457,4.185139450667e+19,0.66,1908.0,225.834,396.983,454.088,0.245,438.592,2.702,52.316,0
2.5610000000000004,335.644,315.502,134.969,77746787494.0,2.59,-0.064,95.289,0.0455,4.3540874821236e+19,0.648,2061.0,222.065,402.229,455.851,0.255,444.242,2.887,52.5,0
2.573,338.3640000000001,318.033,137.106,78341934202.0,2.593,-0.061,98.363,0.0459,4.5757168857843e+19,0.638,2200.0,227.797,407.491,457.482,0.258,448.146,2.9760000000000004,52.702,0
2.575,341.094,320.607,139.15200000000002,79822354927.0,2.6,-0.057,100.306,0.0463,5.3700731656946e+19,0.6679999999999999,2310.0,231.647,412.69,460.273,0.262,452.512,2.4930000000000003,52.132,0
2.575,343.56699999999995,323.1140000000001,140.512,81291311861.0,2.593,-0.054000000000000006,98.952,0.0454,6.1356956537142e+19,0.722,2293.0,225.626,417.028,457.58,0.255,455.067,2.468,52.372,0
2.57,345.631,325.434,141.092,82316046853.0,2.5810000000000004,-0.051,91.294,0.0437,6.8725843498432e+19,0.785,2206.0,208.779,420.035,447.046,0.263,454.49300000000005,2.205,52.357,0
2.572,347.684,327.7519999999999,141.626,83340781846.0,2.585,-0.048,90.555,0.0439,7.5807392540816e+19,0.848,2092.0,208.643,422.901,440.953,0.258,451.965,2.508,52.213,0
2.569,349.732,330.07,142.125,84365516838.0,2.5810000000000004,-0.046,89.83,0.0441,8.2601603664292e+19,0.905,1946.0,208.61900000000003,425.638,439.689,0.256,449.728,2.333,52.456,0
2.565,352.026,332.501,143.04,85390251831.0,2.5810000000000004,-0.043,92.997,0.0454,8.9108476868864e+19,0.952,1792.0,218.816,428.975,447.182,0.258,449.585,2.2430000000000003,52.348,0
2.574,354.278,334.951,143.761,86414986824.0,2.6060000000000003,-0.041,94.193,0.0455,9.5328012154529e+19,0.988,1611.0,220.46,432.052,452.102,0.257,448.889,2.875,51.877,0
2.57,355.908,337.11800000000005,143.452,87439721816.0,2.593,-0.039,83.55,0.0428,1.0126020952129e+20,1.012,1455.0,195.014,433.161,441.4,0.249,444.008,2.28,51.923,0
2.568,357.25699999999995,339.119,142.841,88464456809.0,2.603,-0.036000000000000004,75.968,0.0417,1.0690506896914e+20,1.025,1339.0,180.14,433.365,427.192,0.273,438.812,2.412,51.389,0
2.557,358.726,341.1880000000001,142.311,89489191801.0,2.5810000000000004,-0.035,78.24600000000002,0.0424,1.1226259049809e+20,1.026,1210.0,186.176,433.879,422.549,0.268,436.904,1.964,52.039,0
2.555,360.185,343.279,141.648,90513926794.0,2.58,-0.033,79.46600000000002,0.0425,1.1733277410813e+20,1.017,1095.0,188.229,434.30800000000005,423.463,0.252,434.911,2.365,51.545,0
2.552,361.697,345.414,140.959,91538661786.0,2.5610000000000004,-0.031,81.085,0.0429,1.2227217232539e+20,0.999,1029.0,192.08900000000003,434.849,426.878,0.255,433.215,2.325,51.848,0
2.542,363.097,347.499,140.076,92972687655.0,2.551,-0.03,78.953,0.0425,1.3038682486894e+20,0.992,923.725,187.692,435.046,426.554,0.257,429.116,2.047,51.243,0
2.533,364.617,349.653,139.25799999999998,94603080959.0,2.5340000000000003,-0.029,81.331,0.0432,1.4131276129475e+20,1.001,762.238,193.877,435.56,429.43300000000005,0.273,425.937,2.0540000000000003,51.148,0
2.528,366.125,351.814,138.342,95348200246.0,2.531,-0.028,81.429,0.0433,1.5178072820268e+20,1.018,617.4169999999998,194.447,435.972,431.609,0.273,426.625,2.248,53.582,0
2.517,367.513,353.931,137.181,96093319534.0,2.511,-0.027000000000000003,79.819,0.0429,1.6179072559273e+20,1.036,452.206,190.547,435.974,431.092,0.278,428.341,2.016,51.396,0
2.514,368.927,356.028,136.107,96838438821.0,2.4930000000000003,-0.026,77.604,0.0432,1.7134275346491e+20,1.05,341.23,188.683,435.992,431.206,0.28,429.441,2.314,51.472,0
2.503,370.318,358.105,134.984,97583558108.0,2.475,-0.026,76.236,0.0432,1.8043681181921e+20,1.058,286.966,186.979,435.914,431.605,0.279,430.462,2.025,51.824,0
2.494,371.626,360.173,133.606,98328677395.0,2.465,-0.025,76.376,0.043,1.8907290065563e+20,1.0590000000000002,230.866,186.128,435.598,430.965,0.279,430.582,2.045,51.758,0
2.487,373.30300000000005,362.443,132.547,99073796682.0,2.443,-0.025,83.86399999999998,0.0448,1.9725101997418e+20,1.052,177.678,204.317,436.374,439.289,0.28300000000000003,433.801,2.187,52.952,0
2.484,375.096,364.78,131.563,99818915969.0,2.436,-0.025,85.97200000000002,0.0455,2.0497116977485e+20,1.037,172.49400000000003,210.27,437.482,448.378,0.284,437.028,2.33,52.3,0
2.474,376.74,367.048,130.313,100564035256.0,2.402,-0.025,83.03,0.045,2.1223335005765e+20,1.016,157.02,204.098,438.191,451.229,0.277,439.409,2.066,51.61,0
2.47,378.227,369.245,128.778,101309154543.0,2.401,-0.025,80.186,0.0444,2.1903756082257e+20,0.989,155.342,197.77,438.471,447.982,0.273,441.572,2.301,51.768,0
2.462,379.742,371.465,127.177,102054273830.0,2.379,-0.025,80.747,0.0447,2.2538380206961e+20,0.957,154.197,199.77,438.903,446.708,0.272,443.765,2.125,52.505,0
2.454,381.1880000000001,373.6230000000001,125.529,102799393117.0,2.366,-0.025,77.304,0.0446,2.3127207379878e+20,0.921,153.873,194.253,439.197,445.895,0.269,445.665,2.152,51.97,0
2.439,382.229,375.557,123.473,104001749807.0,2.318,-0.026,68.383,0.0429,2.4100172656636e+20,0.899,159.142,174.025,438.371,437.298,0.271,445.477,1.791,51.822,0
2.426,383.286,377.451,121.531,105014289574.0,2.2880000000000003,-0.026,65.60300000000001,0.043,2.5248087301453e+20,0.8909999999999999,153.67,170.481,437.692,432.269,0.275,442.963,1.91,51.438,0
2.4090000000000003,383.741,378.949,119.46,105691000931.0,2.256,-0.027000000000000003,50.1,0.0404,2.6328022917246e+20,0.8909999999999999,184.755,134.838,435.36800000000005,416.855,0.298,435.695,1.74,51.861,0
2.393,383.468,380.111,117.082,106367712287.0,2.218,-0.028,39.215,0.0371,2.7339979504013e+20,0.893,316.759,104.597,431.05,392.044,0.299,424.468,1.737,50.585,1
2.38,383.489,381.452,114.456,107044423643.0,2.181,-0.03,45.744,0.0384,2.8283957061756e+20,0.894,378.18,120.66,427.759,383.321,0.301,415.901,1.877,50.68600000000001,1
2.362,383.478,382.73800000000006,111.865,107721134999.0,2.154,-0.031,43.331,0.0383,2.9159955590473e+20,0.8909999999999999,425.048,115.786,424.536,381.532,0.302,406.733,1.69,50.937,1
2.342,383.478,384.02,109.193,108397846355.0,2.123,-0.033,43.027,0.0383,2.9967975090166e+20,0.884,474.513,115.361,421.515,383.475,0.325,397.867,1.5319999999999998,52.101000000000006,1
2.327,383.686,385.365,106.587,109074557711.0,2.11,-0.035,44.511,0.0393,3.0708015560834e+20,0.872,510.184,121.03,419.256,388.127,0.339,392.784,1.813,52.728,1
2.315,384.356,386.894,104.224,109751269067.0,2.089,-0.037000000000000005,49.732,0.0414,3.1380077002476e+20,0.855,509.275,137.565,418.462,401.979,0.397,390.474,1.886,53.381,1
2.3040000000000003,384.559,388.158,101.725,110427980424.0,2.077,-0.039,40.694,0.0394,3.1984159415094e+20,0.8340000000000001,533.389,113.834,416.392,400.331,0.397,388.987,1.956,52.169,1
2.289,384.651,389.261,99.551,111104691780.0,2.062,-0.041,34.292,0.0389,3.2520262798687e+20,0.809,540.077,99.278,414.115,394.609,0.392,391.481,1.791,51.674,1
2.275,384.908,390.505,97.046,111781403136.0,2.026,-0.043,39.348,0.0396,3.2988387153256e+20,0.78,522.661,111.908,412.465,393.347,0.389,393.179,1.793,51.699,1
2.257,385.157,391.663,94.778,112458114492.0,2.003,-0.045,35.7,0.0396,3.3388532478798e+20,0.7490000000000001,537.846,104.247,410.936,395.028,0.396,395.072,1.61,52.014,1
2.241,385.332,392.684,92.819,113358454448.0,1.979,-0.048,30.499,0.0393,3.393178765721e+20,0.723,559.2130000000002,91.88,409.275,394.703,0.385,396.452,1.689,51.801,1
2.224,385.529,393.625,91.131,114055002748.0,1.969,-0.05,27.359,0.0394,3.4720495576875e+20,0.708,575.9209999999998,84.694,407.73800000000006,394.215,0.403,396.64,1.666,52.247,1
2.206,385.492,394.282,89.98200000000001,114532077094.0,1.943,-0.053,18.192,0.0384,3.5437183445182e+20,0.6990000000000001,608.719,59.081,405.593,388.862,0.421,392.307,1.5719999999999998,51.847,1
2.189,385.283,394.882,88.755,115009151441.0,1.92,-0.056,16.788,0.0376,3.6071440344743e+20,0.6920000000000001,652.307,54.047,403.031,381.651,0.418,389.796,1.64,51.591,1
2.174,385.128,395.57,87.258,115486225787.0,1.909,-0.059,19.565,0.0378,3.662326627556e+20,0.685,687.89,61.897,400.729,378.431,0.412,388.292,1.7080000000000002,51.24,1
2.157,384.966,396.036,86.41799999999998,115963300133.0,1.894,-0.062,12.505999999999998,0.0378,3.7092661237631e+20,0.677,711.4060000000002,41.986,398.494,377.612,0.396,385.636,1.617,51.059,1
2.137,384.708,395.915,86.515,116440374480.0,1.867,-0.065,-2.84,0.0373,3.7479625230957e+20,0.6659999999999999,736.655,-10.908,396.086,375.569,0.421,382.348,1.436,53.19600000000001,1
2.123,384.479,395.082,85.885,116917448826.0,1.858,-0.068,-16.692999999999998,0.0374,3.7784158255539e+20,0.652,758.118,-74.999,393.876,374.51,0.419,379.656,1.729,52.824,1
2.108,384.209,394.755,86.007,117394523173.0,1.834,-0.071,-7.315,0.0372,3.8006260311375e+20,0.636,772.8969999999998,-29.373,391.648,373.065,0.402,376.504,1.601,52.386,1
2.088,384.08,394.824,85.945,117871597519.0,1.814,-0.075,1.654,0.0378,3.8145931398466e+20,0.617,767.6410000000002,6.1560000000000015,389.946,375.62,0.398,375.719,1.4340000000000002,50.662,1
2.077,384.163,394.871,85.925,118348671865.0,1.805,-0.078,1.104,0.0388,3.8203171516812e+20,0.596,749.145,4.235,388.974,382.079,0.395,377.415,1.757,50.89,1
2.064,384.012,394.816,85.963,118825746212.0,1.789,-0.08199999999999999,-1.287,0.0377,3.8177980666413e+20,0.574,691.404,-4.918,387.409,380.986,0.403,377.276,1.707,50.18600000000001,1
2.043,383.87,394.846,85.93799999999997,120759144817.0,1.753,-0.085,0.703,0.0378,3.978351709474e+20,0.593,597.034,2.634,386.015,379.187,0.394,377.254,1.272,50.361,1
2.019,383.718,394.97,85.802,122956441105.0,1.723,-0.08900000000000001,3.0580000000000003,0.0377,4.1639255665271e+20,0.644,509.279,11.186,384.747,377.211,0.388,377.784,1.166,50.51300000000001,1
2.002,383.517,395.6230000000001,84.26100000000002,124930108795.0,1.694,-0.093,18.626,0.0375,4.3464122840705e+20,0.711,432.527,58.816,383.483,375.87,0.363,377.826,1.435,50.172,1
1.981,383.43300000000005,396.201,83.095,126650330737.0,1.665,-0.097,15.867,0.038,4.5241786859389e+20,0.782,330.346,51.994,382.699,377.531,0.35600000000000004,378.897,1.246,50.734,1
