difficulty90sma,fee_to_reward14stdUSD,mining_profitability90mom,mining_profitability90trx,price30varUSD,price90varUSD,priceUSD,top100cap90roc,category
13000907.0,0.342,-7769.0,0.11199999999999999,131.22299999999998,386.93,66.0,3.93,1
13152710.0,0.39299999999999996,-8552.0,0.1,143.57,374.069,69.751,4.297,1
13304514.0,0.359,-11567.0,0.08900000000000001,151.065,305.876,73.54899999999999,4.4510000000000005,1
13456318.0,0.35200000000000004,-10651.0,0.077,161.57299999999998,264.712,72.494,4.239,1
13608121.0,0.342,-5200.0,0.065,166.96,274.874,75.98899999999999,1.9080000000000001,1
13812948.0,0.34700000000000003,-4874.0,0.053,163.602,279.731,81.5,2.275,1
14018391.0,0.258,-5146.0,0.040999999999999995,155.444,284.236,84.999,1.83,1
14223834.0,0.26899999999999996,-3950.0,0.03,146.643,285.632,88.095,1.33,1
14429277.0,0.27699999999999997,-4134.0,0.018000000000000002,141.207,285.188,88.156,-0.127,1
14634720.0,0.284,-3239.0,0.006,137.378,277.393,89.295,-0.9570000000000001,1
14836105.0,0.271,-3313.0,-0.005,133.23,271.137,89.925,-0.517,1
15027089.0,0.271,-2976.0,-0.017,128.392,273.135,88.775,-0.379,1
15218073.0,0.293,-4655.0,-0.027999999999999997,120.648,277.728,86.48299999999999,1.175,1
15409057.0,0.311,-5244.0,-0.039,111.007,282.749,83.838,0.018000000000000002,1
15600041.0,0.325,-4972.0,-0.051,99.449,287.563,83.85799999999999,-0.01,1
15791026.0,0.305,-4331.0,-0.062,86.485,292.272,83.889,0.047,1
15993330.0,0.311,-5719.0,-0.073,75.568,294.758,84.1,0.092,1
16240915.0,0.311,-6213.0,-0.084,66.207,289.242,85.24,0.83,1
16488500.0,0.32,-6987.0,-0.095,59.772,279.003,86.425,0.593,1
16736086.0,0.335,-5886.0,-0.106,54.477,272.47700000000003,87.875,0.42200000000000004,1
16983671.0,0.349,-4980.0,-0.11699999999999999,48.716,268.915,89.193,1.5319999999999998,1
17231256.0,0.337,-6224.0,-0.128,43.832,266.35400000000004,88.506,1.536,1
17478841.0,0.33299999999999996,-5937.0,-0.138,42.018,259.925,88.353,2.218,1
17716647.0,0.325,-4791.0,-0.149,42.931000000000004,249.622,91.241,2.512,1
17951988.0,0.312,-4745.0,-0.159,44.667,244.60299999999998,93.05,2.326,1
18187329.0,0.359,-3823.0,-0.16899999999999998,49.67,243.90900000000002,96.0,2.613,1
18422669.0,0.35,-3606.0,-0.18,54.376999999999995,244.21900000000002,95.875,2.154,1
18658010.0,0.336,-4046.0,-0.19,58.173,244.426,95.495,2.336,1
18925434.0,0.319,-4990.0,-0.2,60.413000000000004,243.08599999999998,95.37200000000001,2.0909999999999997,1
19228950.0,0.294,-4106.0,-0.209,57.849,241.899,94.551,2.4530000000000003,1
19532466.0,0.301,-4285.0,-0.21899999999999997,46.674,241.16299999999998,95.46,2.1430000000000002,1
19835983.0,0.304,-3991.0,-0.22899999999999998,39.36,240.40099999999998,96.89200000000001,2.1430000000000002,1
20139499.0,0.293,-4143.0,-0.23800000000000002,35.0,239.79,97.39,2.273,1
20443015.0,0.299,-4381.0,-0.248,27.518,238.827,95.932,2.772,1
20746532.0,0.28300000000000003,-4748.0,-0.257,21.926,237.502,94.179,2.7710000000000004,1
21047550.0,0.299,-3858.0,-0.266,19.743,236.41,93.381,2.535,1
21338722.0,0.292,-3911.0,-0.276,18.934,235.145,93.038,3.168,1
21629895.0,0.324,-3436.0,-0.285,19.045,234.551,93.98899999999999,4.2410000000000005,1
21947951.0,0.326,-3456.0,-0.294,19.305,234.46400000000003,94.93799999999999,4.524,1
22388207.0,0.33,-4036.0,-0.303,20.048,233.891,96.29299999999999,3.659,1
22828464.0,0.506,-4242.0,-0.312,20.986,232.50099999999998,96.95200000000001,3.389,1
23268720.0,0.527,-4252.0,-0.32,21.491999999999997,230.425,96.54299999999999,2.978,1
23708977.0,0.528,-3940.0,-0.32899999999999996,21.256,228.24400000000003,96.796,2.3169999999999997,1
24149233.0,0.53,-3707.0,-0.33799999999999997,19.519000000000002,225.899,96.925,2.231,1
24589490.0,0.531,-4685.0,-0.34700000000000003,17.727999999999998,222.732,97.99600000000001,2.423,1
25029746.0,0.535,-4171.0,-0.355,16.748,219.032,101.101,1.52,1
25470003.0,0.537,-4758.0,-0.364,17.615,214.84900000000002,105.11,1.3530000000000002,1
25910259.0,0.537,-4449.0,-0.37200000000000005,19.910999999999998,207.895,107.292,1.2229999999999999,1
26347588.0,0.54,-4641.0,-0.38,21.053,198.646,106.115,1.722,1
26836070.0,0.535,-4392.0,-0.389,22.022,188.516,105.79899999999999,1.643,1
27431588.0,0.523,-4658.0,-0.397,24.23,178.93200000000002,107.66,1.381,1
28027107.0,0.488,-4363.0,-0.405,26.011999999999997,171.268,108.695,1.197,1
28622625.0,0.475,-4472.0,-0.413,29.318,164.033,111.875,1.1840000000000002,1
29218143.0,2.456,-4592.0,-0.42100000000000004,36.469,157.486,115.28,1.216,1
29813661.0,2.472,-4188.0,-0.429,43.803999999999995,151.672,115.785,0.762,1
30409180.0,2.476,-4919.0,-0.43700000000000006,54.0,146.683,118.34700000000001,0.727,1
31004698.0,2.479,-3894.0,-0.444,67.676,145.453,122.066,0.596,1
31600216.0,2.502,-4290.0,-0.452,83.25,147.96,124.65100000000001,0.716,1
32195735.0,2.504,-4200.0,-0.46,98.21700000000001,151.4,125.588,0.601,1
32776660.0,2.5069999999999997,-3064.0,-0.467,109.62899999999999,154.155,124.863,0.12300000000000001,1
33511428.0,2.5069999999999997,-3170.0,-0.474,114.885,154.866,120.74700000000001,0.6970000000000001,1
34303955.0,2.506,-3010.0,-0.48200000000000004,116.75299999999999,155.884,117.345,0.091,1
35096481.0,2.505,-3157.0,-0.489,116.561,157.496,115.05,-0.106,1
35889008.0,2.502,-2539.0,-0.496,114.62899999999999,160.291,115.023,-0.552,1
36681534.0,2.5069999999999997,-2667.0,-0.504,111.20100000000001,164.078,116.613,-0.509,1
37474061.0,2.5180000000000002,-2931.0,-0.511,106.541,167.917,117.844,-1.1420000000000001,1
38266587.0,2.531,-2993.0,-0.518,101.46799999999999,172.412,119.961,-1.557,1
39059114.0,0.247,-2501.0,-0.525,97.073,178.053,121.73299999999999,-1.776,1
39851640.0,0.247,-2676.0,-0.532,93.48200000000001,185.405,123.67,-2.081,1
40644167.0,0.244,-2462.0,-0.539,89.89200000000001,193.10299999999998,124.07,-2.274,1
41435500.0,0.273,-2445.0,-0.546,85.243,200.584,123.947,-2.474,1
42472048.0,0.26,-1828.0,-0.552,78.333,207.75900000000001,123.693,-2.6430000000000002,1
43508596.0,0.324,-2049.0,-0.5589999999999999,70.15899999999999,214.62900000000002,123.8,-2.9539999999999997,1
44545143.0,2.971,-2338.0,-0.5660000000000001,60.766999999999996,221.472,124.251,-3.122,1
45581691.0,3.0610000000000004,-2287.0,-0.573,51.512,228.56799999999998,125.036,-3.2319999999999998,1
46618239.0,3.073,-2410.0,-0.579,43.451,234.16,122.527,-2.633,1
47654786.0,3.083,-2164.0,-0.586,38.13,239.22400000000002,121.008,-2.4659999999999997,1
48691334.0,3.09,-1973.0,-0.5920000000000001,34.1,244.403,121.10799999999999,-2.6519999999999997,1
