activeaddresses30mom,confirmationtime30ema,confirmationtime3ema,confirmationtime90ema,difficulty14var,hashrate14mom,hashrate14trx,hashrate30roc,hashrate3std,hashrate7trx,hashrate90roc,median_transaction_fee3trxUSD,median_transaction_fee7rocUSD,mediantransactionvalue14rocUSD,mediantransactionvalue14rsiUSD,mediantransactionvalue14smaUSD,mediantransactionvalue7rsiUSD,mediantransactionvalueUSD,mining_profitability3roc,mining_profitability7std,price3rsiUSD,price7momUSD,price7varUSD,priceUSD,sentbyaddress30var,sentinusdUSD,size30rsi,size30std,size30trx,size3mom,top100cap,category
64870,8.491,8.54,8.87,221687326257.0,12405913411334.0,1.659,126.946,4482978136383.0,1.514,209.109,0.335,-6.928999999999999,92.12700000000001,51.53,114.694,47.888000000000005,115.115,-29.949,3879.0,24.65,-8.561,720.663,115.0,163781316,275539134.0,54.391000000000005,69307.0,0.166,21376.0,20.19,0
39920,8.48,8.432,8.857999999999999,223475700141.0,4617561303653.0,1.63,88.46,5415232385745.0,1.44,236.868,-5.735,-28.15,52.483999999999995,50.026,117.118,46.103,98.59899999999999,-52.369,4717.0,18.382,-36.218,1113.0,92.446,165857321,163608012.0,50.012,69261.0,0.185,-15353.0,20.136,1
21722,8.488999999999999,8.527000000000001,8.853,215520519761.0,4804729075937.0,1.581,58.636,2519151534939.0,1.274,207.729,-7.92,-26.603,52.191,47.512,118.852,42.958,70.79899999999999,-46.401,5181.0,25.888,-35.678000000000004,1389.0,98.435,160688634,128174866.0,48.586000000000006,69434.0,0.19699999999999998,-23253.0,20.137999999999998,0
7900,8.549,8.97,8.865,197821785115.0,7083195621869.0,1.5130000000000001,45.196000000000005,1691684596535.0,1.043,163.886,-8.509,-35.354,-4.965,45.538000000000004,118.671,40.384,48.534,-18.511,5738.0,22.478,-50.231,1679.0,91.84899999999999,161081756,75476106.0,50.922,69509.0,0.207,-41326.0,20.149,0
49330,8.564,8.875,8.863,170379496204.0,-3507725826428.0,1.4340000000000002,51.328,1075021802471.0,0.816,179.27900000000002,-8.286,-46.743,6.566,47.715,118.976,44.026,69.25399999999999,-7.776,5947.0,19.679000000000002,-76.453,1740.0,87.10799999999999,146702119,91091605.0,49.883,66099.0,0.214,-1889.0,20.385,0
48421,8.536,8.505,8.847000000000001,133193653029.0,6209059286197.0,1.376,45.548,5889552443079.0,0.77,243.088,-8.562999999999999,-61.595,-42.266999999999996,46.326,116.109,41.943999999999996,54.821000000000005,-25.148000000000003,4520.0,13.339,-120.354,1013.0,75.043,135844174,132473876.0,51.373999999999995,59381.0,0.221,36002.0,20.518,1
46388,8.529,8.463,8.838,101245830091.0,7382250385523.0,1.328,41.628,5533899207148.0,0.782,222.623,-7.6979999999999995,-56.451,-31.394000000000002,48.077,113.81,45.196000000000005,70.344,-13.388,1482.0,21.773000000000003,-100.765,154.259,77.734,128369152,133646545.0,49.988,55531.0,0.225,-11366.0,20.389,1
13371,8.61,9.13,8.859,157265062272.0,16878715943786.0,1.305,58.707,4065029697104.0,0.9159999999999999,281.596,-4.013999999999999,-17.67,-25.429000000000002,50.498000000000005,111.57,49.766000000000005,91.95700000000001,-16.827,1304.0,59.235,-20.320999999999998,65.98899999999999,94.679,124833894,553228048.0,48.48,54724.0,0.223,-17468.0,20.427,1
42167,8.732999999999999,9.82,8.895,206500680326.0,8103342586149.0,1.242,34.046,10103463194196.0,0.7559999999999999,170.41099999999997,0.5670000000000001,15.419,-26.671999999999997,50.479,109.185,49.73,91.794,25.541,1257.0,72.99600000000001,14.254000000000001,108.22200000000001,106.7,120649547,199576213.0,53.50899999999999,51903.0,0.228,30400.0,20.424,1
4774,8.773,9.585,8.905,279407205932.0,2935488070378.0,1.175,22.973000000000003,10059351959366.0,0.611,198.795,3.943,16.3,-30.104,47.09,107.24600000000001,43.206,63.022,37.588,1397.0,79.66199999999999,16.045,177.40099999999998,114.48,117540312,125226051.0,49.479,49638.0,0.22899999999999998,-6394.0,20.546,0
-5097,8.735,8.884,8.889,335034430251.0,13870815785817.0,1.155,39.979,13995887670698.0,0.7759999999999999,234.933,4.7589999999999995,24.436999999999998,14.504000000000001,48.461999999999996,107.912,46.236999999999995,73.62,35.622,1555.0,78.965,22.445,234.832,114.295,120594363,111873380.0,47.15,50530.0,0.22,-21366.0,20.52,0
24730,8.777999999999999,9.148,8.901,373382353283.0,9165185386069.0,1.146,38.436,9803530087111.0,0.9279999999999999,233.954,4.0680000000000005,30.338,-34.599000000000004,50.018,104.684,49.724,85.425,-2.195,1568.0,74.935,26.427,255.322,113.535,113490931,186870508.0,48.888000000000005,48463.0,0.209,-64541.0,20.518,1
24150,8.765,8.86,8.892999999999999,394450975028.0,7833249146750.0,1.143,21.043000000000003,3648497243038.0,1.044,238.21099999999998,3.8939999999999997,60.949,-62.619,48.261,96.045,45.838,72.2,2.4459999999999997,1604.0,85.51,45.736999999999995,191.935,120.78,111475887,190348602.0,50.8,45932.0,0.2,17043.0,20.52,1
36363,8.773,8.874,8.892999999999999,398240295486.0,4012858961550.0,1.1440000000000001,42.443000000000005,1448541822142.0,1.138,249.696,4.945,73.41199999999999,-77.064,49.074,77.376,47.847,77.78699999999999,12.897,1569.0,93.486,57.066,129.358,134.8,105734672,291210167.0,53.123999999999995,47720.0,0.198,86507.0,20.311,1
17757,8.747,8.623,8.882,384750314657.0,5476250406580.0,1.135,42.058,2336684223240.0,1.12,231.753,5.382000000000001,47.593,-20.730999999999998,51.071999999999996,75.672,52.771,91.25,40.866,1562.0,94.954,45.06100000000001,126.90799999999999,139.74,102035546,228201201.0,50.729,47474.0,0.19699999999999998,28583.0,20.382,0
13448,8.726,8.522,8.872,353981032540.0,15472961748919.0,1.146,73.225,6442667670723.0,1.2229999999999999,279.818,4.02,24.596999999999998,-7.416,51.077,75.149,52.785,91.286,2.722,1431.0,64.814,26.244,106.881,132.945,99254155,156235404.0,49.501000000000005,47494.0,0.193,-16860.0,20.42,0
-16204,8.795,9.158999999999999,8.892000000000001,305932449136.0,10033352419570.0,1.1420000000000001,36.397,6731190038565.0,1.192,220.947,1.9869999999999999,10.339,21.233,50.153,76.223,50.173,85.83200000000001,-13.895999999999999,1508.0,44.25899999999999,11.835999999999999,90.598,126.316,105101039,101632294.0,48.793,48442.0,0.185,-62420.0,20.167,0
34786,8.753,8.647,8.875,240604564445.0,9506049616838.0,1.1179999999999999,20.437,6869440942885.0,1.051,216.518,0.45799999999999996,8.531,49.549,47.887,77.941,44.003,72.582,-8.971,1530.0,38.056,9.75,69.467,124.045,111739510,71330450.0,47.113,51724.0,0.17,-53695.0,20.183,1
8917,8.722000000000001,8.462,8.862,157997378467.0,17022426504462.0,1.11,35.982,6736500898664.0,1.0490000000000002,252.767,0.34,14.995999999999999,31.778000000000002,51.233000000000004,79.513,53.424,91.26100000000001,0.213,1205.0,61.358999999999995,17.025,37.263000000000005,130.56,110597981,246132989.0,48.956,52005.0,0.153,-10107.0,20.057000000000002,1
12656,8.783,9.062999999999999,8.88,117894175148.0,11251668296129.0,1.111,45.373999999999995,7563936886097.0,1.092,249.394,0.79,11.33,38.034,48.437,81.002,45.903999999999996,75.671,-0.591,1387.0,71.124,13.684000000000001,24.599,134.465,104924438,134413219.0,51.288000000000004,51520.0,0.14,34271.0,20.088,0
7859,8.831,9.3,8.894,122027010373.0,7379072634001.0,1.097,14.549000000000001,3900855256859.0,1.033,190.519,0.03,-7.521,25.241,50.745,82.271,52.166000000000004,88.1,-18.433,1527.0,36.442,-10.138,28.605999999999998,124.662,102013327,167913093.0,50.506,50176.0,0.13,48360.0,20.156,0
-9907,8.955,10.023,8.935,180285137158.0,-1549500535635.0,1.056,14.158,7107697631335.0,0.8270000000000001,182.24900000000002,-1.819,-20.531999999999996,-22.624000000000002,47.61600000000001,80.785,44.053999999999995,71.153,-26.314,1489.0,18.079,-28.691,52.76,111.04899999999999,103551663,100383752.0,52.303999999999995,50964.0,0.126,49361.0,20.215,0
-24285,9.055,10.267000000000001,8.97,226151456819.0,10715129481463.0,0.997,17.195,4161540520953.0,0.584,195.10299999999998,-3.528,-22.754,-22.445,47.623999999999995,79.313,44.077,71.191,-21.079,1783.0,12.349,-30.25,107.31,102.694,103482267,82759349.0,51.256,50913.0,0.124,983.613,20.229,1
-38897,9.055,9.662,8.972000000000001,259625969355.0,9885538199522.0,0.9420000000000001,35.056999999999995,3800971535123.0,0.441,215.17700000000002,-3.8,-16.843,-26.284000000000002,43.123999999999995,78.13,33.677,46.458,-10.763,1849.0,22.671,-21.276,136.321,105.04,106767474,52594931.0,49.515,47760.0,0.121,-12412.0,20.203,1
-27885,9.033999999999999,9.195,8.966000000000001,280708674765.0,-1172545594051.0,0.893,45.532,4189584453790.0,0.371,183.00900000000001,-2.4290000000000003,-8.53,-19.346,45.994,77.112,42.015,59.378,17.000999999999998,1387.0,52.681000000000004,-10.581,134.569,113.464,108015296,71942421.0,49.14,47593.0,0.114,-44280.0,20.175,0
2124,9.011000000000001,8.935,8.96,289399573051.0,14524594392038.0,0.889,40.774,11339284884099.0,0.5870000000000001,227.888,-1.234,-13.446,-24.721,47.092,75.604,45.088,64.307,8.149,1004.0,51.062,-17.555,106.39399999999999,113.005,108807786,96534774.0,49.917,47487.0,0.10800000000000001,-19293.0,20.096,0
22023,8.982999999999999,8.753,8.951,285698664212.0,11238482538711.0,0.9009999999999999,34.242,9897224329105.0,0.815,233.231,-0.787,-17.915,-3.035,48.398,75.447,48.751999999999995,70.008,-1.5830000000000002,876.99,40.39,-24.089000000000002,42.871,110.375,107832355,107023476.0,50.5,45560.0,0.10300000000000001,13075.0,20.097,0
-11455,8.966000000000001,8.74,8.946,269605948247.0,11259896695807.0,0.925,34.936,2334009787987.0,1.023,255.233,-0.649,-12.087,-2.222,49.813,75.324,52.663000000000004,76.058,-14.474,699.08,36.952,-15.067,13.878,109.595,104617382,90740823.0,49.406000000000006,44606.0,0.096,3947.0,20.125999999999998,0
-30135,8.954,8.76,8.943,241121425158.0,11634620914096.0,0.943,27.47,2026891054893.0,1.1179999999999999,236.345,-0.6709999999999999,-2.367,-34.273,46.18600000000001,73.09,42.583999999999996,59.976000000000006,-0.27399999999999997,688.8710000000001,30.996,-2.6289999999999996,13.423,108.42,93556375,74950425.0,51.836000000000006,45110.0,0.094,25941.0,20.137,1
-49112,8.917,8.566,8.93,200245094944.0,4452018882014.0,0.956,19.096,2110220109820.0,1.1440000000000001,253.44299999999998,-0.382,7.64,-34.302,46.18600000000001,70.85300000000001,42.583,59.973,3.623,566.948,51.957,7.845,6.956,110.54,67216693,100688626.0,51.948,45887.0,0.095,19599.0,20.063,1
-43692,8.852,8.238999999999999,8.908,146976957604.0,14602570493627.0,0.976,32.878,4032110983056.0,1.199,246.708,0.073,7.104,-46.111000000000004,43.082,68.02600000000001,34.841,46.253,10.657,600.658,66.215,7.462999999999999,3.0660000000000003,112.50299999999999,51842614,75441336.0,51.946999999999996,43082.0,0.1,34040.0,20.028,0
-33356,8.834,8.405,8.9,87707284768.0,20339891464420.0,1.0090000000000001,43.641000000000005,6425298960813.0,1.315,238.915,12.857999999999999,96.958,-27.107,45.012,66.62100000000001,40.919000000000004,52.908,-4.4639999999999995,459.18300000000005,56.426,-1.726,2.279,111.738,49602649,62390388.0,51.24,43399.0,0.105,-6949.0,20.009,1
-41,8.798,8.341000000000001,8.887,88956718419.0,16527860657063.0,1.06,51.868,6528887944946.0,1.493,303.574,5.856,-0.6759999999999999,-27.043000000000003,48.85,64.858,51.716,66.581,-10.24,521.7719999999999,61.976000000000006,-0.764,1.8880000000000001,112.241,49646968,125456476.0,50.123999999999995,42592.0,0.109,-21846.0,20.000999999999998,0
12326,8.833,8.846,8.897,149386962071.0,11580284715623.0,1.1,47.455,4139410785618.0,1.547,266.08799999999997,-0.10800000000000001,-1.5759999999999998,-24.836,46.376000000000005,63.516000000000005,44.919,56.878,-21.19,766.921,26.17,-1.74,2.456,108.635,47079363,84787681.0,52.75899999999999,44201.0,0.11699999999999999,11283.0,20.022000000000002,0
-15489,8.922,9.529,8.926,203512504823.0,6702476088223.0,1.0979999999999999,31.840999999999998,11473541845467.0,1.3359999999999999,204.17700000000002,-3.353,-4.58,-29.828000000000003,47.826,61.638999999999996,48.911,61.821999999999996,-11.763,940.081,13.245999999999999,-5.019,6.875,104.575,46402776,78354482.0,53.98,47408.0,0.131,35816.0,20.046,1
-16203,8.974,9.629,8.943,245043738458.0,10523266724954.0,1.065,19.206,8930064171880.0,1.022,198.72799999999998,-4.166,-1.31,-5.385,49.463,61.365,53.302,67.321,-3.798,942.449,39.857,-1.42,7.685,107.0,40553763,77014581.0,52.50899999999999,48493.0,0.146,32346.0,20.142,1
-26801,8.972999999999999,9.287,8.943,273980662976.0,15549716237242.0,1.0270000000000001,27.391,4509718136678.0,0.797,185.157,-3.463,-0.043,-4.106,49.755,61.156000000000006,54.093999999999994,68.267,12.008,819.789,63.823,-0.048,7.672000000000001,110.492,38697017,93853220.0,50.228,48405.0,0.159,-27910.0,20.111,1
-13743,9.017000000000001,9.476,8.959,290323278377.0,6933664940720.0,0.971,13.072000000000001,4568832636066.0,0.546,163.02,-2.227,0.278,72.275,53.364,63.555,63.16,80.035,13.478,504.901,74.118,0.312,7.943,112.815,41023571,83989189.0,49.696000000000005,47339.0,0.16699999999999998,-50445.0,20.113,1
-40789,9.031,9.353,8.965,294071584662.0,14905933585727.0,0.9309999999999999,50.728,7132531171195.0,0.478,178.859,-1.23,-49.478,-3.932,46.357,63.388000000000005,43.553999999999995,57.043,-0.958,481.05,74.539,1.167,8.809,112.905,37530974,47379763.0,47.6,46387.0,0.168,-59570.0,20.098,1
-2825,9.168,10.258,9.014,285225581830.0,-8206377856612.0,0.866,21.721999999999998,9790196097998.0,0.275,173.205,-0.5710000000000001,0.8540000000000001,17.843,51.901,64.208,56.418,75.782,-10.282,480.611,76.421,0.9590000000000001,9.588,113.2,38242947,60837821.0,50.853,46263.0,0.16899999999999998,6966.0,20.11,1
12698,9.192,9.897,9.025,263785269881.0,-5948717707139.0,0.784,2.16,11118034526796.0,0.034,150.99200000000002,0.018000000000000002,6.117000000000001,26.891,55.361000000000004,65.55199999999999,63.228,88.835,8.17,655.867,86.779,6.645,12.505999999999998,115.28,37220496,77319212.0,50.282,42640.0,0.17,6464.0,20.084,1
-16915,9.195,9.564,9.03,229750648816.0,2963925815646.0,0.725,21.968000000000004,9356022666493.0,0.002,156.382,0.456,11.581,21.031999999999996,56.198,66.695,64.811,92.055,5.608,547.352,90.852,12.11,8.596,116.686,37312028,85667561.0,49.047,41885.0,0.166,17328.0,20.132,1
-9911,9.135,8.92,9.013,183121718634.0,7433807808716.0,0.687,23.971999999999998,10686007299476.0,0.1,201.81099999999998,0.8170000000000001,10.931,50.13399999999999,55.498000000000005,68.843,62.84,90.044,23.230999999999998,693.948,94.492,11.696,6.5489999999999995,118.696,33954545,84036763.0,49.333999999999996,42078.0,0.161,-18699.0,20.112000000000002,1
-17576,9.096,8.72,9.002,123898479335.0,11669971691389.0,0.679,28.381,5745691353051.0,0.325,209.921,1.5230000000000001,12.773,66.32600000000001,58.205,71.684,68.27199999999999,99.751,-0.758,734.727,98.0,14.113,15.597000000000001,124.605,29841912,94140778.0,49.056999999999995,40102.0,0.154,-15005.0,20.143,1
-21146,9.072000000000001,8.724,8.996,59068577424.0,7478298571606.0,0.6859999999999999,33.16,4458459276683.0,0.5579999999999999,218.16400000000002,2.043,13.216,63.033,49.994,73.766,47.82,75.408,7.612,761.0089999999999,98.671,14.909,27.919,127.725,27718439,93434849.0,48.2,40862.0,0.14300000000000002,-9880.0,19.901,1
-16548,9.057,8.779,8.993,63920110792.0,8077228158258.0,0.7140000000000001,25.768,4158033030434.0,0.828,200.755,2.105,14.034,59.376000000000005,52.629,76.01,53.74,84.322,-8.181000000000001,685.425,98.859,15.845,33.594,128.75,29197515,49520215.0,46.875,42768.0,0.127,-28879.0,19.908,0
-4265,9.0,8.48,8.975,113710098569.0,9231848985040.0,0.768,43.635,7966902384209.0,1.15,236.78099999999998,1.7619999999999998,13.388,10.089,49.177,76.49,46.18,73.29899999999999,-2.475,368.733,91.37,15.155,29.215999999999998,128.355,29282310,84997756.0,48.305,42675.0,0.109,-10420.0,19.976,0
-41833,9.008,8.797,8.978,153975045207.0,5452898142897.0,0.8079999999999999,35.417,6952778519531.0,1.266,180.57299999999998,1.052,9.061,58.935,54.196000000000005,78.884,57.102,90.398,-6.803999999999999,401.305,52.015,10.445,19.922,125.725,28384441,88225071.0,50.22,38816.0,0.09300000000000001,20572.0,19.977,1
-6407,8.979,8.684,8.969,184714950705.0,18900155293069.0,0.847,27.358,6889169647056.0,1.3319999999999999,211.172,0.598,8.351,61.573,56.748000000000005,81.60300000000001,62.083,99.887,0.595,364.843,59.099,9.745,10.174,126.43,28281716,99811971.0,49.363,38045.0,0.078,26678.0,19.927,1
1311,8.919,8.363999999999999,8.949,205929815062.0,22242012814225.0,0.889,30.339000000000002,5784947539340.0,1.392,230.995,0.409,7.202000000000001,35.993,53.907,83.334,55.481,91.552,2.149,281.269,67.431,8.548,1.881,127.245,26971965,79542167.0,49.021,38263.0,0.063,7734.0,19.945999999999998,0
-8136,8.875,8.297,8.933,217619638280.0,24013647716714.0,0.948,46.868,8043525566033.0,1.531,242.092,0.215,1.46,53.758,57.586999999999996,85.956,62.89,104.96600000000001,-2.9739999999999998,351.534,51.552,1.819,1.054,126.42399999999999,26607156,85240132.0,48.198,39191.0,0.047,-22231.0,19.878,1
-14162,8.738,7.529,8.885,219784420357.0,34540699577410.0,1.0270000000000001,64.477,10424480138724.0,1.7519999999999998,252.456,0.39,1.348,-9.328,47.684,85.42200000000001,42.813,72.57,9.781,475.704,59.916000000000004,-0.816,1.021,126.90899999999999,27540258,60948366.0,46.184,41128.0,0.026000000000000002,-35207.0,19.881,0
-17029,8.641,7.382000000000001,8.849,212424161294.0,36926876898038.0,1.143,80.142,14129733183525.0,2.119,238.17700000000002,-0.051,-3.5839999999999996,37.124,49.321000000000005,86.935,46.301,78.22,-11.963,593.582,24.151,-4.615,1.479,124.135,30215589,52993274.0,45.873000000000005,43976.0,0.001,-34979.0,19.884,0
9861,8.52,7.071000000000001,8.802999999999999,195538861091.0,45546564242745.0,1.264,66.617,9426487440178.0,2.39,262.413,-0.716,-6.25,15.280999999999999,51.941,87.762,51.846000000000004,87.36200000000001,2.719,593.444,10.843,-8.022,5.016,120.333,27637481,93272664.0,46.417,46120.0,-0.026000000000000002,-20872.0,19.797,0
6482,8.406,6.916,8.758,169128519748.0,47049401091768.0,1.3780000000000001,66.141,2389560390368.0,2.54,271.075,-1.058,-4.803999999999999,9.549,54.688,88.368,57.43,97.318,-12.376,603.701,9.504,-6.04,8.775,119.685,26222580,78550020.0,46.773,47622.0,-0.054000000000000006,4927.0,19.784000000000002,1
-6543,8.369,7.371,8.738,282910549394.0,50589816956171.0,1.515,59.738,13410118494245.0,2.781,329.827,-1.023,-5.01,-10.862,49.972,87.654,47.565,82.056,-17.869,1072.0,19.007,-6.334,10.107000000000001,120.096,26322352,81273352.0,48.695,47973.0,-0.08,26478.0,19.869,0
-35853,8.342,7.662999999999999,8.72,1027492465585.0,51958417322899.0,1.66,69.143,14801065856277.0,3.0060000000000002,309.303,-0.904,-6.1739999999999995,-12.519,48.993,86.84899999999999,45.598,78.77199999999999,-26.497,1313.0,14.949000000000002,-7.856,9.363999999999999,119.38799999999999,24531719,89470069.0,48.266000000000005,48406.0,-0.10400000000000001,17040.0,19.817,0
-28671,8.381,8.304,8.725,1572869896225.0,29917802183125.0,1.751,46.468999999999994,14877995440910.0,2.867,250.889,-1.17,-9.025,-1.02,54.791000000000004,86.77600000000001,57.931000000000004,98.73299999999999,-27.346999999999998,1510.0,5.016,-11.409,12.265999999999998,115.014,23630671,77533038.0,49.482,48438.0,-0.124,25062.0,19.816,0
-23683,8.354,8.13,8.708,1982183726343.0,36805592422610.0,1.814,58.839,14156102744454.0,2.657,237.294,-1.6740000000000002,-14.571,3.417,48.606,86.96,45.44,77.985,-4.746,1237.0,2.497,-16.323,16.377,110.585,26226915,43627259.0,46.308,49400.0,-0.147,-24896.0,19.852,0
-27741,8.399,8.593,8.716000000000001,2361555632462.0,36082426800952.0,1.859,62.226000000000006,8628404146910.0,2.46,249.86,-2.258,-14.661,-14.981,46.876999999999995,86.05799999999999,42.217,71.689,-18.18,1419.0,1.3940000000000001,-18.2,27.439,105.935,29777829,71102092.0,47.521,48934.0,-0.16899999999999998,-9478.0,19.914,0
-19956,8.391,8.435,8.706,2619317032090.0,31086410728797.0,1.885,55.185,3700120523275.0,2.26,367.978,-2.5140000000000002,-13.524000000000001,9.35,49.479,86.54700000000001,48.0,80.152,-10.052999999999999,1186.0,1.1,-16.273,39.079,104.06,30410888,50593222.0,46.04,49418.0,-0.193,-36119.0,19.909000000000002,1
-2998,8.366,8.217,8.691,2755467925227.0,34993614430697.0,1.881,43.56100000000001,4170617817123.0,1.993,288.627,-2.039,-10.97,-9.367,50.033,85.94200000000001,49.246,81.931,-3.773,569.64,30.394000000000002,-13.13,37.126999999999995,106.555,30580395,63276333.0,46.542,49782.0,-0.218,275.64,19.881,1
-19033,8.283999999999999,7.655,8.656,2770008311872.0,49690229355181.0,1.8969999999999998,57.333999999999996,16197832307610.0,1.959,279.047,-1.2819999999999998,-10.03,-12.046,51.923,85.083,53.568000000000005,87.854,17.423,487.401,45.026,-12.045,25.868000000000002,108.05,31025561,60179936.0,44.902,52302.0,-0.245,-27777.0,19.976,0
-17382,8.249,7.699,8.636000000000001,2662938192027.0,51577835149870.0,1.929,70.48100000000001,20434519908539.0,2.045,264.999,-0.826,-10.422,16.695999999999998,57.476000000000006,86.175,64.78,106.838,-3.5860000000000003,509.43,36.516,-12.443,11.241,106.945,29192158,64477884.0,45.12,51175.0,-0.27399999999999997,-10621.0,19.971,0
-8997,8.232999999999999,7.849,8.622,2434257565690.0,26978709227090.0,1.922,67.832,15054872849644.0,1.901,234.845,-1.004,-10.572000000000001,-7.8020000000000005,53.92100000000001,85.59,56.364,96.777,-7.814,483.565,17.817999999999998,-12.159,5.545,102.855,29046400,73848367.0,47.739,44612.0,-0.301,7495.0,19.998,0
-30352,8.238999999999999,8.087,8.615,2083966432862.0,21547316017572.0,1.885,69.702,16524205045150.0,1.6640000000000001,194.43599999999998,-1.359,-9.346,25.604,51.985,86.917,51.96,91.15100000000001,-13.727,420.866,11.965,-10.335,6.343999999999999,100.25,30821377,41208445.0,44.428999999999995,43105.0,-0.331,-9649.0,20.004,1
-29668,8.209,7.935,8.597000000000001,1651532045962.0,19692185892188.0,1.848,70.48899999999999,8975046657779.0,1.514,207.59799999999998,-1.39,-5.267,-27.535,42.028999999999996,85.37899999999999,33.341,56.681999999999995,-1.775,405.80699999999996,13.679,-5.58,8.586,100.355,36184010,51788945.0,45.562,43317.0,-0.361,-1610.0,20.032,1
-11469,8.32,8.933,8.626,2170462876786.0,34142021676263.0,1.8319999999999999,94.306,17058530700116.0,1.537,248.68900000000002,-1.138,-3.089,-24.840999999999998,44.985,83.82799999999999,39.885999999999996,65.66,-31.511,847.6260000000001,24.044,-3.214,9.937000000000001,100.846,37118728,58008345.0,49.516000000000005,42129.0,-0.385,12535.0,20.043,1
-664,8.447000000000001,9.609,8.663,2162491760453.0,18832478195899.0,1.7919999999999998,59.571999999999996,12465992068782.0,1.4269999999999998,222.407,-0.493,-2.715,-15.16,50.138999999999996,82.775,50.553000000000004,82.565,-19.813,879.822,62.663999999999994,-2.8930000000000002,8.596,103.663,36376240,66315198.0,50.161,42283.0,-0.40299999999999997,52929.0,20.043,1
-2531,8.585,10.099,8.705,2315628086683.0,-17359755372852.0,1.689,54.346000000000004,30323124116943.0,0.998,131.033,0.121,-2.727,-8.2,48.063,82.294,46.437,75.327,-6.632000000000001,730.578,73.145,-2.946,5.645,105.104,36474559,60876846.0,51.258,40187.0,-0.414,53816.0,20.077,1
-14929,8.635,9.725,8.719,2800412687586.0,812531322521.0,1.5919999999999999,83.042,20742244767628.0,0.743,161.754,0.495,-1.046,-17.834,45.115,81.291,40.765,64.72399999999999,24.349,699.245,77.82300000000001,-1.119,4.492,105.82600000000001,34361979,76698237.0,51.053000000000004,38734.0,-0.419,15186.0,20.07,1
-5704,8.631,9.148,8.716000000000001,3142952798137.0,26555548248919.0,1.517,71.587,25313024462007.0,0.685,189.71900000000002,0.618,3.128,-1.248,54.42100000000001,81.203,58.88,97.501,16.543,588.374,79.635,3.217,5.902,106.072,34251326,75161721.0,48.29,38030.0,-0.423,-17396.0,20.083,0
-24689,8.602,8.665,8.704,3343248418336.0,37218243456988.0,1.49,86.93799999999999,21503637368740.0,0.902,180.519,0.28,3.412,-6.336,47.895,80.85,46.5,73.044,-7.979,535.095,36.253,3.4210000000000003,4.4910000000000005,103.671,31593382,44643504.0,46.845,37524.0,-0.429,-42634.0,20.048,0
-32907,8.61,8.696,8.705,3401299548182.0,32701366579465.0,1.4880000000000002,76.67699999999999,15982281131571.0,1.171,223.088,-0.218,1.319,-8.582,46.07,80.41,43.245,65.53699999999999,-13.305,465.659,21.605,1.324,3.46,101.679,33037408,34190220.0,45.783,37934.0,-0.43799999999999994,-51572.0,20.08,0
-4762,8.674,9.148,8.724,3317106187677.0,11004497239347.0,1.455,54.553000000000004,20589481377042.0,1.157,192.359,-0.846,-2.3480000000000003,-0.145,50.032,80.402,50.979,80.036,-14.329,384.13599999999997,10.945,-2.3680000000000003,6.171,98.478,32898781,59707208.0,48.945,37541.0,-0.444,3319.0,20.082,0
-8276,8.706,9.16,8.734,3090668336818.0,17572673215560.0,1.405,49.56399999999999,19358739835083.0,1.033,225.843,-1.228,-6.189,-5.638,49.299,80.072,49.5,77.311,-5.38,373.384,8.521,-6.415,10.911,97.24700000000001,32179515,69372457.0,48.188,37599.0,-0.45,10335.0,20.03,1
-8998,8.677999999999999,8.718,8.724,2721985995608.0,17758234070651.0,1.379,60.42,19113731844282.0,1.0759999999999998,214.28599999999997,-1.1520000000000001,-6.7589999999999995,-4.519,51.158,79.788,53.312,83.884,1.926,340.13599999999997,23.967,-7.104,11.972999999999999,98.0,32180436,61035647.0,47.449,37452.0,-0.456,13924.0,20.052,0
-15203,8.674,8.67,8.722000000000001,2211059164045.0,-1426011211465.0,1.338,59.352,16345532348748.0,1.004,159.89,-1.088,-8.719,-24.16,50.294,77.945,51.346000000000004,81.02600000000001,4.159,292.707,16.291,-9.226,11.17,96.6,31408968,54164327.0,48.208999999999996,34888.0,-0.461,-7995.0,20.083,0
-11945,8.665,8.596,8.717,1557887842130.0,28841555444514.0,1.31,64.971,12868482395136.0,1.014,185.704,-1.472,-13.039000000000001,-18.207,49.703,76.686,49.94,79.156,-8.17,206.975,6.528,-13.83,11.584000000000001,92.242,29536847,60481929.0,49.108999999999995,33263.0,-0.46299999999999997,7393.0,20.102999999999998,0
-17247,8.655,8.558,8.713,838127412556.0,27884901141137.0,1.285,60.163000000000004,11572443795513.0,1.033,203.47400000000002,-1.93,-13.879000000000001,-16.912,48.578,75.585,47.183,75.736,-10.472999999999999,230.91099999999997,4.053999999999999,-14.388,14.745999999999999,89.28299999999999,29140424,47169772.0,46.021,32977.0,-0.469,-14973.0,20.145,1
-24987,8.704,8.985,8.728,293826908774.0,28559494754312.0,1.2790000000000001,59.253,9158749103849.0,1.138,167.919,-1.88,-11.655,13.54,44.935,76.133,38.857,64.357,-25.455,435.01300000000003,13.163,-11.85,13.452,89.829,31042457,36873230.0,44.732,34677.0,-0.479,-34808.0,20.147000000000002,0
